,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
829,56.21,50.20,6.02,56.21,45.44,45.50,0.06,45.50,336.47,143.76,336.47,0.40,33.94,64.87,36.03,3093.53,27.25,28.72,18.40,17.33
830,50.08,51.01,0.93,51.01,44.36,45.36,1.00,45.36,69.37,212.44,212.44,0.99,32.36,64.98,37.47,3261.80,26.28,27.67,17.83,18.57
831,51.18,52.70,1.52,52.70,45.22,42.37,2.85,45.22,108.41,282.84,282.84,0.98,32.23,64.30,36.90,3206.83,28.39,25.23,17.36,17.55
832,52.42,49.59,2.84,52.42,43.55,46.48,2.92,46.48,122.68,78.60,122.68,0.60,26.44,60.86,38.39,3442.27,25.25,26.87,18.31,20.72
833,50.51,50.86,0.36,50.86,45.18,46.39,1.21,46.39,36.51,245.64,245.64,1.00,29.45,63.37,38.34,3392.63,27.59,27.22,18.87,17.96
834,46.72,51.21,4.50,51.21,45.33,45.16,0.17,45.33,7.40,117.42,117.42,1.00,32.38,60.58,33.06,2819.90,29.51,27.59,17.26,17.22
835,53.60,49.80,3.81,53.60,45.79,44.38,1.40,45.79,108.68,108.72,108.72,1.00,20.47,53.75,36.35,3327.97,28.76,27.75,17.47,17.48
836,50.63,58.92,8.29,58.92,43.77,45.43,1.66,45.43,167.39,328.70,328.70,0.66,23.79,56.02,35.80,3223.37,27.32,27.24,17.98,18.04
837,54.22,54.03,0.19,54.22,46.25,44.83,1.42,46.25,125.46,182.13,182.13,0.90,31.24,63.34,36.78,3209.16,29.02,27.21,18.00,17.90
838,50.38,50.54,0.17,50.54,43.31,45.94,2.63,45.94,126.53,208.19,208.19,1.00,26.86,58.91,36.08,3205.08,26.08,28.35,18.24,18.10
839,46.49,53.54,7.05,53.54,44.66,44.07,0.59,44.66,16.10,205.70,205.70,0.99,27.69,60.59,37.05,3290.11,28.43,25.46,17.47,18.65
840,49.74,53.61,3.87,53.61,43.04,46.80,3.76,46.80,81.94,101.52,101.52,1.00,34.06,64.12,35.17,3006.43,25.38,30.05,17.96,17.50
841,50.85,53.19,2.34,53.19,45.37,44.32,1.05,45.37,151.98,264.29,264.29,0.25,21.99,56.12,37.43,3412.77,26.40,25.82,19.39,19.54
842,51.19,49.58,1.61,51.19,44.40,43.81,0.59,44.40,136.54,177.00,177.00,0.38,23.32,62.03,42.21,3871.69,26.08,19.88,18.46,24.19
843,52.22,50.92,1.29,52.22,44.43,45.11,0.69,45.11,249.12,217.06,249.12,0.39,32.15,60.63,33.30,2848.27,26.97,27.98,17.54,18.77
844,52.36,51.59,0.77,52.36,46.31,43.66,2.65,46.31,304.11,113.07,304.11,0.15,18.93,55.40,39.32,3647.84,26.20,24.07,17.32,19.96
845,51.19,53.94,2.76,53.94,47.91,43.03,4.88,47.91,206.40,273.25,273.25,0.83,24.91,62.79,41.62,3788.19,29.55,20.43,18.05,21.42
846,47.84,48.69,0.85,48.69,42.95,44.72,1.77,44.72,158.42,99.40,158.42,0.90,31.56,62.55,35.73,3099.71,25.54,28.43,17.55,17.67
847,53.10,55.76,2.66,55.76,45.36,44.95,0.41,45.36,108.34,312.63,312.63,0.98,30.58,60.65,34.66,3006.86,28.84,28.57,16.45,16.81
848,53.46,51.70,1.76,53.46,44.36,44.93,0.58,44.93,278.57,165.60,278.57,1.00,22.96,52.26,32.75,2930.29,28.02,27.77,17.40,17.63
849,59.08,51.95,7.13,59.08,44.97,44.42,0.56,44.97,363.46,146.06,363.46,0.26,28.01,62.43,38.62,3441.56,25.87,27.03,17.69,18.37
850,52.61,48.48,4.13,52.61,45.34,42.94,2.40,45.34,116.10,119.87,119.87,0.96,32.02,63.33,36.11,3130.45,28.82,25.44,18.03,18.40
851,51.58,46.71,4.87,51.58,44.80,44.60,0.20,44.80,123.51,29.50,123.51,0.31,28.25,58.78,34.76,3052.56,27.04,26.31,17.57,18.75
852,51.42,55.93,4.51,55.93,44.24,44.59,0.35,44.59,102.51,247.17,247.17,0.32,20.67,55.84,38.27,3517.25,24.58,24.63,19.30,20.56
853,51.60,53.34,1.74,53.34,45.45,44.23,1.22,45.45,61.56,141.06,141.06,0.75,42.50,76.40,40.28,3390.63,27.92,26.24,18.48,18.80
854,50.79,48.14,2.65,50.79,43.88,43.37,0.51,43.88,88.60,105.54,105.54,0.66,30.18,66.28,40.63,3610.32,26.55,21.91,18.08,22.55
855,51.08,53.07,1.99,53.07,43.71,46.52,2.81,46.52,180.51,185.27,185.27,1.00,23.88,56.19,35.89,3230.77,26.78,27.69,18.24,18.05
856,58.51,49.00,9.51,58.51,44.04,44.93,0.89,44.93,389.02,98.05,389.02,0.83,19.91,51.27,34.35,3136.29,27.14,27.88,17.34,16.81
857,56.51,51.96,4.55,56.51,44.07,45.33,1.26,45.33,238.65,110.45,238.65,0.50,26.38,58.89,36.47,3251.01,26.42,27.29,17.44,18.85
858,50.11,51.25,1.14,51.25,45.00,44.35,0.65,45.00,147.81,178.85,178.85,0.91,33.18,65.23,37.03,3205.25,28.08,25.87,17.89,17.84
859,53.60,50.43,3.17,53.60,44.85,46.81,1.96,46.81,141.99,116.78,141.99,0.81,21.63,54.78,36.39,3315.04,28.29,27.47,17.31,19.83
860,50.62,56.60,5.98,56.60,44.51,45.67,1.15,45.67,172.58,387.07,387.07,1.00,21.54,53.81,35.50,3226.73,27.26,26.99,17.58,18.13
861,51.82,51.82,0.00,51.82,45.88,42.92,2.96,45.88,124.08,222.97,222.97,0.63,24.16,56.82,36.28,3265.61,27.68,25.96,18.36,16.73
862,51.12,51.57,0.45,51.57,44.60,44.74,0.14,44.74,199.74,123.98,199.74,0.56,22.06,53.87,35.13,3181.77,26.37,27.81,18.44,17.87
863,54.31,49.75,4.56,54.31,45.96,42.79,3.17,45.96,219.73,270.72,270.72,0.24,35.57,72.44,42.20,3686.05,25.78,24.44,20.69,18.74
864,50.14,49.18,0.96,50.14,42.66,45.39,2.73,45.39,153.84,56.15,153.84,0.68,25.29,55.63,34.13,3034.17,25.84,27.40,18.37,18.47
865,54.02,50.65,3.38,54.02,44.62,45.28,0.65,45.28,240.97,203.57,240.97,0.67,16.36,48.13,34.22,3176.94,26.62,27.40,17.49,18.80
866,49.96,51.71,1.75,51.71,45.67,44.24,1.43,45.67,115.53,137.47,137.47,0.89,23.38,52.93,33.05,2954.51,29.66,27.41,16.65,17.46
867,53.09,52.00,1.10,53.09,45.15,44.21,0.94,45.15,148.27,258.98,258.98,0.29,14.64,49.88,37.44,3524.39,25.82,26.26,19.64,18.28
868,46.83,53.74,6.91,53.74,44.93,45.51,0.58,45.51,91.61,204.76,204.76,1.00,19.76,50.21,33.42,3045.23,27.91,27.41,17.94,18.65
869,51.15,56.51,5.36,56.51,43.44,44.73,1.28,44.73,145.64,244.37,244.37,1.00,20.49,53.47,36.06,3298.32,27.08,23.67,16.96,21.44
870,54.33,51.35,2.98,54.33,45.62,45.10,0.51,45.62,269.26,232.96,269.26,0.56,25.72,59.61,37.74,3388.25,26.20,27.22,18.86,16.79
871,52.43,53.30,0.87,53.30,44.33,45.83,1.50,45.83,124.13,200.33,200.33,0.63,19.39,50.47,33.99,3107.66,27.85,28.97,16.80,16.94
872,50.74,50.50,0.24,50.74,42.61,46.48,3.86,46.48,184.29,149.16,184.29,1.00,25.85,58.22,36.25,3236.79,25.86,28.82,17.80,18.36
873,49.97,50.55,0.58,50.55,44.34,45.26,0.92,45.26,102.07,77.85,102.07,0.93,19.66,51.06,34.35,3140.30,27.62,27.47,17.24,16.78
874,51.10,54.21,3.11,54.21,44.79,43.88,0.91,44.79,90.52,164.26,164.26,0.61,23.86,54.76,34.48,3090.15,29.53,27.79,15.63,16.24
875,50.51,52.19,1.68,52.19,44.68,44.06,0.62,44.68,190.73,126.67,190.73,1.00,27.23,60.29,37.14,3306.04,27.34,25.10,18.97,18.81
876,46.04,50.44,4.40,50.44,41.42,45.37,3.94,45.37,57.14,118.35,118.35,0.96,37.83,71.51,39.36,3368.23,24.30,24.42,18.48,22.38
877,52.74,54.16,1.41,54.16,43.67,45.43,1.77,45.43,210.41,174.54,210.41,0.72,24.73,56.39,35.37,3165.94,25.96,27.51,18.31,18.09
878,50.74,52.36,1.62,52.36,44.13,44.25,0.12,44.25,174.74,108.01,174.74,0.39,19.60,52.45,35.79,3285.22,27.58,26.15,17.27,18.39
879,49.73,48.72,1.00,49.73,44.43,44.28,0.15,44.43,75.04,75.74,75.74,1.00,17.11,47.99,33.45,3087.94,28.57,26.02,17.22,18.83
880,50.92,47.60,3.32,50.92,46.20,43.90,2.30,46.20,226.72,98.55,226.72,0.29,28.12,61.19,37.28,3306.14,27.28,28.28,17.46,16.62
881,54.19,45.46,8.72,54.19,45.59,43.11,2.48,45.59,253.04,18.44,253.04,0.19,28.39,57.00,32.86,2860.19,27.25,27.88,16.71,16.90
882,52.26,49.64,2.63,52.26,43.33,45.82,2.50,45.82,290.01,87.59,290.01,0.31,22.63,55.63,36.40,3300.12,24.35,28.97,19.53,17.60
883,48.27,53.06,4.79,53.06,43.14,45.95,2.81,45.95,265.13,162.57,265.13,0.75,29.82,65.11,39.77,3529.38,24.17,26.62,19.45,19.81
884,51.22,54.87,3.65,54.87,43.67,44.69,1.02,44.69,99.07,298.70,298.70,0.73,33.06,67.79,39.70,3473.79,26.43,27.75,17.34,17.39
885,48.85,51.37,2.53,51.37,44.93,44.21,0.72,44.93,127.88,240.99,240.99,0.68,28.92,61.78,37.20,3285.68,27.45,26.36,18.41,17.69
886,53.61,50.31,3.30,53.61,47.73,44.29,3.44,47.73,231.19,198.27,231.19,0.27,29.64,58.67,33.48,2903.17,29.29,28.10,17.11,17.46
887,53.79,51.76,2.03,53.79,46.45,45.30,1.15,46.45,198.61,127.89,198.61,0.29,27.57,61.18,37.75,3361.05,27.73,27.64,17.66,18.31
888,50.12,50.87,0.75,50.87,44.40,46.41,2.02,46.41,258.30,89.70,258.30,1.00,27.20,57.96,34.84,3076.13,25.31,30.68,19.24,16.51
889,50.76,55.56,4.80,55.56,45.50,43.63,1.87,45.50,105.12,409.24,409.24,0.28,13.97,45.00,33.13,3103.46,29.08,26.17,17.06,17.47
890,49.90,53.02,3.12,53.02,44.33,46.47,2.14,46.47,231.76,169.67,231.76,1.00,26.86,59.35,36.52,3249.03,26.32,28.43,18.30,17.73
891,47.75,55.77,8.03,55.77,44.25,44.67,0.42,44.67,96.66,197.19,197.19,1.00,32.66,64.49,36.73,3182.63,26.22,26.60,18.24,18.82
892,51.54,52.69,1.15,52.69,43.46,45.58,2.12,45.58,176.15,158.95,176.15,0.90,21.63,54.64,36.25,3300.57,26.49,27.73,18.42,18.53
893,58.84,50.98,7.86,58.84,44.51,44.86,0.35,44.86,280.62,127.96,280.62,0.42,25.09,59.11,37.78,3401.36,22.54,28.21,20.96,17.28
894,53.93,55.48,1.55,55.48,45.01,42.54,2.48,45.01,252.96,571.29,571.29,0.19,26.47,61.98,39.48,3550.59,27.05,21.95,18.74,20.95
895,55.72,50.37,5.35,55.72,45.54,43.06,2.48,45.54,282.59,97.85,282.59,0.95,35.05,65.78,35.99,3073.79,28.14,24.72,18.37,18.69
896,53.48,52.83,0.65,53.48,44.89,44.74,0.15,44.89,135.38,132.79,135.38,1.00,19.30,52.33,35.93,3303.12,26.14,24.06,19.59,20.51
897,57.20,54.00,3.20,57.20,45.86,43.62,2.24,45.86,334.14,588.65,588.65,1.00,33.08,65.88,37.76,3279.47,27.20,25.31,18.14,18.94
898,51.53,53.14,1.60,53.14,44.39,45.49,1.10,45.49,174.19,179.61,179.61,0.42,19.02,54.53,38.36,3550.83,26.48,26.45,18.84,19.75
899,52.58,55.46,2.87,55.46,43.91,44.77,0.86,44.77,215.37,126.86,215.37,0.82,22.65,55.13,35.87,3247.69,24.76,28.03,20.13,17.42
900,52.32,54.33,2.01,54.33,46.37,44.36,2.00,46.37,339.48,319.15,339.48,0.99,29.46,61.47,36.43,3200.76,28.65,25.91,19.00,19.18
901,52.53,49.75,2.78,52.53,44.53,42.94,1.60,44.53,192.61,137.64,192.61,0.98,20.52,50.56,33.11,3003.35,27.68,25.97,17.91,17.63
902,45.73,58.41,12.68,58.41,43.48,45.72,2.23,45.72,69.03,265.18,265.18,1.00,23.26,54.54,34.76,3127.40,27.63,28.19,17.48,18.14
903,51.09,51.20,0.11,51.20,45.00,44.38,0.62,45.00,213.36,110.34,213.36,0.17,28.30,60.44,36.39,3214.09,28.37,27.02,16.65,18.34
904,52.54,54.37,1.83,54.37,45.36,45.58,0.22,45.58,138.09,384.65,384.65,0.57,20.55,51.65,34.18,3109.51,26.40,28.00,18.27,18.69
905,52.31,51.80,0.51,52.31,45.25,45.19,0.06,45.25,179.93,153.88,179.93,0.22,24.95,58.50,37.29,3355.04,26.18,27.63,19.33,18.04
906,51.09,53.49,2.40,53.49,44.49,44.52,0.04,44.52,99.07,286.49,286.49,1.00,21.91,54.78,36.15,3286.31,27.52,25.94,18.20,18.37
907,53.02,54.23,1.21,54.23,46.11,45.89,0.22,46.11,137.73,191.87,191.87,0.31,25.73,55.10,33.22,2936.15,27.59,29.83,17.10,16.57
908,47.77,50.83,3.06,50.83,44.06,43.57,0.48,44.06,105.85,99.07,105.85,0.35,20.56,54.87,37.40,3431.61,24.55,26.94,20.01,16.64
909,50.93,48.96,1.96,50.93,44.13,45.86,1.73,45.86,412.24,100.87,412.24,0.35,20.40,53.50,36.16,3310.00,25.97,29.36,17.63,17.29
910,49.20,55.89,6.69,55.89,43.56,45.31,1.74,45.31,102.13,243.27,243.27,0.91,24.82,57.48,36.38,3266.23,27.50,27.31,17.35,18.54
911,51.16,59.89,8.73,59.89,43.01,45.31,2.31,45.31,265.91,410.21,410.21,0.80,21.61,58.32,39.95,3671.33,24.54,23.95,18.34,21.59
912,58.14,48.37,9.76,58.14,42.18,45.76,3.57,45.76,804.19,68.65,804.19,0.21,26.10,59.27,37.09,3317.68,23.74,28.89,18.09,17.76
913,53.71,50.02,3.69,53.71,44.05,43.93,0.11,44.05,120.50,113.50,120.50,0.49,25.67,58.42,36.60,3274.93,25.93,26.32,18.85,18.96
914,47.92,57.35,9.43,57.35,42.04,48.33,6.29,48.33,155.29,243.74,243.74,0.96,18.03,51.93,36.60,3389.37,24.82,28.50,18.61,19.68
915,52.54,53.60,1.06,53.60,44.19,46.14,1.95,46.14,228.55,154.23,228.55,0.71,23.93,56.17,35.83,3224.20,26.68,29.44,16.63,17.40
916,51.78,49.69,2.09,51.78,44.65,43.74,0.91,44.65,135.90,95.13,135.90,0.27,41.00,77.85,43.00,3685.22,23.85,24.15,21.07,20.39
917,48.39,52.05,3.66,52.05,43.96,46.19,2.23,46.19,47.43,175.12,175.12,0.88,18.12,51.40,36.00,3328.49,26.60,27.53,18.00,18.37
918,51.06,56.88,5.82,56.88,43.71,46.38,2.67,46.38,169.39,342.39,342.39,0.77,22.82,54.53,35.14,3171.38,25.99,29.92,17.53,16.89
919,56.14,47.88,8.25,56.14,47.03,42.97,4.06,47.03,186.52,87.51,186.52,0.41,22.59,56.29,37.09,3370.17,28.57,25.57,18.17,17.54
920,52.01,47.24,4.77,52.01,44.36,44.14,0.22,44.36,205.63,66.23,205.63,0.28,22.41,54.54,35.49,3213.20,26.96,27.16,17.54,18.32
921,49.26,48.70,0.56,49.26,43.45,45.45,2.00,45.45,174.37,38.72,174.37,0.55,25.21,55.07,33.64,2985.79,26.02,29.59,17.16,17.05
922,53.35,53.88,0.53,53.88,46.09,44.20,1.89,46.09,122.52,186.62,186.62,0.80,32.55,62.56,34.89,3001.02,29.88,26.53,16.69,18.31
923,52.69,46.80,5.89,52.69,47.07,42.00,5.07,47.07,127.56,138.68,138.68,0.85,23.01,56.43,36.87,3342.33,30.16,21.31,17.00,21.27
924,52.00,52.19,0.19,52.19,45.57,43.71,1.86,45.57,109.39,193.97,193.97,0.70,32.35,67.20,39.71,3485.40,26.94,24.07,20.13,19.73
925,51.03,51.79,0.77,51.79,45.27,43.36,1.91,45.27,135.57,198.87,198.87,0.74,21.71,58.60,40.15,3689.09,26.57,21.87,18.81,22.54
926,48.80,56.92,8.11,56.92,44.53,44.35,0.18,44.53,118.89,473.44,473.44,0.27,31.26,64.54,37.98,3328.63,24.81,27.40,19.72,18.15
927,49.51,53.45,3.94,53.45,44.67,44.60,0.07,44.67,78.85,191.91,191.91,0.99,27.97,58.83,35.05,3085.88,27.00,27.60,17.95,17.64
928,63.11,48.61,14.50,63.11,49.61,44.15,5.46,49.61,326.53,75.01,326.53,0.20,26.52,62.86,40.32,3634.55,26.58,25.67,19.45,19.21
929,50.64,54.72,4.08,54.72,44.19,43.75,0.44,44.19,206.78,244.30,244.30,0.91,30.25,66.92,41.21,3666.87,25.58,22.75,19.75,22.26
930,53.84,52.84,1.00,53.84,46.22,42.92,3.30,46.22,64.53,234.36,234.36,0.83,20.31,53.04,35.78,3273.24,29.71,24.63,17.60,18.39
931,58.06,56.89,1.17,58.06,45.26,45.39,0.13,45.39,330.30,190.88,330.30,1.00,36.53,68.53,37.48,3200.38,27.91,27.50,18.12,18.08
932,49.99,52.32,2.33,52.32,45.38,45.11,0.27,45.38,66.28,262.35,262.35,0.76,27.16,62.21,39.12,3504.82,22.84,27.30,22.25,17.91
933,51.55,50.04,1.51,51.55,44.87,44.67,0.20,44.87,235.22,55.96,235.22,0.20,26.29,61.39,39.05,3510.22,25.26,25.79,18.83,19.91
934,51.40,51.41,0.01,51.41,45.13,45.04,0.09,45.13,188.43,124.52,188.43,1.00,36.42,69.00,38.04,3258.01,28.10,25.12,17.11,20.44
935,49.86,50.89,1.04,50.89,46.03,43.34,2.69,46.03,131.35,101.84,131.35,0.23,25.16,59.10,37.71,3393.98,28.16,22.93,18.50,21.98
936,48.40,54.39,5.99,54.39,43.36,45.51,2.15,45.51,68.91,265.08,265.08,1.00,30.64,61.12,35.08,3048.46,27.22,28.04,17.39,17.59
937,51.79,54.16,2.38,54.16,43.50,46.75,3.25,46.75,261.90,185.99,261.90,0.99,26.52,58.76,36.21,3223.57,25.42,29.25,19.45,18.31
938,48.27,51.91,3.65,51.91,44.05,45.36,1.31,45.36,79.66,153.85,153.85,0.67,35.14,67.60,37.73,3246.24,26.21,27.48,18.29,18.60
939,55.62,48.33,7.29,55.62,45.18,42.56,2.61,45.18,323.97,169.00,323.97,0.96,23.85,60.73,40.46,3688.74,22.73,24.31,23.40,18.54
940,50.70,51.35,0.65,51.35,45.59,44.55,1.03,45.59,149.07,148.18,149.07,0.33,19.20,50.46,34.14,3125.78,27.32,28.26,17.18,17.22
941,54.06,53.89,0.17,54.06,46.10,46.26,0.15,46.26,148.30,160.67,160.67,0.24,24.97,61.19,39.96,3621.71,26.68,27.22,19.25,18.63
942,55.55,48.93,6.63,55.55,46.78,44.58,2.20,46.78,193.70,45.56,193.70,0.36,22.05,51.60,32.85,2954.32,29.44,28.55,18.25,17.03
943,52.48,54.05,1.58,54.05,44.73,46.90,2.17,46.90,159.28,271.11,271.11,0.50,17.45,51.39,36.56,3394.03,26.72,27.16,18.77,18.54
944,52.86,56.64,3.78,56.64,44.77,44.74,0.03,44.77,290.27,305.07,305.07,0.50,21.41,53.79,35.59,3237.37,27.00,28.34,16.49,15.74
945,54.28,53.15,1.13,54.28,44.37,45.98,1.61,45.98,152.04,155.37,155.37,0.66,26.97,60.45,37.52,3347.62,27.08,28.19,17.94,18.09
946,52.65,49.12,3.53,52.65,44.50,44.20,0.31,44.50,176.55,57.86,176.55,0.99,19.19,49.52,33.21,3032.91,27.62,27.92,18.17,17.51
947,53.36,48.83,4.53,53.36,44.44,44.19,0.25,44.44,160.87,85.60,160.87,0.98,22.71,54.81,35.50,3209.84,27.26,27.37,18.10,18.45
948,49.13,60.96,11.83,60.96,42.87,47.49,4.62,47.49,133.02,325.74,325.74,0.87,18.89,48.55,32.49,2966.19,25.93,30.57,16.64,17.03
949,57.28,51.10,6.18,57.28,45.48,45.55,0.07,45.55,355.47,134.20,355.47,0.11,29.33,62.74,37.81,3340.79,27.80,28.51,16.94,17.36
950,58.66,54.49,4.17,58.66,46.05,44.26,1.79,46.05,249.43,256.32,256.32,0.27,27.70,63.59,40.05,3589.26,26.73,24.27,18.38,21.21
951,53.02,52.74,0.28,53.02,45.50,45.83,0.33,45.83,289.41,359.31,359.31,0.52,31.12,62.55,36.10,3142.93,26.80,28.91,17.83,18.23
952,50.90,56.26,5.36,56.26,44.31,46.43,2.13,46.43,112.25,129.22,129.22,0.98,23.31,57.32,37.51,3401.17,26.55,27.39,18.69,19.08
953,52.85,49.35,3.50,52.85,46.30,43.16,3.14,46.30,142.70,147.49,147.49,0.80,25.65,58.89,37.09,3324.36,28.19,26.37,17.66,17.65
954,49.85,48.82,1.04,49.85,45.06,42.83,2.23,45.06,114.71,120.33,120.33,0.12,31.32,67.84,41.22,3652.27,23.84,25.27,22.12,18.43
955,56.37,59.70,3.32,59.70,45.66,45.37,0.29,45.66,166.81,168.20,168.20,0.55,22.92,60.72,41.24,3780.69,24.29,24.14,21.03,21.87
956,51.65,48.97,2.68,51.65,45.60,45.08,0.51,45.60,75.44,78.56,78.56,0.19,26.06,55.70,33.54,2963.19,28.05,28.23,17.28,18.11
957,50.80,52.55,1.75,52.55,44.15,43.65,0.50,44.15,172.08,142.49,172.08,0.25,34.68,71.14,41.67,3646.63,23.35,24.83,21.13,19.48
958,54.78,49.52,5.27,54.78,44.96,45.33,0.37,45.33,283.43,163.28,283.43,0.30,25.52,58.27,36.58,3275.15,26.59,27.35,18.52,17.61
959,50.37,50.48,0.11,50.48,44.86,43.96,0.90,44.86,98.44,156.81,156.81,0.50,24.02,56.02,35.60,3199.44,28.50,27.98,17.08,15.98
960,51.54,52.18,0.64,52.18,44.42,44.59,0.17,44.59,118.66,130.98,130.98,0.56,24.89,59.21,38.05,3431.62,26.77,26.78,18.31,18.83
961,52.55,51.12,1.43,52.55,43.95,45.95,2.00,45.95,150.48,94.94,150.48,0.62,27.93,57.56,33.82,2963.41,27.85,29.84,16.86,16.64
962,52.43,47.15,5.28,52.43,47.03,42.99,4.04,47.03,98.26,125.81,125.81,0.92,19.76,52.51,35.72,3275.35,27.94,25.28,19.55,17.95
963,54.33,47.88,6.45,54.33,45.11,43.68,1.43,45.11,182.50,103.96,182.50,0.13,25.05,58.67,37.39,3362.83,26.86,25.47,18.79,18.62
964,54.42,54.72,0.29,54.72,46.78,43.75,3.03,46.78,151.33,211.74,211.74,0.96,24.07,59.28,38.83,3521.90,28.77,22.00,19.73,21.70
965,56.27,51.96,4.31,56.27,45.36,45.55,0.19,45.55,269.35,95.77,269.35,0.74,34.17,69.73,40.69,3556.51,25.35,27.04,19.60,20.00
966,46.77,54.31,7.54,54.31,43.78,46.38,2.60,46.38,85.92,152.51,152.51,0.99,20.17,50.54,33.40,3037.49,27.24,28.25,17.28,18.31
967,49.50,48.99,0.50,49.50,45.82,44.10,1.71,45.82,56.54,207.54,207.54,1.00,26.70,57.65,34.95,3094.92,28.99,25.50,17.34,19.02
968,53.11,49.16,3.95,53.11,45.52,45.31,0.21,45.52,145.63,176.17,176.17,0.93,43.34,78.26,41.42,3491.38,26.96,25.06,19.47,19.98
969,50.54,56.14,5.59,56.14,44.16,45.73,1.57,45.73,154.66,175.34,175.34,0.99,22.00,52.76,34.06,3076.07,26.94,28.55,17.83,17.41
970,51.31,53.46,2.15,53.46,47.15,43.14,4.00,47.15,127.74,178.28,178.28,0.46,18.41,50.94,35.29,3252.56,29.83,25.29,18.42,17.51
971,55.97,48.53,7.44,55.97,46.31,41.91,4.39,46.31,146.86,107.69,146.86,0.27,26.87,59.41,36.57,3253.82,28.53,25.87,17.62,17.66
972,50.69,58.96,8.27,58.96,43.70,44.82,1.11,44.82,146.00,250.93,250.93,0.29,30.05,70.89,45.34,4083.59,27.73,18.05,16.66,25.40
973,53.85,53.68,0.17,53.85,45.27,43.52,1.75,45.27,261.51,109.74,261.51,1.00,23.51,57.69,37.71,3418.50,27.20,25.34,19.20,18.96
974,50.49,48.97,1.52,50.49,44.34,44.39,0.04,44.39,109.63,84.70,109.63,0.99,26.35,57.62,35.22,3127.14,26.94,28.06,18.25,17.39
975,53.25,51.86,1.39,53.25,45.80,45.67,0.13,45.80,183.67,153.41,183.67,1.00,19.29,48.55,32.15,2926.12,29.30,27.97,17.50,18.18
976,52.15,52.80,0.64,52.80,45.74,44.26,1.48,45.74,105.49,134.64,134.64,0.99,20.95,55.73,37.92,3478.05,27.77,24.23,19.18,20.46
977,53.61,52.48,1.13,53.61,48.26,40.36,7.89,48.26,188.47,194.52,194.52,0.20,19.36,56.92,40.47,3756.21,29.18,21.45,19.34,19.07
978,52.55,50.57,1.98,52.55,44.71,45.51,0.80,45.51,316.70,202.60,316.70,0.70,24.90,55.71,34.54,3080.52,27.33,29.42,17.68,16.14
979,54.01,52.10,1.91,54.01,45.10,44.41,0.69,45.10,131.88,143.89,143.89,0.30,22.41,54.37,35.32,3195.40,26.51,27.05,18.23,18.42
980,51.52,53.44,1.92,53.44,43.71,47.04,3.34,47.04,171.82,103.16,171.82,0.53,20.42,51.86,34.51,3144.60,25.82,29.53,17.79,17.80
981,54.27,49.23,5.05,54.27,47.34,42.83,4.51,47.34,132.51,107.23,132.51,0.92,19.13,50.96,34.69,3182.34,29.55,25.34,18.53,18.41
982,50.58,46.77,3.81,50.58,46.03,42.84,3.20,46.03,88.73,127.51,127.51,0.56,17.53,49.52,34.62,3198.87,28.13,25.20,19.01,18.02
983,47.91,55.57,7.66,55.57,44.75,45.21,0.46,45.21,49.34,108.08,108.08,0.99,33.77,64.79,36.09,3102.47,28.52,27.62,17.91,18.02
984,48.62,54.91,6.28,54.91,45.90,43.45,2.45,45.90,65.64,234.24,234.24,0.41,22.45,53.40,34.32,3095.15,28.98,26.21,17.87,17.83
985,49.98,55.37,5.39,55.37,44.84,45.28,0.44,45.28,64.14,371.00,371.00,0.81,24.58,58.25,37.35,3366.68,26.52,26.12,19.67,19.62
986,45.99,57.10,11.11,57.10,41.81,46.91,5.10,46.91,89.20,224.93,224.93,0.91,25.48,58.03,36.38,3255.57,24.65,29.28,17.79,17.50
987,47.83,56.32,8.49,56.32,44.10,45.41,1.31,45.41,70.63,308.61,308.61,0.99,24.14,56.57,36.06,3243.64,26.57,26.71,18.16,18.79
988,50.06,48.53,1.52,50.06,46.05,42.95,3.10,46.05,62.61,224.36,224.36,0.98,23.56,58.15,38.12,3458.16,28.71,23.29,18.13,20.68
989,56.36,50.38,5.97,56.36,45.24,45.45,0.22,45.45,358.96,150.59,358.96,0.94,24.31,54.42,33.76,3010.95,28.02,28.74,18.25,16.17
990,45.63,55.29,9.66,55.29,41.65,45.53,3.87,45.53,81.94,198.59,198.59,0.99,20.98,52.12,34.28,3113.51,25.29,27.98,17.81,17.48
991,58.37,52.63,5.74,58.37,46.32,44.19,2.13,46.32,287.41,211.40,287.41,0.21,22.23,55.88,36.98,3364.46,27.49,26.97,18.09,18.06
992,54.16,55.57,1.41,55.57,44.80,46.00,1.19,46.00,165.41,127.55,165.41,0.76,20.90,54.51,36.75,3361.13,26.82,27.23,18.57,17.76
993,57.03,53.42,3.60,57.03,47.11,44.78,2.33,47.11,165.14,202.67,202.67,0.79,20.80,51.72,34.03,3091.17,29.97,26.77,17.33,17.75
994,55.55,53.89,1.66,55.55,42.78,43.37,0.59,43.37,172.55,188.55,188.55,0.87,26.91,61.41,38.54,3450.05,22.73,26.92,21.00,17.55
