,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
748,8.93,8.86,0.07,8.93,8.70,8.75,0.05,8.75,1.16,1.40,1.40,0.41,4.96,9.97,5.75,500.61,0.94,0.91,-4.94,-4.41,2.47,2.78
749,8.63,8.52,0.11,8.63,8.57,8.97,0.41,8.97,0.89,2.36,2.36,0.72,3.06,8.00,5.40,493.93,0.85,0.95,-4.84,-4.14,1.93,3.54
750,9.21,8.63,0.58,9.21,8.91,8.77,0.14,8.91,0.62,0.85,0.85,0.79,3.85,8.00,4.73,414.96,0.76,1.00,-5.12,-4.37,1.17,3.59
751,8.92,8.41,0.51,8.92,8.78,8.73,0.06,8.78,1.61,3.08,3.08,0.65,2.98,7.80,5.27,482.84,0.87,0.93,-4.66,-4.44,2.17,2.83
752,8.42,8.87,0.45,8.87,8.57,8.56,0.01,8.57,1.82,0.85,1.82,0.57,3.43,9.22,6.31,579.13,0.93,0.93,-3.52,-4.92,3.78,2.37
753,8.67,8.74,0.08,8.74,8.69,8.72,0.03,8.72,1.67,0.85,1.67,0.63,3.28,9.20,6.42,592.41,0.96,0.90,-3.76,-4.56,3.90,2.57
754,8.89,9.02,0.14,9.02,9.04,8.94,0.10,9.04,1.53,0.89,1.53,0.72,3.22,7.87,5.13,464.57,0.91,0.94,-5.31,-4.08,2.05,3.38
755,8.55,9.28,0.73,9.28,8.91,9.02,0.11,9.02,2.15,0.90,2.15,0.49,3.25,7.97,5.21,472.48,0.96,0.84,-3.89,-5.31,3.84,1.49
756,8.49,8.67,0.17,8.67,8.56,8.60,0.04,8.60,2.53,1.82,2.53,0.64,2.57,8.00,5.81,542.51,0.81,0.97,-4.44,-3.62,1.88,3.95
757,8.84,9.01,0.17,9.01,8.72,8.73,0.01,8.73,0.40,0.83,0.83,0.82,3.97,8.00,4.63,403.01,0.92,0.80,-4.15,-4.86,3.14,1.50
758,9.41,9.13,0.28,9.41,9.08,8.94,0.14,9.08,0.82,0.93,0.93,0.82,3.17,6.81,4.11,363.72,0.75,0.91,-4.94,-4.30,1.28,3.09
759,9.03,8.38,0.64,9.03,8.59,8.53,0.06,8.59,0.91,2.54,2.54,0.55,3.00,8.00,5.45,499.85,0.84,0.94,-4.89,-3.64,1.81,3.66
760,8.87,8.77,0.10,8.87,8.70,8.41,0.28,8.70,1.44,0.85,1.44,0.69,2.85,8.67,6.25,581.83,0.92,0.87,-3.25,-4.72,3.94,2.13
761,8.75,8.98,0.23,8.98,8.85,8.78,0.07,8.85,0.84,1.91,1.91,0.56,2.71,8.00,5.69,528.78,0.85,0.94,-4.68,-3.29,1.96,4.03
762,8.58,8.71,0.13,8.71,8.69,8.67,0.03,8.69,1.84,0.76,1.84,0.58,2.96,8.00,5.48,503.86,0.92,0.93,-4.77,-4.30,2.50,3.01
763,8.30,8.69,0.39,8.69,8.61,8.69,0.08,8.69,2.81,1.24,2.81,0.40,2.96,7.68,5.16,471.49,0.95,0.82,-3.97,-5.02,3.53,1.58
764,9.06,8.97,0.09,9.06,8.41,8.74,0.33,8.74,1.21,1.26,1.26,0.65,1.90,5.86,4.24,395.08,0.85,0.87,-4.46,-4.84,2.21,2.08
765,8.71,9.17,0.45,9.17,8.82,8.75,0.07,8.82,1.18,1.09,1.18,0.58,4.05,8.00,4.56,395.33,0.92,0.84,-4.63,-4.99,2.73,1.77
766,9.05,8.46,0.59,9.05,8.85,8.58,0.28,8.85,0.88,1.00,1.00,0.50,3.44,8.00,5.07,455.58,0.82,0.94,-4.90,-4.05,1.70,3.41
767,9.12,8.83,0.29,9.12,8.96,8.75,0.20,8.96,0.95,1.32,1.32,0.45,2.86,8.00,5.56,513.51,0.86,0.95,-5.00,-3.81,1.87,3.63
768,9.07,8.88,0.19,9.07,8.81,8.60,0.21,8.81,2.36,0.46,2.36,0.44,2.63,8.00,5.77,537.07,0.99,0.77,-3.66,-4.57,4.26,1.55
769,8.83,8.94,0.11,8.94,8.71,8.66,0.05,8.71,1.45,0.77,1.45,0.60,3.81,8.00,4.77,419.43,0.95,0.79,-4.27,-4.93,3.29,1.38
770,8.12,8.51,0.39,8.51,8.63,8.42,0.21,8.63,0.41,1.74,1.74,0.84,2.81,8.45,6.05,563.28,0.99,0.84,-3.43,-4.75,4.40,1.91
771,8.98,8.33,0.65,8.98,8.57,8.71,0.14,8.71,0.78,2.78,2.78,0.75,3.54,8.00,4.99,445.51,0.82,0.98,-5.17,-4.39,1.49,3.42
772,8.38,8.74,0.37,8.74,8.59,8.48,0.11,8.59,1.86,0.90,1.86,0.70,2.38,6.87,4.85,448.91,0.96,0.85,-4.55,-4.60,3.01,2.10
773,8.61,8.99,0.39,8.99,8.78,9.08,0.31,9.08,0.97,1.93,1.93,0.78,3.13,6.72,4.06,358.77,0.86,0.80,-4.21,-4.97,2.74,1.47
774,8.45,8.80,0.35,8.80,8.50,8.67,0.16,8.67,0.81,1.36,1.36,0.91,3.47,8.16,5.22,469.68,0.89,0.95,-4.57,-4.65,2.50,2.95
775,8.61,8.80,0.19,8.80,8.74,8.83,0.09,8.83,1.80,0.94,1.80,0.47,3.32,8.12,5.29,479.53,0.95,0.93,-4.79,-4.95,2.69,2.49
776,8.86,9.18,0.32,9.18,8.79,8.71,0.08,8.79,1.27,0.51,1.27,0.64,2.79,5.79,3.42,300.19,0.84,0.78,-4.71,-4.70,2.11,1.60
777,8.99,8.76,0.23,8.99,8.68,8.83,0.14,8.83,0.95,2.61,2.61,0.53,3.43,8.00,5.08,456.64,0.84,0.92,-4.66,-4.27,2.00,3.10
778,8.98,8.28,0.69,8.98,8.51,8.73,0.22,8.73,0.58,2.62,2.62,0.86,3.29,7.62,4.82,433.10,0.80,0.97,-5.11,-4.06,1.35,3.66
779,8.35,8.99,0.64,8.99,8.28,8.89,0.61,8.89,1.28,0.96,1.28,0.86,3.33,8.26,5.43,493.36,0.98,0.76,-3.98,-4.44,3.74,1.62
780,8.79,8.58,0.21,8.79,8.64,8.68,0.04,8.68,0.70,1.43,1.43,0.70,2.53,6.97,4.83,444.64,0.80,0.93,-4.79,-4.01,1.58,3.42
781,8.45,8.94,0.49,8.94,8.48,8.73,0.25,8.73,1.87,1.86,1.87,0.50,3.27,8.34,5.56,507.04,0.92,0.85,-4.29,-4.56,3.01,2.14
782,8.61,9.30,0.70,9.30,8.51,8.85,0.34,8.85,2.53,0.62,2.53,0.50,3.18,8.02,5.32,484.67,0.97,0.83,-4.01,-5.00,3.55,1.69
783,8.62,9.30,0.68,9.30,8.82,8.88,0.06,8.88,0.96,0.52,0.96,0.85,3.87,8.00,4.71,412.99,0.99,0.76,-4.39,-4.89,3.60,1.31
784,8.66,9.12,0.46,9.12,8.68,8.91,0.23,8.91,0.79,1.60,1.60,0.83,3.32,7.83,5.00,450.35,0.95,0.87,-4.39,-5.26,3.22,1.74
785,8.88,9.10,0.22,9.10,8.67,8.69,0.02,8.69,0.93,1.86,1.86,0.71,3.55,8.00,4.99,445.40,0.90,0.96,-5.46,-4.09,1.71,3.40
786,8.84,8.50,0.34,8.84,8.76,8.47,0.29,8.76,1.00,2.95,2.95,0.73,3.27,9.46,6.67,618.40,0.84,0.93,-4.27,-3.15,2.45,4.09
787,8.56,8.44,0.12,8.56,8.83,8.44,0.38,8.83,1.84,0.88,1.84,0.50,2.93,8.00,5.51,507.47,0.92,0.94,-4.79,-4.37,2.43,3.00
788,8.88,8.63,0.25,8.88,8.68,8.60,0.08,8.68,0.68,0.85,0.85,0.59,3.77,8.05,4.84,427.45,0.82,0.92,-4.47,-4.46,2.02,2.86
789,8.71,8.76,0.05,8.76,8.80,8.65,0.15,8.80,0.92,2.54,2.54,0.71,2.90,7.83,5.36,492.18,0.94,0.91,-4.33,-4.89,3.11,2.28
790,9.31,8.99,0.32,9.31,8.75,9.12,0.38,9.12,0.36,1.18,1.18,0.80,3.40,7.78,4.90,438.58,0.67,0.96,-3.60,-4.53,1.71,3.35
791,8.54,8.43,0.11,8.54,8.71,8.72,0.01,8.72,1.87,0.83,1.87,0.75,2.35,8.14,6.15,579.40,0.91,0.91,-4.57,-3.45,2.61,3.68
792,8.35,9.03,0.68,9.03,8.42,8.68,0.25,8.68,1.63,0.60,1.63,0.65,2.52,8.45,6.31,592.82,0.94,0.86,-3.11,-4.68,4.22,2.11
793,8.22,8.79,0.57,8.79,8.60,8.72,0.12,8.72,1.37,2.43,2.43,0.83,3.04,8.36,5.78,532.04,1.03,0.91,-4.32,-4.90,3.68,2.21
794,8.90,9.48,0.58,9.48,9.09,9.07,0.02,9.09,2.00,1.04,2.00,0.52,3.36,8.00,5.15,464.41,0.94,0.73,-3.74,-4.67,3.78,1.28
795,8.64,8.69,0.05,8.69,8.65,8.80,0.15,8.80,2.23,1.31,2.23,0.43,2.81,7.50,5.11,469.12,0.88,0.94,-4.52,-4.70,2.43,2.76
796,8.55,8.77,0.21,8.77,8.38,8.68,0.30,8.68,2.57,2.20,2.57,0.73,3.32,8.00,5.18,467.92,0.90,0.93,-4.61,-4.63,2.46,2.64
797,8.84,8.93,0.08,8.93,8.89,8.69,0.19,8.89,1.49,0.95,1.49,0.58,3.04,6.04,3.46,300.29,0.88,0.82,-4.90,-5.36,2.20,1.28
798,9.21,8.65,0.57,9.21,8.78,8.61,0.17,8.78,0.41,0.71,0.71,0.75,3.64,7.73,4.64,409.84,0.76,0.95,-5.22,-3.97,1.04,3.59
799,8.23,8.59,0.36,8.59,8.70,8.65,0.06,8.70,2.25,0.95,2.25,0.59,4.76,9.76,5.71,500.05,0.94,0.92,-4.55,-4.55,2.91,2.80
800,8.80,8.82,0.02,8.82,8.63,8.71,0.08,8.71,1.34,1.03,1.34,0.47,1.92,7.37,5.73,544.32,0.92,0.88,-4.15,-4.13,3.09,2.84
801,8.48,8.12,0.36,8.48,8.64,8.25,0.39,8.64,3.50,0.61,3.50,0.38,2.39,8.38,6.35,599.08,0.92,0.90,-3.38,-4.41,3.70,2.55
802,8.62,8.75,0.13,8.75,8.52,8.69,0.16,8.69,1.50,1.82,1.82,0.94,3.39,8.72,5.83,532.58,0.95,0.80,-3.42,-4.67,4.14,1.76
803,9.05,8.66,0.39,9.05,8.87,8.81,0.06,8.87,0.44,0.94,0.94,0.58,3.43,7.67,4.76,424.07,0.65,0.96,-3.77,-4.22,1.42,3.55
804,8.83,8.98,0.15,8.98,8.53,8.87,0.34,8.87,0.97,2.03,2.03,0.73,3.41,7.87,4.96,445.29,0.83,0.94,-5.03,-4.17,1.63,3.34
805,8.70,9.04,0.34,9.04,8.28,8.98,0.70,8.98,0.88,2.50,2.50,0.99,3.49,6.58,3.62,309.34,0.83,0.82,-5.02,-4.86,1.66,1.75
806,8.55,8.77,0.21,8.77,8.72,8.70,0.02,8.72,2.01,1.85,2.01,0.74,2.94,7.65,5.15,470.84,0.86,0.93,-4.54,-4.60,2.21,2.76
807,8.40,9.52,1.12,9.52,8.70,9.03,0.33,9.03,1.95,0.76,1.95,0.84,3.65,8.00,4.90,434.84,0.99,0.79,-4.20,-5.12,3.66,1.24
808,8.77,9.13,0.36,9.13,8.61,8.87,0.26,8.87,1.47,1.22,1.47,0.69,3.59,7.94,4.89,435.47,0.86,0.95,-4.96,-4.35,1.85,3.24
809,9.26,9.12,0.14,9.26,9.22,8.94,0.28,9.22,0.57,0.93,0.93,0.58,4.53,7.62,3.77,308.65,0.81,0.88,-5.03,-4.85,1.66,2.48
810,8.62,8.52,0.10,8.62,8.49,8.41,0.08,8.49,1.19,1.52,1.52,0.56,3.57,8.00,4.97,443.18,0.93,0.92,-5.10,-4.67,2.25,2.58
811,9.41,8.77,0.64,9.41,9.06,8.97,0.10,9.06,0.93,1.02,1.02,0.72,3.21,7.70,4.97,448.94,0.81,0.94,-4.88,-4.08,1.54,3.44
812,8.59,8.64,0.05,8.64,8.62,8.49,0.13,8.62,1.26,1.98,1.98,0.70,3.17,7.86,5.17,469.26,0.91,0.89,-4.03,-5.09,3.14,1.99
813,8.96,8.49,0.46,8.96,8.77,8.45,0.32,8.77,1.78,1.25,1.78,0.62,3.19,8.25,5.54,506.14,0.96,0.83,-4.15,-4.41,3.46,2.07
814,8.52,8.80,0.28,8.80,8.55,8.79,0.24,8.79,2.67,1.20,2.67,0.52,2.71,8.54,6.24,583.28,0.93,0.92,-3.77,-4.52,3.43,2.71
815,8.79,8.80,0.01,8.80,8.73,8.70,0.03,8.73,0.62,0.99,0.99,0.61,3.15,8.00,5.32,484.52,0.88,0.85,-3.03,-5.53,3.88,1.47
816,8.20,8.97,0.77,8.97,8.52,8.64,0.12,8.64,1.77,1.13,1.77,0.69,3.49,8.00,5.03,451.18,0.98,0.85,-4.34,-5.17,3.40,1.66
817,9.12,9.01,0.11,9.12,8.93,8.85,0.08,8.93,0.83,1.59,1.59,0.67,2.44,7.42,5.34,497.59,0.94,0.89,-4.53,-4.56,2.94,2.40
818,8.53,8.75,0.23,8.75,8.62,8.69,0.07,8.69,1.55,1.81,1.81,0.65,5.95,12.10,7.04,615.12,0.99,0.91,-4.12,-4.21,3.62,3.05
819,8.98,9.08,0.10,9.08,8.90,8.74,0.16,8.90,1.46,0.92,1.46,0.66,2.53,8.00,5.85,546.97,0.96,0.86,-3.55,-5.08,4.00,1.81
820,8.56,9.37,0.81,9.37,8.70,8.85,0.15,8.85,1.57,0.84,1.57,0.64,3.51,8.00,5.02,449.16,0.96,0.72,-3.92,-4.78,3.82,1.12
821,8.23,8.98,0.75,8.98,8.57,8.65,0.08,8.65,3.29,1.24,3.29,0.61,3.25,8.00,5.24,475.16,0.97,0.77,-3.83,-4.70,3.80,1.41
822,9.33,8.53,0.80,9.33,8.99,8.37,0.62,8.99,1.68,0.72,1.68,0.53,2.50,6.73,4.61,423.08,0.92,0.89,-4.84,-4.75,2.49,2.38
823,8.57,8.85,0.28,8.85,8.65,8.84,0.19,8.84,1.43,1.43,1.43,0.54,2.69,7.62,5.33,492.54,0.95,0.96,-4.70,-5.38,2.82,2.39
824,8.67,8.62,0.05,8.67,8.68,8.62,0.06,8.68,1.48,1.39,1.48,0.43,2.64,8.17,5.93,553.02,0.88,0.92,-3.61,-4.70,3.34,2.42
825,8.84,9.00,0.17,9.00,8.62,8.73,0.12,8.73,1.19,0.73,1.19,0.86,3.44,7.99,5.07,455.12,0.96,0.81,-3.93,-4.83,3.74,1.61
826,8.52,8.95,0.43,8.95,8.58,8.67,0.09,8.67,1.88,1.03,1.88,0.60,3.47,8.00,5.05,453.28,0.96,0.80,-3.84,-5.14,3.86,1.29
827,9.00,8.49,0.51,9.00,8.61,8.52,0.09,8.61,0.53,1.81,1.81,0.78,3.43,8.00,5.08,456.59,0.82,0.96,-5.12,-4.11,1.41,3.56
828,9.01,8.67,0.34,9.01,8.87,8.59,0.27,8.87,1.48,1.45,1.48,0.61,2.92,7.46,4.98,454.35,0.93,0.82,-4.07,-5.00,3.41,1.61
829,8.93,8.89,0.03,8.93,8.67,8.82,0.15,8.82,0.80,0.56,0.80,0.70,2.98,6.34,3.81,336.75,0.81,0.85,-4.72,-4.73,1.80,2.05
830,9.00,8.92,0.08,9.00,8.60,8.90,0.30,8.90,0.80,0.89,0.89,0.80,3.52,8.00,5.00,447.51,0.81,0.94,-4.95,-3.99,1.54,3.58
831,8.54,9.07,0.53,9.07,8.33,8.83,0.50,8.83,1.77,2.00,2.00,0.61,2.57,7.32,5.14,475.16,0.90,0.91,-4.15,-5.14,2.90,2.14
832,8.75,8.72,0.03,8.75,8.75,8.67,0.08,8.75,0.89,1.38,1.38,0.65,3.73,7.87,4.70,413.61,0.89,0.87,-4.21,-5.00,2.77,1.94
833,8.55,7.97,0.57,8.55,8.66,8.55,0.11,8.66,2.44,3.49,3.49,0.59,3.33,8.59,5.76,526.23,0.91,0.94,-4.75,-4.17,2.31,3.22
834,9.17,8.60,0.57,9.17,8.72,8.56,0.16,8.72,0.47,0.93,0.93,0.68,2.53,7.67,5.52,513.53,0.90,0.91,-4.82,-3.62,2.29,3.50
835,9.01,8.93,0.09,9.01,8.82,8.63,0.20,8.82,1.44,0.55,1.44,0.61,3.51,8.08,5.10,457.49,0.90,0.87,-4.00,-4.99,3.05,2.00
836,8.19,8.49,0.30,8.49,8.74,8.48,0.26,8.74,1.88,1.13,1.88,0.48,2.87,9.27,6.83,639.99,0.97,0.95,-3.88,-4.37,3.75,3.08
837,9.12,8.20,0.92,9.12,9.03,8.51,0.52,9.03,1.45,2.35,2.35,0.54,3.65,8.00,4.90,435.14,0.81,0.92,-5.01,-3.99,1.52,3.31
838,8.71,8.92,0.21,8.92,8.81,8.64,0.17,8.81,0.90,0.77,0.90,0.71,3.20,8.00,5.28,480.13,0.83,0.93,-4.97,-3.60,1.69,3.71
839,8.53,8.45,0.08,8.53,8.81,8.34,0.47,8.81,3.65,1.47,3.65,0.57,2.76,8.00,5.66,524.27,1.01,0.86,-4.09,-5.10,3.86,1.65
840,8.71,9.38,0.67,9.38,8.84,8.77,0.07,8.84,0.94,0.70,0.94,0.68,3.79,8.00,4.78,420.76,0.97,0.82,-4.28,-5.20,3.51,1.40
841,9.40,8.30,1.10,9.40,8.92,8.74,0.18,8.92,0.98,3.02,3.02,0.73,3.39,8.00,5.12,460.89,0.69,0.97,-4.09,-4.03,1.43,3.63
842,8.39,9.05,0.66,9.05,8.33,9.15,0.81,9.15,1.50,2.32,2.32,0.73,2.62,7.00,4.77,437.43,0.89,0.89,-4.82,-4.45,2.12,2.54
843,8.53,8.95,0.42,8.95,8.71,8.98,0.27,8.98,1.07,1.10,1.10,0.53,3.55,8.00,4.98,444.72,0.92,0.84,-4.13,-4.96,3.18,1.73
844,8.11,8.50,0.39,8.50,8.46,8.59,0.12,8.59,2.71,0.65,2.71,0.66,3.30,7.93,5.12,463.03,0.95,0.91,-4.69,-4.82,2.77,2.41
845,9.13,8.50,0.63,9.13,8.60,8.74,0.14,8.74,0.90,2.21,2.21,0.71,2.82,7.61,5.21,479.03,0.82,0.92,-4.72,-3.92,1.73,3.33
846,8.52,8.79,0.27,8.79,8.69,8.63,0.07,8.69,1.44,1.83,1.83,0.56,2.81,8.04,5.65,522.57,0.93,0.90,-3.70,-5.14,3.53,1.98
847,8.30,8.35,0.05,8.35,8.52,8.38,0.14,8.52,1.61,1.58,1.61,0.64,3.29,8.67,5.87,538.05,0.98,0.87,-3.98,-4.60,3.72,2.21
848,8.68,8.63,0.05,8.68,8.41,8.68,0.27,8.68,1.20,3.15,3.15,0.84,3.18,8.00,5.29,481.59,0.91,0.97,-4.93,-4.53,2.23,3.07
849,8.85,8.94,0.09,8.94,8.57,8.93,0.36,8.93,1.07,0.94,1.07,0.59,2.89,7.44,4.98,454.73,0.87,0.86,-4.18,-4.43,2.59,2.34
850,8.78,8.42,0.36,8.78,8.51,8.79,0.28,8.79,1.99,1.67,1.99,0.36,3.18,9.77,7.07,659.01,0.99,0.95,-3.86,-4.37,3.89,3.12
851,8.89,8.93,0.04,8.93,8.50,8.83,0.34,8.83,2.02,1.87,2.02,0.73,3.36,8.95,6.10,559.14,0.90,0.92,-4.07,-4.34,2.99,2.89
852,8.18,9.13,0.95,9.13,8.55,8.66,0.11,8.66,3.52,1.03,3.52,0.47,3.83,8.23,4.97,439.96,0.97,0.82,-4.31,-5.18,3.37,1.51
853,9.02,8.93,0.09,9.02,8.89,8.65,0.24,8.89,1.62,0.72,1.62,0.64,3.47,7.26,4.31,378.84,0.86,0.81,-4.24,-4.52,2.49,1.86
854,8.85,8.54,0.31,8.85,8.74,8.47,0.28,8.74,0.72,0.48,0.72,0.58,3.57,8.00,4.97,443.26,0.87,0.92,-4.91,-4.14,2.00,3.12
855,8.88,8.81,0.07,8.88,8.61,9.04,0.43,9.04,0.60,2.67,2.67,0.83,3.32,8.18,5.36,486.73,0.95,0.92,-4.58,-4.80,2.91,2.52
856,8.70,9.45,0.75,9.45,8.77,9.05,0.28,9.05,1.26,0.34,1.26,0.77,3.59,8.00,4.95,440.76,0.90,0.67,-3.51,-3.96,3.74,1.42
857,8.86,9.02,0.15,9.02,8.83,9.03,0.20,9.03,1.51,1.29,1.51,0.71,3.89,8.00,4.69,411.07,0.94,0.89,-4.50,-5.45,3.07,1.82
858,8.25,8.65,0.40,8.65,8.47,8.64,0.17,8.64,1.36,1.16,1.36,0.69,2.94,8.24,5.74,530.00,0.95,0.92,-4.34,-4.73,3.10,2.55
859,8.90,8.79,0.11,8.90,8.76,8.71,0.04,8.76,1.15,2.44,2.44,0.66,3.19,8.00,5.29,480.76,0.77,0.93,-4.83,-3.38,1.35,4.00
860,8.86,8.26,0.60,8.86,8.71,8.61,0.10,8.71,0.48,1.27,1.27,0.60,2.61,7.48,5.26,486.58,0.94,0.93,-4.89,-4.60,2.54,2.78
861,8.72,8.73,0.01,8.73,8.56,8.50,0.06,8.56,1.83,1.58,1.83,0.51,2.35,8.43,6.44,608.48,0.92,0.97,-4.55,-3.65,2.61,3.87
862,8.37,9.34,0.98,9.34,8.74,9.16,0.42,9.16,1.64,1.41,1.64,0.79,2.47,6.40,4.30,393.04,0.92,0.83,-4.52,-4.87,2.81,1.75
863,8.23,8.60,0.38,8.60,8.49,8.77,0.28,8.77,1.24,1.19,1.24,0.70,3.34,8.31,5.48,497.46,0.92,0.91,-4.14,-4.76,3.10,2.52
864,8.90,8.64,0.26,8.90,8.65,8.49,0.16,8.65,2.75,2.09,2.75,0.50,2.58,7.35,5.16,476.95,0.87,0.88,-4.34,-4.33,2.49,2.61
865,9.02,8.66,0.36,9.02,8.87,8.77,0.10,8.87,1.12,1.69,1.69,0.88,3.37,7.87,5.01,450.87,0.81,0.94,-5.20,-4.01,1.46,3.47
866,8.32,8.71,0.38,8.71,8.56,8.87,0.32,8.87,1.72,2.45,2.45,0.64,2.39,8.38,6.34,598.42,0.93,0.95,-3.54,-4.93,3.77,2.65
867,8.88,9.12,0.24,9.12,8.92,8.96,0.04,8.96,2.05,0.46,2.05,0.60,3.49,6.63,3.67,314.72,0.86,0.82,-4.96,-5.02,1.94,1.56
868,8.31,8.53,0.22,8.53,8.71,8.55,0.16,8.71,1.36,1.28,1.36,0.57,3.05,8.44,5.84,538.42,0.97,0.90,-4.01,-4.73,3.54,2.33
869,8.48,8.75,0.28,8.75,8.72,8.78,0.06,8.78,1.87,0.58,1.87,0.44,2.86,8.00,5.57,513.62,0.90,0.87,-3.76,-4.79,3.38,2.14
870,9.22,8.43,0.79,9.22,8.99,8.76,0.23,8.99,1.26,1.44,1.44,0.45,3.76,7.94,4.74,417.87,0.75,0.96,-4.87,-4.00,1.24,3.66
871,8.82,8.53,0.29,8.82,8.55,8.81,0.26,8.81,0.48,2.41,2.41,0.72,3.46,7.86,4.92,440.20,0.74,0.93,-4.51,-3.84,1.40,3.68
872,8.56,8.65,0.09,8.65,8.68,8.90,0.22,8.90,0.68,1.48,1.48,0.81,2.78,7.95,5.59,517.05,0.93,0.88,-4.29,-4.47,3.10,2.51
873,8.99,9.09,0.09,9.09,8.75,8.99,0.24,8.99,0.92,1.12,1.12,0.61,4.67,8.77,4.80,409.95,0.93,0.90,-4.68,-5.12,2.72,2.09
874,9.03,9.20,0.17,9.20,8.79,8.82,0.03,8.82,1.56,1.19,1.56,0.74,3.33,7.26,4.43,393.60,0.90,0.89,-5.36,-4.69,1.92,2.45
875,8.87,8.48,0.39,8.87,8.70,8.73,0.03,8.73,0.44,1.70,1.70,0.73,3.26,8.00,5.23,474.10,0.86,0.95,-5.06,-3.86,1.75,3.61
876,8.90,9.10,0.20,9.10,8.87,9.01,0.14,9.01,2.37,0.77,2.37,0.41,2.79,7.19,4.82,439.82,0.75,0.93,-4.68,-3.70,1.35,3.77
877,9.24,8.53,0.71,9.24,8.76,8.65,0.11,8.76,1.01,0.80,1.01,0.41,3.68,8.37,5.24,469.20,0.72,0.92,-4.49,-3.10,1.27,4.17
878,9.18,9.21,0.02,9.21,8.99,9.10,0.11,9.10,0.77,0.69,0.77,0.85,3.09,6.02,3.39,293.00,0.86,0.77,-4.47,-5.06,2.54,1.26
879,9.14,8.74,0.40,9.14,8.52,8.68,0.16,8.68,1.29,1.19,1.29,0.65,3.59,8.00,4.94,440.59,0.78,0.97,-4.86,-4.23,1.50,3.57
880,8.81,8.72,0.08,8.81,9.01,8.73,0.28,9.01,1.32,1.23,1.32,0.69,3.26,8.42,5.65,516.19,0.91,0.87,-3.94,-4.66,3.37,2.31
881,8.61,8.72,0.11,8.72,8.53,8.65,0.12,8.65,1.77,1.31,1.77,0.74,2.32,8.31,6.34,599.32,0.94,0.89,-3.25,-4.65,4.08,2.30
882,8.45,8.78,0.32,8.78,8.59,8.54,0.05,8.59,1.90,1.33,1.90,0.67,3.09,7.63,5.01,454.24,0.97,0.85,-4.50,-4.80,3.20,1.93
883,8.61,9.04,0.43,9.04,8.42,8.81,0.39,8.81,2.15,0.92,2.15,0.39,3.58,10.26,7.22,668.23,0.93,0.89,-3.25,-4.05,4.06,2.91
884,9.11,8.55,0.57,9.11,8.79,8.65,0.15,8.79,0.98,1.55,1.55,0.44,2.96,8.00,5.48,503.73,0.92,0.90,-3.59,-5.11,3.59,2.04
885,8.03,8.80,0.76,8.80,8.42,8.67,0.25,8.67,2.05,1.03,2.05,0.61,2.53,8.00,5.85,547.27,0.96,0.82,-3.55,-4.64,4.01,1.87
886,9.08,8.50,0.57,9.08,9.05,8.61,0.44,9.05,0.42,0.88,0.88,0.59,2.54,7.83,5.67,528.43,0.96,0.83,-3.90,-4.58,3.70,2.03
887,8.68,8.60,0.09,8.68,8.56,8.69,0.13,8.69,1.27,2.97,2.97,0.72,2.66,8.49,6.23,582.81,0.91,0.96,-4.66,-3.94,2.49,3.69
888,8.30,8.79,0.49,8.79,8.51,8.89,0.38,8.89,2.39,3.24,3.24,0.72,2.67,7.42,5.15,475.26,0.97,0.89,-4.37,-5.20,3.29,1.95
889,8.37,8.74,0.37,8.74,8.64,8.83,0.19,8.83,1.51,2.59,2.59,0.65,3.61,8.64,5.57,503.05,0.91,0.90,-4.99,-3.92,2.30,3.22
890,8.31,8.51,0.20,8.51,8.44,8.71,0.27,8.71,2.60,1.06,2.60,0.49,3.46,8.70,5.76,524.32,0.88,0.95,-4.29,-4.32,2.62,3.12
891,8.50,8.69,0.19,8.69,8.53,8.51,0.01,8.53,1.70,1.08,1.70,0.76,2.75,8.04,5.70,529.01,0.91,0.86,-3.05,-5.13,4.00,1.66
892,8.95,8.61,0.33,8.95,8.74,8.85,0.11,8.85,1.12,1.82,1.82,0.59,2.75,7.09,4.75,434.24,0.84,0.93,-4.65,-4.54,2.05,2.84
893,9.06,8.35,0.71,9.06,8.83,8.47,0.36,8.83,0.94,1.33,1.33,0.68,4.33,8.81,5.13,447.92,0.85,0.91,-5.07,-3.91,1.70,3.31
894,9.23,8.87,0.35,9.23,8.92,8.94,0.01,8.94,0.57,0.86,0.86,0.64,3.67,8.00,4.88,432.53,0.70,0.95,-4.46,-4.04,1.26,3.71
895,8.90,8.46,0.44,8.90,8.60,8.48,0.13,8.60,1.28,2.62,2.62,0.57,3.16,9.20,6.52,604.78,0.83,0.95,-3.92,-3.50,2.50,4.04
896,8.90,8.87,0.03,8.90,8.80,8.69,0.10,8.80,1.58,1.52,1.58,0.60,2.73,7.98,5.65,524.15,0.95,0.86,-3.68,-5.00,3.84,1.81
897,9.35,8.58,0.78,9.35,9.00,8.66,0.34,9.00,0.38,1.86,1.86,0.61,2.80,8.00,5.62,520.34,0.80,0.93,-5.01,-3.24,1.38,4.13
