,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
839,9.37,8.58,0.79,9.37,9.25,8.84,0.40,9.25,0.68,1.23,1.23,0.77,8.44,12.74,5.56,429.73,6.40,4.69,2.13,3.38
840,9.08,9.31,0.22,9.31,9.41,9.52,0.11,9.52,0.99,1.19,1.19,0.92,8.11,13.02,6.12,490.17,4.52,5.81,3.97,2.97
841,9.01,9.29,0.28,9.29,9.37,9.17,0.20,9.37,1.40,0.91,1.40,0.88,11.03,15.39,6.01,435.19,4.56,6.43,3.88,2.25
842,8.58,8.82,0.24,8.82,8.85,8.98,0.13,8.98,2.22,1.01,2.22,0.56,9.98,15.55,7.06,556.17,3.99,5.84,3.98,2.46
843,8.77,8.64,0.13,8.77,9.08,8.96,0.12,9.08,1.29,0.62,1.29,0.95,8.65,14.47,7.12,582.11,4.37,4.36,3.81,3.84
844,9.26,9.24,0.03,9.26,9.47,8.98,0.49,9.47,1.19,0.49,1.19,0.79,9.26,15.10,7.23,584.49,4.82,4.69,3.67,3.63
845,9.26,8.37,0.89,9.26,9.00,8.81,0.19,9.00,0.99,2.51,2.51,0.84,8.80,15.42,7.94,662.47,4.29,4.17,3.81,3.83
846,8.69,9.15,0.46,9.15,9.19,8.99,0.20,9.19,1.23,1.24,1.24,0.86,9.28,16.00,8.11,672.11,4.25,4.35,4.05,3.99
847,9.02,8.80,0.23,9.02,9.28,9.13,0.15,9.28,1.33,0.74,1.33,0.87,8.28,13.61,6.58,533.37,4.33,5.35,4.03,3.08
848,9.08,8.60,0.48,9.08,9.08,8.72,0.36,9.08,1.11,0.36,1.11,0.70,9.37,15.43,7.47,606.26,4.25,4.88,3.94,3.42
849,9.04,8.81,0.23,9.04,9.15,9.14,0.01,9.15,1.53,1.13,1.53,0.67,8.45,12.76,5.58,431.21,4.94,6.24,3.21,2.25
850,9.19,8.47,0.72,9.19,9.30,8.84,0.46,9.30,1.35,1.24,1.35,0.74,9.92,15.78,7.34,585.43,4.72,4.41,3.51,3.68
851,9.13,9.07,0.06,9.13,9.04,9.45,0.40,9.45,1.11,1.65,1.65,0.72,11.09,16.00,6.57,490.60,4.50,6.08,3.80,2.41
852,9.52,8.97,0.55,9.52,9.36,9.03,0.32,9.36,0.80,0.82,0.82,0.87,9.86,14.60,6.21,473.56,5.76,4.48,2.94,4.01
853,8.56,8.59,0.03,8.59,8.84,9.13,0.29,9.13,1.90,1.19,1.90,0.62,8.32,12.89,5.82,457.03,4.64,6.29,3.43,2.16
854,8.89,8.78,0.10,8.89,8.86,8.84,0.02,8.86,0.57,1.72,1.72,0.75,6.68,13.32,7.64,664.11,4.50,4.40,3.72,3.84
855,8.89,8.53,0.36,8.89,9.18,8.87,0.30,9.18,1.45,1.17,1.45,0.63,7.78,13.58,6.97,580.57,4.79,4.60,3.32,3.65
856,9.11,8.76,0.35,9.11,9.01,9.09,0.07,9.09,0.68,2.08,2.08,0.81,8.59,15.24,7.94,665.63,4.40,4.31,3.90,3.93
857,9.09,8.90,0.19,9.09,9.25,8.82,0.43,9.25,0.76,1.69,1.69,0.80,9.53,15.59,7.49,606.20,4.66,4.32,3.61,3.70
858,8.82,8.78,0.03,8.82,9.10,9.18,0.08,9.18,0.81,1.70,1.70,0.79,9.16,15.73,7.95,657.28,4.41,4.40,3.92,3.91
859,9.39,9.31,0.08,9.39,9.26,9.29,0.03,9.29,1.56,0.62,1.56,0.89,10.24,15.29,6.59,505.10,4.74,4.80,3.75,3.68
860,8.73,8.77,0.03,8.77,9.14,8.85,0.28,9.14,0.86,0.92,0.92,0.88,10.47,16.00,7.10,552.62,4.66,4.72,3.75,3.66
861,9.44,8.88,0.56,9.44,9.51,9.32,0.19,9.51,1.05,1.50,1.50,0.67,10.04,13.57,5.03,352.62,6.50,6.43,2.24,2.25
862,8.89,9.00,0.11,9.00,8.87,8.96,0.09,8.96,0.79,0.93,0.93,0.72,9.80,15.39,7.06,559.12,4.96,4.46,3.19,3.67
863,9.16,8.96,0.19,9.16,9.38,9.37,0.02,9.38,1.61,0.75,1.61,0.93,10.76,16.00,6.85,524.03,4.56,4.83,3.82,3.71
864,9.25,9.40,0.15,9.40,9.32,9.34,0.03,9.34,0.67,0.87,0.87,0.77,9.11,12.00,4.26,289.35,5.93,6.46,2.56,2.21
865,9.34,8.69,0.65,9.34,9.44,8.69,0.75,9.44,1.12,2.16,2.16,0.71,11.17,16.00,6.50,482.70,6.22,4.28,2.19,3.70
866,8.98,9.21,0.24,9.21,8.93,9.00,0.07,9.00,1.00,0.96,1.00,0.87,8.38,12.50,5.37,411.80,6.13,4.72,2.34,3.49
867,9.11,8.72,0.39,9.11,9.29,9.39,0.10,9.39,0.85,1.30,1.30,0.74,8.53,14.63,7.38,610.39,4.40,4.68,3.97,3.55
868,8.53,8.77,0.24,8.77,8.96,8.95,0.01,8.96,1.61,0.57,1.61,0.75,8.65,13.79,6.44,513.99,5.21,4.35,2.85,3.89
869,9.02,9.02,0.00,9.02,9.16,9.11,0.05,9.16,1.65,1.73,1.73,0.71,9.18,15.88,8.08,670.35,4.23,4.41,3.88,3.89
870,9.12,9.42,0.30,9.42,9.13,9.43,0.31,9.43,1.04,0.76,1.04,0.69,7.83,11.84,5.19,401.27,5.19,6.31,3.22,2.25
871,9.43,9.27,0.16,9.43,9.16,8.89,0.27,9.16,1.32,0.88,1.32,0.88,10.31,13.95,5.19,363.94,6.40,4.89,2.17,3.40
872,9.40,9.32,0.08,9.40,8.96,9.10,0.14,9.10,1.55,1.14,1.55,0.62,9.37,14.69,6.73,532.00,5.82,4.54,2.57,3.66
873,9.08,9.18,0.10,9.18,9.08,9.11,0.03,9.11,1.02,1.03,1.03,0.86,9.27,13.57,5.69,429.75,6.43,4.95,2.17,3.36
874,9.45,9.05,0.40,9.45,9.38,9.14,0.24,9.38,0.30,1.25,1.25,0.87,9.88,14.72,6.32,484.08,4.97,5.48,3.60,3.10
875,9.03,8.77,0.26,9.03,9.26,8.97,0.29,9.26,0.49,1.36,1.36,0.93,9.51,14.68,6.60,516.96,4.51,5.56,3.92,2.86
876,9.00,8.71,0.30,9.00,9.14,9.11,0.03,9.14,1.15,0.66,1.15,0.76,8.82,13.01,5.51,418.83,6.02,4.53,2.39,3.62
877,9.01,9.45,0.44,9.45,9.16,9.25,0.09,9.25,0.46,1.15,1.15,0.87,8.28,11.67,4.63,339.08,6.22,6.19,2.49,2.49
878,9.07,9.40,0.33,9.40,9.16,9.27,0.10,9.27,1.09,0.81,1.09,0.64,8.87,11.98,4.44,311.18,6.31,6.48,2.14,2.10
879,9.12,8.71,0.40,9.12,9.14,9.17,0.03,9.17,1.87,1.90,1.90,0.66,7.56,13.99,7.56,643.05,4.41,4.49,3.84,3.92
880,8.95,8.84,0.11,8.95,9.14,9.09,0.05,9.14,0.81,1.36,1.36,0.72,9.22,15.59,7.75,636.21,4.69,4.47,3.72,3.79
881,9.46,9.37,0.09,9.46,9.20,9.29,0.08,9.29,0.44,0.70,0.70,0.81,9.42,13.72,5.72,430.31,5.38,6.09,3.34,2.69
882,8.65,8.40,0.25,8.65,8.62,8.86,0.24,8.86,1.05,0.74,1.05,0.83,9.60,16.00,7.84,639.78,4.08,4.18,4.04,4.05
883,8.90,8.47,0.43,8.90,9.23,8.88,0.35,9.23,1.01,1.09,1.09,0.69,8.82,15.40,7.89,657.12,4.45,4.15,3.76,4.03
884,9.05,9.09,0.05,9.09,9.26,9.33,0.07,9.33,0.55,0.60,0.60,0.85,7.53,12.24,5.85,471.93,3.95,6.06,4.18,2.46
885,9.23,8.75,0.48,9.23,9.21,9.10,0.11,9.21,1.35,1.47,1.47,0.59,10.17,16.00,7.36,583.15,4.56,5.11,3.69,3.18
886,9.03,8.66,0.37,9.03,9.15,8.88,0.28,9.15,1.19,1.92,1.92,0.86,9.59,13.86,5.70,426.65,5.66,5.24,2.82,3.22
887,9.61,8.99,0.62,9.61,9.54,9.16,0.38,9.54,1.36,1.71,1.71,0.77,8.63,12.04,4.70,340.98,6.26,6.32,2.26,2.28
888,8.87,8.73,0.15,8.87,8.75,9.04,0.28,9.04,0.67,1.37,1.37,0.81,7.03,13.09,7.11,605.80,4.58,4.43,3.65,3.67
889,9.04,8.90,0.14,9.04,8.98,8.93,0.06,8.98,0.55,1.02,1.02,0.84,7.23,13.12,6.97,588.68,4.46,4.80,3.86,3.50
890,9.06,8.45,0.61,9.06,9.21,8.79,0.42,9.21,1.12,2.40,2.40,0.88,9.34,14.25,6.31,490.95,5.56,4.61,2.84,3.57
891,9.13,8.65,0.48,9.13,9.28,8.91,0.37,9.28,1.46,1.14,1.46,0.58,8.83,13.79,6.28,495.93,5.43,5.15,2.87,3.18
892,9.49,9.38,0.10,9.49,9.34,9.14,0.20,9.34,1.14,1.07,1.14,0.88,7.14,11.08,5.01,393.95,6.48,4.97,2.25,3.53
893,9.14,9.26,0.13,9.26,9.17,9.33,0.16,9.33,0.64,1.30,1.30,0.93,7.64,11.32,4.82,367.62,4.92,6.51,3.45,2.38
894,8.87,8.77,0.10,8.87,9.02,8.92,0.10,9.02,1.27,2.82,2.82,0.56,9.07,15.74,8.03,667.21,4.48,4.56,3.76,3.61
895,9.67,9.25,0.42,9.67,9.22,9.44,0.22,9.44,0.93,0.81,0.93,0.83,8.69,11.88,4.49,319.02,6.38,6.37,2.14,2.21
896,9.26,8.76,0.49,9.26,9.15,9.18,0.03,9.18,1.11,1.01,1.11,0.79,11.19,15.54,6.02,434.29,6.39,4.72,2.08,3.50
897,9.20,9.31,0.10,9.31,9.41,9.35,0.05,9.41,0.78,0.63,0.78,0.93,7.32,11.04,4.82,372.28,5.19,6.06,3.32,2.54
898,8.48,8.61,0.13,8.61,8.82,8.50,0.32,8.82,0.68,0.52,0.68,0.84,8.40,13.30,6.16,489.93,4.24,5.92,4.01,2.39
899,9.32,9.55,0.23,9.55,9.32,9.55,0.23,9.55,0.73,0.56,0.73,0.84,10.32,14.58,5.81,426.63,6.28,4.93,2.50,3.63
900,8.67,8.81,0.13,8.81,8.85,9.23,0.38,9.23,1.61,1.55,1.61,0.78,9.07,14.08,6.37,500.61,4.51,5.66,3.75,2.57
901,9.43,8.45,0.98,9.43,9.28,8.78,0.49,9.28,0.93,1.18,1.18,0.66,9.63,13.40,5.22,377.04,6.20,5.84,2.37,2.50
902,9.03,9.00,0.03,9.03,9.28,9.12,0.16,9.28,0.89,1.69,1.69,0.71,9.33,14.73,6.80,540.24,5.61,4.60,2.76,3.69
903,8.46,8.89,0.43,8.89,8.78,9.12,0.33,9.12,2.29,1.37,2.29,0.80,9.98,15.82,7.33,583.67,4.94,4.68,3.26,3.60
904,8.81,9.22,0.41,9.22,8.95,9.30,0.36,9.30,0.95,0.86,0.95,0.80,9.94,14.05,5.60,410.51,4.61,6.45,3.60,2.05
905,9.47,8.90,0.58,9.47,9.35,9.32,0.03,9.35,0.79,1.15,1.15,0.89,9.61,14.12,5.95,450.69,6.19,4.77,2.63,3.74
906,8.68,8.84,0.16,8.84,8.99,8.92,0.07,8.99,1.80,0.82,1.80,0.75,10.56,15.58,6.61,502.48,4.08,6.07,3.91,2.21
907,9.17,8.81,0.36,9.17,9.05,9.06,0.00,9.06,1.34,0.65,1.34,0.93,10.14,15.07,6.45,492.40,4.76,4.92,3.53,3.48
908,9.09,8.76,0.32,9.09,9.22,9.04,0.18,9.22,0.50,1.09,1.09,0.81,9.92,14.49,6.06,457.21,6.38,4.51,2.26,3.88
909,9.36,9.13,0.23,9.36,9.81,9.42,0.40,9.81,1.50,0.96,1.50,0.88,8.45,11.80,4.62,335.46,6.35,6.47,2.67,2.50
910,8.71,8.93,0.23,8.93,8.95,8.97,0.02,8.97,1.78,0.68,1.78,0.69,8.16,14.41,7.47,624.81,4.65,4.42,3.74,3.80
911,9.03,8.93,0.10,9.03,9.05,9.16,0.12,9.16,1.58,1.28,1.58,0.56,7.79,13.44,6.83,565.76,4.70,5.78,3.59,2.78
912,9.11,9.39,0.28,9.39,9.43,9.36,0.07,9.43,0.43,0.58,0.58,0.81,6.37,9.50,4.08,312.73,6.16,6.27,2.41,2.52
913,9.16,9.05,0.11,9.16,9.28,9.11,0.17,9.28,1.31,1.45,1.45,0.60,8.87,13.60,6.07,473.68,4.80,5.96,3.49,2.52
914,8.89,9.55,0.66,9.55,9.09,9.30,0.21,9.30,1.56,1.86,1.86,0.75,9.78,15.45,7.14,567.29,4.76,4.73,3.74,3.85
915,8.97,9.47,0.50,9.47,8.91,9.55,0.64,9.55,0.71,0.56,0.71,0.85,9.90,16.00,7.58,609.90,4.56,4.90,3.85,3.57
916,8.74,8.71,0.03,8.74,9.09,8.97,0.12,9.09,1.63,1.93,1.93,0.49,9.15,16.00,8.23,685.34,4.38,4.76,3.86,3.67
917,8.43,8.74,0.31,8.74,8.92,9.06,0.14,9.06,1.36,0.81,1.36,0.85,8.63,13.79,6.45,515.53,4.03,6.18,4.13,2.32
918,8.70,9.32,0.61,9.32,8.85,9.20,0.35,9.20,2.66,1.00,2.66,0.74,7.82,13.16,6.51,533.26,3.97,6.16,4.15,2.36
919,9.02,9.58,0.56,9.58,9.53,9.62,0.10,9.62,1.01,0.73,1.01,0.85,9.17,14.71,6.92,554.00,4.92,4.62,3.65,3.85
920,9.07,8.84,0.23,9.07,8.85,8.93,0.08,8.93,0.43,0.98,0.98,0.72,5.98,12.21,7.13,623.60,4.55,3.88,3.52,4.04
921,9.37,9.34,0.03,9.37,9.41,9.37,0.03,9.41,1.47,1.46,1.47,0.85,7.59,10.79,4.34,319.96,6.24,6.30,2.45,2.36
922,8.31,8.68,0.37,8.68,8.67,8.72,0.05,8.72,3.55,3.03,3.55,0.65,9.18,15.45,7.64,626.63,4.27,4.93,3.81,3.04
923,9.42,9.59,0.17,9.59,9.58,9.56,0.02,9.58,0.72,1.08,1.08,0.75,8.05,11.20,4.36,315.07,6.41,6.37,2.11,2.29
924,8.82,8.98,0.16,8.98,9.21,9.27,0.06,9.27,2.26,1.47,2.26,0.70,9.69,16.00,7.76,631.12,4.31,4.65,3.84,3.69
925,8.98,8.74,0.24,8.98,9.28,9.05,0.23,9.28,1.75,1.81,1.81,0.78,10.85,16.00,6.78,514.81,4.54,5.83,3.69,2.63
926,8.93,9.62,0.69,9.62,9.23,9.38,0.15,9.38,0.72,0.53,0.72,0.87,10.72,14.80,5.68,407.58,4.77,6.32,3.58,2.33
927,8.87,9.09,0.22,9.09,9.24,9.15,0.08,9.24,1.01,0.68,1.01,0.91,9.58,13.71,5.57,413.20,4.72,6.31,3.76,2.31
928,9.50,9.62,0.12,9.62,9.45,9.65,0.20,9.65,0.84,0.96,0.96,0.93,9.93,13.33,4.88,339.39,6.54,5.81,2.47,3.15
929,8.94,9.33,0.39,9.33,9.09,9.17,0.08,9.17,1.15,0.96,1.15,0.81,7.82,12.52,5.87,469.96,5.33,5.42,3.02,3.01
930,8.77,8.77,0.01,8.77,8.93,8.89,0.04,8.93,1.79,0.99,1.79,0.60,8.12,15.04,8.14,692.59,4.20,4.32,3.92,3.85
931,9.23,9.13,0.10,9.23,9.27,9.13,0.14,9.27,0.91,0.49,0.91,0.76,7.43,12.70,6.39,527.52,4.82,5.12,3.57,3.33
932,9.03,9.36,0.33,9.36,8.98,9.40,0.42,9.40,0.98,1.00,1.00,0.75,9.27,12.86,4.99,359.61,5.54,6.33,2.84,2.18
933,8.71,9.11,0.40,9.11,8.93,9.26,0.33,9.26,2.41,1.03,2.41,0.53,6.63,12.54,6.90,590.59,4.11,6.08,4.02,2.25
934,8.81,9.10,0.29,9.10,9.00,8.97,0.03,9.00,0.95,0.77,0.95,0.70,9.33,13.89,5.95,455.43,6.01,5.03,2.49,3.14
935,8.90,9.13,0.23,9.13,9.19,9.26,0.07,9.26,1.83,0.97,1.83,0.83,8.37,14.66,7.55,629.51,4.29,4.69,3.97,3.79
936,9.52,9.04,0.48,9.52,9.40,9.06,0.34,9.40,1.00,0.89,1.00,0.83,11.28,16.00,6.41,471.74,5.69,4.58,2.81,3.70
937,8.60,8.52,0.08,8.60,9.01,9.19,0.18,9.19,1.60,2.34,2.34,0.90,9.74,15.59,7.31,584.74,4.54,4.76,3.76,3.65
938,8.78,8.50,0.28,8.78,8.81,8.74,0.07,8.81,1.28,1.41,1.41,0.83,8.09,14.26,7.39,617.28,4.70,4.12,3.37,3.96
939,9.37,9.09,0.27,9.37,9.23,9.10,0.13,9.23,0.98,0.61,0.98,0.77,10.04,16.00,7.46,595.84,4.47,4.66,3.89,3.70
940,8.92,9.03,0.10,9.03,9.00,9.10,0.10,9.10,1.57,1.24,1.57,0.67,7.86,13.31,6.63,545.28,4.54,4.85,3.55,3.28
941,9.32,8.84,0.48,9.32,9.20,9.19,0.01,9.20,0.52,1.13,1.13,0.88,11.19,15.27,5.76,408.26,6.41,4.51,2.21,3.80
942,9.03,9.31,0.28,9.31,9.36,9.11,0.24,9.36,2.06,1.16,2.06,0.72,10.57,15.11,6.12,453.73,6.35,5.03,2.26,3.38
943,9.27,9.34,0.08,9.34,9.30,9.30,0.00,9.30,0.93,1.26,1.26,0.84,9.35,14.39,6.44,504.02,6.34,4.41,2.31,3.93
944,8.74,8.89,0.15,8.89,8.88,8.85,0.03,8.88,1.01,2.24,2.24,0.76,10.02,15.06,6.54,503.90,6.29,4.34,2.20,3.86
945,9.21,9.04,0.18,9.21,9.12,9.11,0.01,9.12,0.79,0.51,0.79,0.85,8.82,14.94,7.43,611.03,4.43,4.30,3.70,3.90
946,9.24,9.84,0.59,9.84,9.23,9.66,0.43,9.66,0.55,0.59,0.59,0.83,7.99,11.38,4.59,338.78,5.59,6.39,3.04,2.41
947,9.11,8.92,0.18,9.11,9.09,9.09,0.00,9.09,1.81,1.74,1.81,0.90,10.08,16.00,7.43,591.85,5.09,4.45,3.34,3.81
948,9.24,8.95,0.29,9.24,9.29,9.18,0.11,9.29,0.91,0.65,0.91,0.86,10.64,16.00,6.95,535.69,4.39,4.83,3.88,3.54
949,8.83,8.41,0.41,8.83,9.21,8.87,0.35,9.21,1.47,1.06,1.47,0.63,9.59,15.41,7.26,582.05,4.45,4.57,3.88,3.65
950,9.37,8.92,0.45,9.37,9.27,9.14,0.13,9.27,1.25,2.10,2.10,0.70,10.03,15.51,6.98,547.90,5.26,5.07,3.16,3.29
951,8.87,9.33,0.46,9.33,9.15,9.40,0.25,9.40,1.78,0.62,1.78,0.87,7.86,12.62,5.93,475.29,4.56,6.24,3.90,2.40
952,9.11,9.00,0.11,9.11,9.21,9.13,0.08,9.21,0.81,0.79,0.81,0.81,8.18,12.85,5.90,467.37,5.88,4.60,2.58,3.66
953,8.94,8.79,0.14,8.94,9.11,8.83,0.28,9.11,1.11,1.58,1.58,0.90,9.16,15.05,7.26,588.62,4.69,4.32,3.68,3.70
954,9.35,9.14,0.21,9.35,9.28,9.17,0.11,9.28,0.62,0.86,0.86,0.81,9.71,14.68,6.42,496.79,6.11,4.39,2.46,3.83
955,8.74,8.54,0.20,8.74,9.07,9.34,0.27,9.34,2.00,1.63,2.00,0.57,8.80,15.69,8.21,688.49,4.26,4.34,4.00,4.02
956,9.09,8.87,0.22,9.09,9.14,8.85,0.30,9.14,2.44,2.09,2.44,0.60,10.14,16.00,7.38,586.29,5.61,4.48,2.77,3.75
957,8.92,8.63,0.29,8.92,8.95,9.17,0.22,9.17,1.26,2.02,2.02,0.73,9.60,13.89,5.73,429.23,4.90,6.16,3.32,2.30
958,9.08,8.59,0.49,9.08,9.18,8.97,0.21,9.18,1.00,1.53,1.53,0.65,9.43,12.71,4.69,327.78,5.97,6.40,2.44,2.12
959,9.31,8.99,0.32,9.31,9.17,9.11,0.06,9.17,0.70,1.12,1.12,0.94,10.46,14.61,5.72,414.54,6.22,5.01,2.40,3.34
960,8.69,9.01,0.32,9.01,8.94,8.91,0.03,8.94,0.94,1.31,1.31,0.82,10.04,15.38,6.84,533.65,4.50,4.78,3.72,3.48
961,8.67,8.67,0.00,8.67,8.84,9.04,0.20,9.04,1.20,2.26,2.26,0.55,7.92,15.08,8.35,715.99,4.45,3.93,3.60,4.06
962,8.87,8.78,0.08,8.87,8.91,9.22,0.31,9.22,0.64,1.28,1.28,0.82,8.48,14.35,7.15,587.85,4.50,4.57,3.70,3.62
963,9.33,8.43,0.89,9.33,8.95,8.81,0.14,8.95,1.97,1.06,1.97,0.62,8.70,14.77,7.37,606.89,4.46,4.92,3.63,3.23
964,9.10,8.89,0.20,9.10,9.37,9.44,0.07,9.44,1.32,1.55,1.55,0.67,9.36,16.00,8.04,663.52,4.38,4.71,4.19,3.72
965,9.31,9.37,0.07,9.37,9.36,9.24,0.12,9.36,0.90,0.67,0.90,0.73,9.58,15.35,7.21,577.69,5.10,4.48,3.22,3.85
966,8.74,8.96,0.22,8.96,8.83,9.18,0.35,9.18,1.40,1.07,1.40,0.84,9.64,14.20,6.01,456.16,4.38,6.33,3.79,2.19
967,9.35,9.23,0.12,9.35,9.66,9.24,0.42,9.66,0.91,0.57,0.91,0.88,9.97,13.66,5.19,369.60,6.52,5.44,2.16,3.03
968,9.13,9.18,0.05,9.18,9.20,9.08,0.12,9.20,1.62,1.24,1.62,0.92,10.62,16.00,6.97,537.50,4.68,4.81,3.70,3.76
969,8.98,8.66,0.32,8.98,8.91,9.00,0.09,9.00,0.64,1.64,1.64,0.89,10.93,16.00,6.71,506.71,4.86,5.15,3.45,3.08
970,9.72,9.31,0.41,9.72,9.41,9.32,0.09,9.41,0.52,0.44,0.52,0.88,6.74,9.50,3.77,276.05,6.43,6.30,2.19,2.33
971,9.08,8.91,0.17,9.08,9.20,9.03,0.16,9.20,0.95,1.35,1.35,0.81,10.01,14.08,5.57,406.51,6.06,5.30,2.32,3.09
972,8.57,8.69,0.12,8.69,9.01,9.30,0.29,9.30,2.20,1.68,2.20,0.64,8.83,15.95,8.44,711.19,4.15,4.31,4.13,3.89
973,8.84,8.47,0.37,8.84,8.99,8.88,0.11,8.99,1.86,1.60,1.86,0.93,9.21,13.97,6.14,476.31,5.80,4.25,2.50,3.81
974,9.10,9.11,0.01,9.11,9.06,9.21,0.15,9.21,0.87,1.00,1.00,0.86,9.15,14.42,6.65,527.35,4.57,5.15,3.71,3.22
975,9.28,9.48,0.20,9.48,9.29,9.38,0.09,9.38,0.71,0.88,0.88,0.81,9.69,15.80,7.57,611.16,4.94,4.95,3.55,3.68
976,8.93,9.17,0.25,9.17,9.34,9.06,0.28,9.34,1.32,1.00,1.32,0.80,10.40,14.90,6.06,450.06,4.69,6.20,3.67,2.35
977,9.25,8.82,0.42,9.25,9.14,9.03,0.12,9.14,0.81,1.72,1.72,0.63,9.43,13.01,4.99,357.83,6.41,5.94,2.00,2.40
978,9.20,9.26,0.06,9.26,9.16,9.15,0.01,9.16,0.95,0.88,0.95,0.84,11.05,14.80,5.40,374.32,6.32,5.49,2.38,2.98
979,9.05,8.49,0.57,9.05,9.25,8.85,0.40,9.25,1.37,1.98,1.98,0.73,10.73,15.37,6.25,463.90,6.10,4.66,2.34,3.51
980,8.69,9.02,0.34,9.02,9.02,9.34,0.32,9.34,1.61,1.58,1.61,0.69,8.55,13.63,6.36,507.52,4.62,6.00,3.53,2.38
981,9.42,9.36,0.05,9.42,9.17,9.22,0.04,9.22,0.79,0.82,0.82,0.71,8.41,13.08,5.94,467.44,4.73,6.37,3.70,2.34
982,8.85,8.94,0.09,8.94,9.28,9.19,0.09,9.28,1.06,1.12,1.12,0.84,10.77,14.78,5.62,400.90,4.94,6.44,3.35,2.23
983,8.67,8.18,0.48,8.67,9.07,8.50,0.57,9.07,3.13,3.31,3.31,0.72,8.89,16.00,8.45,711.50,4.21,3.87,3.80,3.99
984,8.99,9.46,0.47,9.46,9.13,9.18,0.05,9.18,2.40,1.89,2.40,0.67,10.00,14.84,6.35,484.68,4.69,6.53,3.69,2.16
985,9.32,8.81,0.51,9.32,9.24,9.08,0.15,9.24,0.60,1.48,1.48,0.74,9.36,16.00,8.04,663.83,4.37,4.38,3.85,3.90
986,8.71,9.24,0.53,9.24,9.01,9.11,0.10,9.11,1.72,1.31,1.72,0.78,9.67,12.78,4.56,310.43,5.92,6.42,2.47,2.20
987,8.81,8.99,0.18,8.99,8.91,9.21,0.31,9.21,2.19,1.91,2.19,0.59,9.25,14.32,6.45,506.66,4.65,6.37,3.70,2.39
988,8.73,9.51,0.79,9.51,8.85,9.31,0.47,9.31,2.36,0.82,2.36,0.56,9.20,14.25,6.43,504.69,4.25,6.20,3.67,2.15
989,8.98,8.65,0.32,8.98,8.90,8.90,0.00,8.90,1.08,0.56,1.08,0.87,10.08,15.46,6.89,538.02,4.47,5.35,3.72,2.96
990,9.00,9.11,0.11,9.11,9.11,9.31,0.20,9.31,0.90,0.89,0.90,0.85,7.68,13.03,6.50,535.34,4.34,5.14,3.93,3.28
991,9.19,9.11,0.08,9.19,9.30,9.27,0.03,9.30,0.80,0.58,0.80,0.79,9.69,13.51,5.28,382.58,6.29,5.43,2.31,3.03
992,9.01,9.14,0.13,9.14,9.21,9.41,0.20,9.41,0.29,1.80,1.80,0.83,10.11,15.00,6.41,489.25,4.79,5.74,3.72,2.75
993,8.89,9.00,0.11,9.00,9.27,8.99,0.28,9.27,1.00,0.95,1.00,0.65,8.91,13.76,6.19,485.76,6.43,4.73,2.33,3.65
994,9.27,8.85,0.42,9.27,9.30,9.27,0.03,9.30,1.01,1.29,1.29,0.94,9.90,15.40,6.98,549.91,4.54,4.41,3.73,3.92
995,8.97,8.91,0.06,8.97,9.02,9.19,0.17,9.19,1.33,1.27,1.33,0.79,10.08,14.73,6.17,465.34,6.19,4.76,2.31,3.67
996,9.07,8.50,0.57,9.07,8.78,9.26,0.48,9.26,1.29,1.95,1.95,0.85,8.19,13.70,6.74,551.16,4.80,4.60,3.48,3.53
997,9.15,8.91,0.24,9.15,9.21,9.06,0.16,9.21,1.45,1.59,1.59,0.72,9.77,15.44,7.13,566.63,4.79,5.09,3.62,3.30
998,8.87,8.79,0.08,8.87,8.89,9.13,0.24,9.13,0.77,1.27,1.27,0.89,9.53,14.06,5.96,452.71,4.92,4.99,3.32,3.22
999,8.78,8.98,0.21,8.98,9.29,9.00,0.29,9.29,2.06,1.48,2.06,0.76,8.95,15.30,7.70,635.44,4.35,4.50,3.89,3.83
