,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
863,6.56,6.20,0.36,6.56,6.31,6.30,0.00,6.31,5.24,5.27,0.03,0.00,8.33,13.29,5.38,0.81,0.85,-3.77,-4.25
864,6.07,5.85,0.22,6.07,6.07,5.69,0.38,6.07,4.98,4.77,0.20,0.00,8.92,14.04,5.57,0.85,0.85,-3.89,-3.82
865,6.58,6.10,0.47,6.58,6.30,5.77,0.52,6.30,5.16,4.99,0.18,0.01,7.42,11.84,4.79,0.80,0.82,-3.75,-3.78
866,5.43,5.62,0.19,5.62,5.32,5.43,0.12,5.43,4.53,4.50,0.02,0.00,7.86,13.58,6.12,0.86,0.83,-3.57,-3.38
867,5.08,5.29,0.20,5.29,4.99,5.42,0.43,5.42,4.10,4.47,0.37,0.00,7.98,14.47,6.88,0.85,0.85,-3.02,-3.29
868,6.08,6.70,0.62,6.70,6.12,6.31,0.19,6.31,5.10,5.31,0.21,0.02,6.04,10.55,4.81,0.76,0.75,-3.45,-3.42
869,5.42,5.65,0.23,5.65,5.38,5.56,0.18,5.56,4.44,4.57,0.12,0.00,8.53,14.49,6.39,0.82,0.86,-3.16,-3.67
870,4.87,5.46,0.59,5.46,4.84,5.04,0.20,5.04,3.93,4.05,0.13,0.00,8.71,14.59,6.31,0.85,0.89,-3.11,-3.40
871,6.27,6.93,0.66,6.93,6.35,6.54,0.19,6.54,5.38,5.37,0.01,0.01,9.43,13.71,4.75,0.82,0.79,-4.16,-3.76
872,6.64,7.02,0.39,7.02,6.46,6.78,0.33,6.78,5.56,5.70,0.13,0.08,7.66,10.53,3.25,0.80,0.76,-4.48,-4.14
873,5.20,5.75,0.55,5.75,5.20,5.57,0.37,5.57,4.24,4.61,0.37,0.00,9.23,15.02,6.25,0.84,0.87,-3.22,-3.53
874,6.13,5.98,0.16,6.13,5.86,5.76,0.09,5.86,4.73,4.83,0.10,0.01,8.75,13.86,5.55,0.82,0.85,-3.59,-3.83
875,6.88,6.88,0.00,6.88,6.70,6.38,0.32,6.70,5.55,5.60,0.05,0.01,7.81,11.56,4.14,0.77,0.77,-4.08,-4.02
876,5.60,5.47,0.13,5.60,5.35,5.39,0.04,5.39,4.52,4.52,0.00,0.00,8.75,14.31,6.00,0.82,0.85,-3.35,-3.39
877,7.30,6.63,0.66,7.30,6.86,6.45,0.41,6.86,5.88,5.62,0.26,0.07,7.69,11.39,4.09,0.79,0.76,-4.35,-3.90
878,6.67,7.16,0.49,7.16,6.64,6.54,0.11,6.64,5.47,5.67,0.19,0.07,8.33,11.66,3.75,0.76,0.75,-4.09,-3.95
879,6.28,6.12,0.15,6.28,5.81,6.03,0.23,6.03,5.03,5.06,0.03,0.02,7.12,11.75,4.99,0.83,0.84,-3.95,-4.00
880,6.04,6.19,0.15,6.19,5.93,6.18,0.26,6.18,4.93,5.26,0.33,0.05,6.13,9.89,4.06,0.81,0.81,-3.79,-3.94
881,5.47,5.34,0.13,5.47,5.35,5.46,0.12,5.46,4.51,4.45,0.06,0.00,9.02,15.06,6.49,0.81,0.81,-3.01,-3.20
882,5.04,5.23,0.19,5.23,5.05,5.32,0.26,5.32,4.33,4.57,0.24,0.00,5.84,11.69,6.14,0.88,0.84,-3.56,-3.36
883,7.50,7.28,0.22,7.50,7.18,6.75,0.42,7.18,5.98,5.61,0.37,0.10,7.32,10.11,3.16,0.70,0.75,-3.98,-4.17
884,6.11,6.38,0.26,6.38,5.82,6.13,0.31,6.13,4.87,5.19,0.31,0.00,9.02,15.40,6.83,0.81,0.82,-3.37,-3.57
885,5.57,6.04,0.47,6.04,5.42,5.57,0.15,5.57,4.46,4.62,0.15,0.00,6.93,12.99,6.40,0.85,0.79,-3.59,-3.07
886,5.58,5.50,0.09,5.58,5.34,5.56,0.22,5.56,4.33,4.55,0.22,0.00,8.17,14.16,6.40,0.86,0.83,-3.45,-3.21
887,6.51,6.55,0.04,6.55,6.15,6.04,0.12,6.15,5.32,5.10,0.22,0.02,6.17,10.78,4.91,0.82,0.76,-3.86,-3.30
888,6.41,6.51,0.10,6.51,6.06,6.22,0.16,6.22,5.01,5.22,0.21,0.03,9.93,13.84,4.41,0.78,0.84,-3.70,-4.37
889,6.70,6.36,0.34,6.70,6.29,6.11,0.18,6.29,5.19,5.17,0.02,0.00,8.37,13.51,5.55,0.76,0.80,-3.24,-3.69
890,7.17,6.85,0.32,7.17,6.79,6.66,0.12,6.79,5.68,5.71,0.03,0.04,5.60,8.77,3.44,0.77,0.81,-4.27,-4.64
891,6.18,5.98,0.20,6.18,6.01,5.90,0.12,6.01,4.95,4.84,0.12,0.00,7.88,13.07,5.59,0.85,0.84,-3.88,-3.86
892,5.36,5.20,0.16,5.36,5.45,5.22,0.22,5.45,4.58,4.42,0.16,0.00,8.42,14.64,6.64,0.88,0.85,-3.57,-3.30
893,5.47,5.18,0.29,5.47,5.40,5.53,0.13,5.53,4.42,4.64,0.22,0.00,9.59,16.00,6.89,0.83,0.86,-3.14,-3.59
894,5.63,5.29,0.34,5.63,5.30,5.04,0.26,5.30,4.24,4.10,0.14,0.00,7.98,14.56,6.98,0.81,0.81,-2.75,-2.79
895,6.31,6.14,0.17,6.31,5.89,5.75,0.14,5.89,5.00,4.85,0.16,0.00,7.07,11.96,5.24,0.76,0.81,-3.13,-3.54
896,6.33,6.27,0.06,6.33,6.05,6.18,0.12,6.18,5.06,5.23,0.16,0.01,6.12,10.90,5.08,0.81,0.80,-3.93,-3.84
897,6.22,5.85,0.36,6.22,6.04,5.77,0.27,6.04,5.18,4.94,0.24,0.00,8.21,12.82,5.02,0.83,0.81,-3.92,-3.74
898,5.96,6.02,0.06,6.02,5.94,5.69,0.24,5.94,4.93,4.81,0.12,0.00,8.41,12.99,5.00,0.81,0.79,-3.56,-3.39
899,5.46,5.14,0.32,5.46,5.53,5.11,0.41,5.53,4.53,4.26,0.27,0.00,8.83,14.73,6.34,0.86,0.83,-3.47,-3.17
900,4.68,5.19,0.52,5.19,4.73,5.15,0.41,5.15,3.91,4.20,0.29,0.00,9.09,15.72,7.08,0.86,0.86,-3.13,-3.15
901,6.53,6.26,0.27,6.53,6.33,5.89,0.44,6.33,5.34,5.13,0.21,0.00,10.06,15.73,6.16,0.78,0.81,-3.34,-3.69
902,6.85,7.03,0.18,7.03,6.59,6.55,0.04,6.59,5.44,5.44,0.01,0.03,6.93,10.19,3.61,0.78,0.79,-4.11,-4.13
903,5.80,5.66,0.14,5.80,5.70,5.42,0.29,5.70,4.79,4.55,0.24,0.00,6.41,12.31,6.22,0.82,0.81,-3.35,-3.14
904,5.72,6.44,0.72,6.44,5.61,6.04,0.43,6.04,4.79,4.98,0.20,0.00,6.73,12.42,6.03,0.82,0.81,-3.49,-3.44
905,5.50,5.09,0.41,5.50,5.19,4.97,0.22,5.19,4.49,4.28,0.21,0.00,6.51,12.42,6.24,0.86,0.84,-3.44,-3.10
906,7.37,5.97,1.40,7.37,6.48,6.15,0.33,6.48,5.42,5.40,0.02,0.06,9.12,13.06,4.40,0.79,0.83,-3.91,-4.26
907,6.58,6.87,0.29,6.87,6.43,6.50,0.07,6.50,5.35,5.49,0.14,0.01,7.62,12.11,4.87,0.82,0.80,-4.00,-3.92
908,6.35,6.31,0.04,6.35,6.24,6.13,0.11,6.24,5.38,5.35,0.03,0.00,6.05,11.06,5.31,0.81,0.81,-3.79,-3.82
909,6.20,6.30,0.10,6.30,6.02,6.10,0.09,6.10,5.14,5.02,0.12,0.00,7.99,13.22,5.63,0.82,0.81,-3.72,-3.52
910,6.59,6.14,0.45,6.59,6.02,5.74,0.27,6.02,5.07,4.85,0.22,0.00,8.81,13.87,5.50,0.79,0.80,-3.42,-3.52
911,5.40,5.45,0.05,5.45,5.27,5.27,0.01,5.27,4.36,4.43,0.07,0.00,8.49,14.56,6.49,0.85,0.82,-3.34,-3.24
912,5.84,6.04,0.20,6.04,5.58,5.89,0.31,5.89,4.54,4.82,0.27,0.00,7.91,13.56,6.05,0.85,0.88,-3.55,-3.87
913,5.49,5.32,0.18,5.49,5.58,5.06,0.52,5.58,4.54,4.25,0.29,0.01,7.23,13.06,6.20,0.85,0.85,-3.42,-3.23
914,6.03,6.30,0.27,6.30,5.76,6.09,0.33,6.09,4.96,5.24,0.27,0.00,8.39,13.48,5.51,0.85,0.79,-4.04,-3.72
915,7.32,7.26,0.06,7.32,7.00,6.91,0.09,7.00,5.78,5.75,0.03,0.09,11.46,14.37,3.48,0.76,0.70,-4.28,-3.72
916,5.73,5.75,0.02,5.75,5.76,5.58,0.18,5.76,4.86,4.73,0.13,0.01,5.57,10.50,5.21,0.81,0.80,-3.40,-3.44
917,5.25,5.22,0.03,5.25,5.04,5.19,0.15,5.19,4.34,4.39,0.05,0.00,9.23,15.87,7.10,0.88,0.82,-3.46,-2.92
918,6.87,7.01,0.15,7.01,6.75,6.61,0.14,6.75,5.81,5.65,0.16,0.04,7.99,11.58,3.99,0.79,0.71,-4.34,-3.69
919,7.21,7.56,0.34,7.56,7.03,7.11,0.09,7.11,5.93,5.90,0.03,0.06,7.45,10.78,3.70,0.68,0.77,-3.65,-4.32
920,5.24,5.68,0.45,5.68,5.08,5.41,0.33,5.41,4.39,4.39,0.00,0.00,7.81,13.42,6.00,0.83,0.82,-3.22,-3.25
921,5.64,5.58,0.05,5.64,5.57,5.48,0.09,5.57,4.65,4.44,0.21,0.00,5.93,11.02,5.39,0.84,0.83,-3.50,-3.48
922,6.46,6.12,0.34,6.46,6.15,6.00,0.15,6.15,5.11,5.20,0.08,0.01,7.20,11.97,5.13,0.77,0.74,-3.60,-3.28
923,5.27,5.52,0.24,5.52,5.32,5.34,0.01,5.34,4.53,4.61,0.08,0.00,9.61,15.87,6.74,0.87,0.83,-3.54,-3.31
924,6.66,6.37,0.30,6.66,6.31,6.30,0.01,6.31,5.30,5.24,0.07,0.01,10.16,14.58,4.93,0.83,0.80,-4.06,-3.85
925,5.89,5.98,0.09,5.98,5.72,5.81,0.09,5.81,4.73,4.86,0.13,0.00,7.80,13.05,5.64,0.83,0.81,-3.55,-3.42
926,7.22,6.73,0.49,7.22,7.01,6.45,0.56,7.01,5.99,5.49,0.50,0.00,10.20,14.73,5.04,0.77,0.81,-3.98,-4.13
927,5.73,5.83,0.11,5.83,5.70,5.88,0.18,5.88,4.68,4.97,0.30,0.00,7.09,12.42,5.68,0.80,0.86,-3.31,-3.93
928,5.27,5.78,0.51,5.78,5.39,5.31,0.08,5.39,4.39,4.26,0.12,0.00,9.19,15.91,7.18,0.86,0.84,-3.48,-3.23
929,6.04,6.18,0.14,6.18,5.83,6.23,0.39,6.23,4.85,5.06,0.21,0.02,8.08,12.84,5.17,0.79,0.81,-3.65,-3.78
930,6.77,6.62,0.15,6.77,6.29,6.41,0.12,6.41,5.45,5.22,0.22,0.04,6.86,10.94,4.42,0.75,0.78,-3.53,-3.70
931,5.90,5.63,0.27,5.90,5.61,5.39,0.22,5.61,4.64,4.54,0.10,0.00,9.44,16.00,7.04,0.81,0.81,-3.13,-2.99
932,5.64,5.44,0.20,5.64,5.39,5.12,0.27,5.39,4.47,4.18,0.29,0.00,9.32,15.15,6.30,0.87,0.81,-3.59,-2.96
933,6.25,6.70,0.45,6.70,6.08,6.54,0.46,6.54,5.27,5.56,0.29,0.03,7.00,11.53,4.88,0.82,0.75,-4.10,-3.53
934,4.93,5.47,0.54,5.47,5.13,5.33,0.21,5.33,4.22,4.54,0.32,0.00,8.46,14.79,6.75,0.88,0.89,-3.53,-3.64
935,6.03,5.83,0.20,6.03,5.90,5.80,0.10,5.90,4.99,4.96,0.02,0.00,5.72,10.60,5.17,0.83,0.84,-3.82,-3.94
936,6.37,6.03,0.34,6.37,5.84,6.07,0.23,6.07,4.90,5.05,0.15,0.00,7.77,12.38,5.00,0.82,0.85,-3.71,-4.03
937,5.17,5.04,0.13,5.17,5.44,5.00,0.44,5.44,4.47,4.11,0.36,0.00,8.41,15.12,7.14,0.88,0.84,-3.47,-2.91
938,6.03,5.63,0.40,6.03,5.90,5.47,0.43,5.90,5.04,4.55,0.48,0.01,8.98,14.69,6.16,0.83,0.85,-3.57,-3.66
939,6.16,6.00,0.17,6.16,5.85,5.92,0.07,5.92,4.99,4.95,0.03,0.01,9.77,15.50,6.21,0.87,0.89,-3.98,-4.02
940,6.67,6.46,0.21,6.67,6.38,6.18,0.20,6.38,5.27,5.17,0.09,0.03,11.15,15.21,4.62,0.82,0.83,-4.07,-4.12
941,6.57,6.46,0.11,6.57,6.23,6.25,0.02,6.25,5.28,5.24,0.04,0.01,9.24,13.73,4.95,0.85,0.81,-4.31,-3.74
942,6.85,6.99,0.14,6.99,6.78,6.49,0.29,6.78,5.79,5.62,0.16,0.03,8.36,12.10,4.15,0.80,0.75,-4.28,-3.78
943,6.10,6.26,0.15,6.26,5.88,6.01,0.13,6.01,4.96,5.09,0.14,0.02,8.05,12.55,4.89,0.85,0.85,-4.05,-4.06
944,6.11,6.47,0.36,6.47,6.21,6.21,0.01,6.21,5.34,5.49,0.15,0.00,6.43,11.08,4.96,0.84,0.80,-4.08,-3.83
945,6.44,6.46,0.02,6.46,6.23,6.18,0.05,6.23,5.29,5.24,0.05,0.02,6.13,10.43,4.60,0.82,0.81,-3.95,-3.92
946,5.79,5.83,0.03,5.83,5.43,5.67,0.24,5.67,4.65,4.76,0.11,0.00,8.28,12.94,5.08,0.83,0.86,-3.63,-4.00
947,5.57,5.83,0.26,5.83,5.49,5.88,0.39,5.88,4.63,4.84,0.21,0.00,7.44,12.59,5.52,0.80,0.83,-3.45,-3.82
948,6.23,6.39,0.16,6.39,6.18,6.09,0.09,6.18,5.10,5.00,0.10,0.00,6.24,11.32,5.39,0.80,0.81,-3.64,-3.72
949,6.33,6.32,0.01,6.33,6.10,5.96,0.13,6.10,5.05,5.07,0.02,0.01,7.24,11.56,4.68,0.80,0.83,-3.79,-3.91
950,6.03,5.75,0.28,6.03,6.13,5.82,0.30,6.13,5.08,5.06,0.03,0.00,7.11,13.34,6.59,0.89,0.81,-4.17,-3.47
951,6.52,6.25,0.28,6.52,6.30,6.00,0.30,6.30,5.19,5.24,0.05,0.00,8.67,12.94,4.71,0.82,0.82,-4.08,-4.07
952,7.11,6.97,0.15,7.11,6.72,6.62,0.11,6.72,5.82,5.71,0.11,0.04,8.28,11.94,4.08,0.79,0.75,-4.21,-3.96
953,6.32,6.28,0.04,6.32,5.96,6.11,0.15,6.11,5.15,5.12,0.03,0.01,10.65,15.73,5.60,0.82,0.86,-3.76,-3.99
954,5.94,6.23,0.29,6.23,5.91,6.20,0.29,6.20,5.11,5.28,0.17,0.01,9.43,13.76,4.80,0.79,0.72,-3.71,-3.25
955,6.36,6.63,0.27,6.63,6.18,6.41,0.23,6.41,5.17,5.42,0.25,0.01,8.67,13.29,5.05,0.78,0.80,-3.68,-3.77
956,5.56,5.62,0.06,5.62,5.60,5.65,0.05,5.65,4.61,4.53,0.08,0.01,10.08,15.66,6.09,0.88,0.85,-3.80,-3.40
957,7.00,6.84,0.16,7.00,6.63,6.55,0.08,6.63,5.66,5.40,0.26,0.04,7.33,10.37,3.41,0.77,0.78,-4.17,-4.25
958,6.47,6.90,0.43,6.90,6.12,6.37,0.25,6.37,5.20,5.20,0.00,0.01,8.10,12.56,4.87,0.80,0.76,-3.92,-3.50
959,6.03,6.19,0.16,6.19,5.82,5.70,0.12,5.82,4.83,4.89,0.05,0.01,6.35,11.32,5.28,0.82,0.83,-3.65,-3.55
960,5.23,5.31,0.08,5.31,5.17,5.21,0.04,5.21,4.33,4.26,0.07,0.00,8.30,14.76,6.88,0.90,0.87,-3.53,-3.18
961,6.18,6.71,0.52,6.71,6.11,6.42,0.30,6.42,5.11,5.15,0.04,0.00,7.71,12.21,4.88,0.80,0.78,-3.81,-3.69
962,7.16,6.85,0.31,7.16,6.83,6.68,0.15,6.83,5.70,5.87,0.17,0.09,7.28,9.96,3.04,0.74,0.82,-3.98,-4.81
963,5.49,5.82,0.33,5.82,5.58,5.29,0.29,5.58,4.63,4.36,0.27,0.01,8.63,13.69,5.49,0.84,0.75,-3.47,-2.53
964,5.70,6.03,0.34,6.03,5.41,5.59,0.18,5.59,4.77,4.90,0.13,0.02,6.95,12.10,5.49,0.83,0.84,-3.65,-3.81
965,6.42,6.19,0.23,6.42,6.08,5.89,0.19,6.08,5.14,5.00,0.14,0.02,5.18,9.72,4.80,0.79,0.83,-3.54,-3.96
966,5.96,6.11,0.15,6.11,5.71,5.92,0.21,5.92,4.60,5.02,0.42,0.00,8.54,13.62,5.51,0.73,0.80,-2.84,-3.48
967,5.86,5.87,0.02,5.87,5.97,5.35,0.62,5.97,4.98,4.66,0.32,0.00,10.34,15.89,6.06,0.85,0.82,-3.85,-3.40
968,6.71,6.97,0.25,6.97,6.46,6.85,0.39,6.85,5.31,5.60,0.29,0.18,8.75,11.64,3.33,0.82,0.80,-4.55,-4.34
969,6.35,6.55,0.21,6.55,6.05,6.19,0.13,6.19,5.18,5.21,0.03,0.01,11.06,16.00,5.49,0.81,0.78,-3.75,-3.59
970,7.21,7.41,0.19,7.41,6.85,6.84,0.01,6.85,5.83,5.75,0.08,0.07,9.02,12.49,3.92,0.82,0.73,-4.68,-3.84
971,6.87,6.69,0.18,6.87,6.29,6.32,0.03,6.32,5.53,5.32,0.21,0.00,8.41,13.12,5.13,0.81,0.80,-3.85,-3.82
972,5.87,6.17,0.30,6.17,5.77,6.02,0.25,6.02,4.91,5.23,0.32,0.00,10.01,15.78,6.27,0.85,0.79,-3.90,-3.42
973,6.30,6.33,0.03,6.33,6.12,6.23,0.11,6.23,5.30,5.27,0.03,0.00,7.81,12.28,4.86,0.82,0.80,-4.12,-3.87
974,5.59,5.25,0.34,5.59,5.64,5.33,0.30,5.64,4.34,4.38,0.04,0.00,9.46,15.46,6.47,0.83,0.87,-3.21,-3.52
975,6.20,6.40,0.20,6.40,6.02,5.87,0.15,6.02,4.98,4.88,0.10,0.00,8.67,13.27,5.03,0.83,0.77,-3.77,-3.33
976,6.09,6.42,0.33,6.42,5.91,6.15,0.24,6.15,4.99,5.27,0.29,0.00,6.70,11.02,4.65,0.81,0.78,-3.79,-3.69
977,7.32,7.14,0.18,7.32,6.95,6.83,0.12,6.95,5.75,5.82,0.08,0.05,6.50,10.56,4.39,0.75,0.76,-3.94,-3.97
978,5.46,5.71,0.24,5.71,5.52,5.53,0.00,5.53,4.74,4.58,0.16,0.00,10.15,16.00,6.35,0.82,0.86,-3.40,-3.59
979,5.87,5.95,0.08,5.95,5.54,5.73,0.19,5.73,4.77,4.65,0.12,0.01,7.25,12.02,5.14,0.85,0.87,-3.70,-3.83
980,5.82,5.63,0.19,5.82,5.44,5.59,0.15,5.59,4.49,4.65,0.17,0.00,9.32,15.20,6.35,0.78,0.87,-2.90,-3.63
981,5.97,5.61,0.35,5.97,6.00,5.89,0.11,6.00,5.03,4.92,0.11,0.00,9.34,14.82,5.94,0.84,0.84,-3.80,-3.65
982,5.88,5.37,0.51,5.88,5.36,5.32,0.04,5.36,4.41,4.55,0.14,0.00,8.26,14.10,6.26,0.82,0.87,-3.15,-3.63
983,5.32,5.37,0.05,5.37,5.47,5.41,0.06,5.47,4.48,4.56,0.08,0.00,8.31,15.08,7.19,0.87,0.85,-3.49,-3.33
984,5.99,6.07,0.08,6.07,5.91,5.77,0.14,5.91,4.94,4.86,0.07,0.00,8.75,13.75,5.44,0.84,0.81,-3.79,-3.50
985,5.58,5.10,0.48,5.58,5.54,5.09,0.45,5.54,4.46,4.31,0.14,0.00,7.31,12.91,5.97,0.86,0.87,-3.47,-3.56
986,5.11,5.03,0.08,5.11,5.25,4.96,0.28,5.25,4.24,3.94,0.31,0.00,8.09,15.56,7.88,0.87,0.82,-3.16,-2.74
987,5.28,5.60,0.32,5.60,5.23,5.38,0.15,5.38,4.30,4.27,0.03,0.01,9.30,16.00,7.16,0.84,0.81,-3.05,-2.82
988,5.90,6.60,0.70,6.60,5.92,6.39,0.47,6.39,4.94,5.24,0.30,0.02,8.59,13.03,4.87,0.78,0.80,-3.57,-3.85
989,5.91,6.42,0.51,6.42,5.64,6.32,0.68,6.32,4.93,5.18,0.25,0.00,6.14,11.42,5.59,0.83,0.88,-3.73,-4.28
990,5.61,5.43,0.17,5.61,5.54,5.50,0.04,5.54,4.54,4.32,0.22,0.00,9.51,15.74,6.70,0.86,0.81,-3.53,-3.05
991,7.49,7.58,0.10,7.58,7.05,7.09,0.04,7.09,5.99,6.03,0.05,0.08,6.30,9.35,3.36,0.76,0.77,-4.18,-4.45
992,6.63,6.44,0.19,6.63,6.42,6.16,0.25,6.42,5.40,5.13,0.27,0.01,8.10,12.88,5.18,0.81,0.81,-3.94,-3.74
993,5.18,5.26,0.07,5.26,5.12,5.31,0.19,5.31,4.19,4.35,0.15,0.00,7.89,14.35,6.85,0.84,0.86,-2.95,-3.21
994,5.70,6.05,0.35,6.05,5.21,5.77,0.55,5.77,4.30,4.67,0.37,0.00,6.40,12.49,6.41,0.80,0.84,-2.90,-3.43
995,5.89,5.51,0.38,5.89,5.61,5.62,0.01,5.62,4.58,4.74,0.16,0.00,7.79,13.51,6.11,0.83,0.83,-3.47,-3.51
996,7.23,7.01,0.21,7.23,7.12,6.62,0.50,7.12,5.87,5.65,0.23,0.02,7.10,10.69,3.94,0.79,0.78,-4.46,-4.17
997,5.19,5.73,0.54,5.73,4.94,5.43,0.49,5.43,4.06,4.65,0.59,0.00,8.58,14.68,6.52,0.80,0.87,-2.78,-3.55
998,6.84,6.38,0.46,6.84,6.34,6.34,0.00,6.34,5.40,5.11,0.29,0.02,8.31,12.94,5.04,0.79,0.78,-3.75,-3.59
999,6.10,5.76,0.34,6.10,5.59,5.50,0.08,5.59,4.66,4.57,0.09,0.00,8.14,14.08,6.35,0.80,0.84,-3.24,-3.57
