,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
863,5.33,5.01,0.32,5.33,5.33,5.22,0.11,5.33,4.36,4.39,0.03,0.00,3.72,10.11,6.58,0.89,0.93,-3.45,-3.87
864,5.11,4.84,0.27,5.11,5.27,4.88,0.39,5.27,4.44,4.22,0.23,0.00,3.08,9.34,6.41,0.89,0.97,-3.73,-4.20
865,6.91,7.33,0.42,7.33,6.73,6.49,0.24,6.73,5.54,5.70,0.16,0.09,3.55,7.05,3.67,0.78,0.78,-4.27,-4.11
866,5.41,5.24,0.17,5.41,5.40,5.60,0.20,5.60,4.66,4.68,0.02,0.00,3.30,8.86,5.72,0.85,0.96,-3.61,-4.57
867,5.24,5.20,0.04,5.24,5.45,5.23,0.22,5.45,4.40,4.40,0.00,0.00,2.79,8.87,6.23,0.93,0.86,-4.07,-3.51
868,5.83,5.70,0.13,5.83,5.75,5.58,0.18,5.75,4.86,4.81,0.04,0.00,2.65,8.00,5.49,0.89,0.87,-4.07,-3.89
869,6.16,6.03,0.13,6.16,6.03,6.16,0.14,6.16,5.09,5.17,0.08,0.00,2.97,7.79,4.97,0.92,0.87,-4.53,-4.19
870,5.74,5.93,0.19,5.93,5.34,5.79,0.44,5.79,4.40,4.83,0.43,0.00,2.26,8.38,6.23,0.83,0.91,-3.35,-4.06
871,5.19,5.11,0.09,5.19,5.18,5.32,0.15,5.32,4.19,4.22,0.03,0.00,2.96,9.19,6.38,0.92,0.91,-3.66,-3.70
872,5.34,5.28,0.06,5.34,5.56,5.23,0.33,5.56,4.59,4.43,0.16,0.00,2.47,8.24,5.90,0.93,0.90,-4.24,-3.92
873,5.77,5.42,0.35,5.77,5.48,5.59,0.11,5.59,4.53,4.63,0.09,0.00,2.38,8.26,6.00,0.89,0.88,-3.76,-3.77
874,5.79,5.29,0.50,5.79,5.51,5.24,0.27,5.51,4.52,4.41,0.11,0.00,2.67,8.84,6.30,0.88,0.90,-3.68,-3.72
875,5.93,5.70,0.23,5.93,5.84,5.69,0.15,5.84,4.98,4.94,0.04,0.00,3.99,9.12,5.33,0.87,0.87,-4.17,-3.99
876,5.42,5.66,0.23,5.66,5.45,5.62,0.17,5.62,4.54,4.49,0.05,0.00,3.05,9.21,6.32,0.96,0.87,-4.18,-3.50
877,5.93,5.62,0.32,5.93,5.68,5.53,0.14,5.68,4.69,4.80,0.11,0.00,2.76,8.25,5.62,0.87,0.92,-3.90,-4.20
878,5.76,5.63,0.14,5.76,5.30,5.24,0.06,5.30,4.51,4.49,0.02,0.00,3.07,8.97,6.06,0.87,0.92,-3.60,-4.00
879,6.92,6.52,0.40,6.92,6.66,6.29,0.37,6.66,5.63,5.54,0.09,0.01,2.93,6.60,3.81,0.88,0.82,-4.86,-4.47
880,6.24,6.23,0.01,6.24,6.22,6.13,0.09,6.22,5.28,5.30,0.02,0.02,3.05,7.40,4.50,0.87,0.83,-4.44,-4.11
881,7.45,7.06,0.39,7.45,7.21,7.14,0.08,7.21,5.87,5.76,0.11,0.03,3.09,6.40,3.46,0.80,0.80,-4.68,-4.49
882,6.39,6.09,0.30,6.39,6.08,5.92,0.16,6.08,5.24,4.88,0.36,0.00,2.96,7.84,5.02,0.84,0.84,-4.06,-4.06
883,6.28,6.02,0.26,6.28,6.27,5.94,0.33,6.27,5.17,5.03,0.14,0.00,2.23,7.09,4.96,0.86,0.88,-4.11,-4.25
884,5.83,5.68,0.14,5.83,5.39,5.28,0.11,5.39,4.45,4.56,0.11,0.01,3.14,9.18,6.20,0.90,0.89,-3.73,-3.81
885,6.25,6.01,0.24,6.25,6.15,6.15,0.00,6.15,5.17,5.16,0.01,0.01,3.28,8.00,4.88,0.93,0.89,-4.79,-4.32
886,6.34,6.11,0.24,6.34,6.09,6.34,0.24,6.34,5.13,5.18,0.05,0.00,2.59,7.33,4.87,0.87,0.93,-4.35,-4.74
887,5.16,5.07,0.09,5.16,5.13,5.10,0.03,5.13,4.33,4.33,0.00,0.00,3.02,9.15,6.29,0.88,0.91,-3.57,-3.75
888,6.72,7.57,0.85,7.57,6.64,7.16,0.52,7.16,5.52,6.03,0.51,0.09,2.41,5.58,3.30,0.79,0.79,-4.45,-4.61
889,5.79,5.89,0.10,5.89,5.69,5.73,0.04,5.73,4.70,4.77,0.07,0.00,3.23,8.62,5.55,0.88,0.90,-3.85,-3.99
890,6.19,6.16,0.04,6.19,6.13,6.32,0.19,6.32,5.24,5.30,0.06,0.01,2.79,7.14,4.49,0.84,0.90,-4.13,-4.68
891,6.17,6.36,0.19,6.36,6.13,6.19,0.05,6.19,5.26,5.18,0.08,0.01,3.32,8.00,4.85,0.94,0.89,-4.88,-4.48
892,5.15,5.04,0.11,5.15,5.02,5.24,0.22,5.24,4.23,4.24,0.01,0.00,3.50,9.89,6.57,0.87,0.93,-3.38,-3.88
893,5.33,5.36,0.03,5.36,5.38,5.40,0.02,5.40,4.59,4.54,0.05,0.00,3.57,9.39,6.00,0.90,0.94,-3.90,-4.29
894,6.04,6.20,0.17,6.20,5.96,5.79,0.17,5.96,4.96,4.79,0.17,0.00,3.33,8.43,5.27,0.89,0.85,-4.24,-3.81
895,5.62,5.63,0.01,5.63,5.89,5.84,0.05,5.89,4.67,4.87,0.20,0.00,3.17,9.02,6.01,0.92,0.93,-4.02,-4.19
896,5.66,5.30,0.36,5.66,5.57,5.83,0.26,5.83,4.73,4.86,0.13,0.00,2.85,8.69,5.98,0.91,0.95,-4.01,-4.39
897,6.06,5.66,0.40,6.06,5.98,5.66,0.32,5.98,5.10,4.86,0.23,0.01,2.80,7.82,5.16,0.89,0.89,-4.20,-4.19
898,5.97,5.85,0.12,5.97,6.02,5.84,0.18,6.02,4.86,4.83,0.03,0.00,3.02,7.92,5.06,0.86,0.92,-3.92,-4.61
899,7.10,7.99,0.89,7.99,6.65,7.17,0.52,7.17,5.76,6.04,0.28,0.21,2.43,5.66,3.34,0.81,0.79,-4.50,-4.42
900,4.98,4.87,0.11,4.98,4.97,4.99,0.02,4.99,4.20,4.19,0.01,0.00,2.32,8.76,6.55,0.91,0.88,-3.57,-3.46
901,7.12,6.77,0.35,7.12,6.84,6.78,0.06,6.84,6.00,5.73,0.27,0.06,2.89,6.06,3.32,0.82,0.82,-4.73,-4.55
902,5.99,6.35,0.36,6.35,6.12,5.92,0.20,6.12,5.11,5.06,0.05,0.01,2.47,7.26,4.92,0.85,0.90,-4.05,-4.49
903,6.15,5.39,0.76,6.15,6.00,5.74,0.27,6.00,4.83,4.79,0.03,0.00,3.05,8.35,5.46,0.84,0.96,-3.63,-4.60
904,5.50,5.33,0.17,5.50,5.37,5.49,0.12,5.49,4.47,4.62,0.14,0.00,3.77,9.74,6.16,0.91,0.89,-3.98,-3.77
905,5.69,5.90,0.21,5.90,5.49,5.72,0.24,5.72,4.72,4.77,0.05,0.00,3.04,8.43,5.54,0.88,0.88,-4.02,-3.95
906,5.62,4.85,0.77,5.62,5.46,5.50,0.04,5.50,4.55,4.62,0.07,0.00,3.50,9.05,5.72,0.86,0.94,-3.68,-4.22
907,4.91,5.11,0.20,5.11,5.30,5.18,0.13,5.30,4.44,4.36,0.08,0.00,2.99,9.00,6.16,0.92,0.85,-3.87,-3.26
908,6.92,6.54,0.39,6.92,6.23,6.30,0.07,6.30,5.31,5.18,0.13,0.04,2.52,7.25,4.86,0.76,0.86,-3.47,-4.11
909,7.03,6.74,0.28,7.03,6.63,6.81,0.18,6.81,5.45,5.72,0.27,0.03,3.28,7.40,4.28,0.85,0.82,-4.50,-4.26
910,5.37,5.47,0.10,5.47,5.27,5.33,0.05,5.33,4.61,4.39,0.22,0.00,2.52,8.60,6.21,0.87,0.94,-3.50,-4.05
911,5.01,5.32,0.30,5.32,5.18,5.26,0.09,5.26,4.23,4.52,0.29,0.00,3.53,9.76,6.40,0.88,0.91,-3.43,-3.72
912,7.24,7.39,0.15,7.39,7.00,7.03,0.03,7.03,6.06,5.83,0.23,0.05,3.22,6.52,3.46,0.87,0.80,-5.21,-4.50
913,6.70,7.05,0.35,7.05,6.54,6.78,0.24,6.78,5.67,5.71,0.04,0.10,3.55,7.14,3.77,0.91,0.80,-5.50,-4.38
914,7.41,6.84,0.57,7.41,7.21,6.64,0.57,7.21,6.17,5.76,0.41,0.03,3.56,6.86,3.48,0.81,0.83,-4.69,-4.82
915,5.19,6.10,0.91,6.10,5.64,5.82,0.19,5.82,4.66,4.84,0.18,0.00,2.89,8.63,5.88,0.94,0.84,-4.40,-3.64
916,6.87,6.62,0.26,6.87,6.59,6.48,0.11,6.59,5.53,5.56,0.04,0.03,3.04,6.99,4.11,0.85,0.87,-4.45,-4.67
917,5.48,5.29,0.19,5.48,5.24,5.28,0.04,5.28,4.48,4.54,0.06,0.00,3.43,9.50,6.24,0.88,0.94,-3.64,-4.09
918,5.52,5.56,0.04,5.56,5.57,5.27,0.30,5.57,4.50,4.49,0.01,0.00,3.07,9.07,6.15,0.94,0.90,-4.10,-3.82
919,6.53,6.60,0.08,6.60,6.48,6.41,0.08,6.48,5.61,5.49,0.11,0.02,2.47,6.38,4.04,0.86,0.82,-4.47,-4.22
920,6.57,5.92,0.65,6.57,6.30,5.98,0.32,6.30,5.39,5.08,0.31,0.01,3.21,8.00,4.95,0.92,0.85,-4.67,-4.11
921,5.36,5.75,0.40,5.75,5.49,5.65,0.15,5.65,4.58,4.74,0.16,0.00,3.32,8.87,5.71,0.90,0.89,-4.05,-4.08
922,6.97,6.52,0.45,6.97,7.03,6.38,0.64,7.03,5.75,5.52,0.23,0.02,2.45,5.85,3.53,0.86,0.81,-4.98,-4.44
923,5.34,5.84,0.50,5.84,5.78,5.80,0.03,5.80,4.94,4.90,0.04,0.00,3.97,8.91,5.14,0.92,0.90,-4.50,-4.36
924,5.94,5.87,0.08,5.94,5.89,5.83,0.06,5.89,5.07,4.91,0.16,0.01,2.27,7.71,5.56,0.87,0.84,-4.01,-3.73
925,5.92,5.53,0.39,5.92,6.08,5.47,0.62,6.08,4.88,4.52,0.35,0.00,2.43,8.00,5.70,0.94,0.88,-4.42,-3.86
926,5.03,5.38,0.35,5.38,5.07,5.28,0.21,5.28,4.26,4.30,0.04,0.00,2.56,8.70,6.27,0.90,0.86,-3.71,-3.20
927,6.09,5.96,0.13,6.09,5.84,5.97,0.13,5.97,5.05,5.01,0.04,0.01,3.32,8.19,5.03,0.87,0.90,-4.21,-4.57
928,5.78,5.46,0.33,5.78,5.69,5.42,0.27,5.69,4.66,4.61,0.05,0.00,2.68,8.28,5.73,0.94,0.96,-4.22,-4.33
929,5.84,6.77,0.93,6.77,5.80,6.31,0.51,6.31,4.99,5.34,0.35,0.02,2.30,7.17,4.99,0.91,0.79,-4.60,-3.64
930,6.11,6.17,0.06,6.17,6.14,6.11,0.03,6.14,4.99,5.19,0.19,0.00,3.66,8.31,4.83,0.91,0.91,-4.52,-4.70
931,4.91,4.99,0.08,4.99,5.32,4.92,0.40,5.32,4.37,4.05,0.32,0.00,2.87,9.25,6.52,0.93,0.88,-4.01,-3.43
932,6.55,6.73,0.19,6.73,6.22,6.46,0.23,6.46,5.35,5.56,0.20,0.06,2.33,6.51,4.29,0.83,0.80,-4.25,-4.01
933,5.82,5.80,0.02,5.82,5.73,5.84,0.10,5.84,5.01,4.87,0.14,0.00,3.93,9.52,5.78,0.92,0.91,-4.39,-4.08
934,7.41,7.08,0.33,7.41,6.86,6.53,0.32,6.86,5.82,5.61,0.21,0.07,3.55,7.07,3.70,0.85,0.82,-4.92,-4.57
935,7.08,7.22,0.14,7.22,6.70,6.98,0.28,6.98,5.72,6.05,0.34,0.10,3.24,6.39,3.31,0.79,0.83,-4.49,-4.89
936,6.45,6.27,0.17,6.45,6.21,5.97,0.24,6.21,5.27,5.07,0.20,0.01,2.25,7.12,4.99,0.82,0.87,-3.82,-4.15
937,7.33,6.88,0.44,7.33,7.18,6.88,0.31,7.18,5.94,5.80,0.14,0.02,2.10,5.10,3.11,0.74,0.83,-4.03,-4.84
938,6.13,6.02,0.11,6.13,6.01,5.94,0.07,6.01,5.09,5.07,0.01,0.02,2.88,7.91,5.18,0.88,0.87,-4.32,-4.08
939,6.19,6.60,0.41,6.60,6.20,6.32,0.12,6.32,5.46,5.18,0.28,0.00,2.81,7.21,4.54,0.87,0.81,-4.53,-3.91
940,6.20,6.33,0.13,6.33,6.10,6.32,0.22,6.32,5.26,5.38,0.12,0.02,3.04,7.24,4.36,0.87,0.89,-4.44,-4.73
941,6.51,6.46,0.05,6.51,6.25,6.55,0.30,6.55,5.49,5.65,0.16,0.01,3.47,7.66,4.36,0.84,0.86,-4.24,-4.47
942,6.05,5.48,0.57,6.05,5.75,5.30,0.45,5.75,4.81,4.35,0.46,0.00,3.08,8.93,6.00,0.88,0.83,-3.81,-3.18
943,5.70,5.45,0.26,5.70,5.67,5.38,0.28,5.67,4.58,4.46,0.12,0.00,2.57,8.61,6.16,0.90,0.89,-3.85,-3.79
944,6.33,5.92,0.41,6.33,6.20,6.10,0.10,6.20,5.15,5.08,0.07,0.00,2.47,7.39,5.04,0.88,0.90,-4.35,-4.52
945,6.10,6.36,0.26,6.36,5.92,6.20,0.28,6.20,5.03,5.17,0.14,0.00,2.88,7.60,4.87,0.87,0.87,-4.22,-4.29
946,7.48,7.08,0.39,7.48,7.06,7.14,0.07,7.14,5.97,5.92,0.05,0.12,3.21,6.25,3.20,0.80,0.84,-4.53,-4.95
947,6.57,5.76,0.81,6.57,6.26,5.93,0.33,6.26,5.22,5.02,0.20,0.00,2.85,7.44,4.73,0.81,0.92,-3.76,-4.66
948,5.96,6.14,0.18,6.14,5.90,5.91,0.01,5.91,4.85,4.98,0.13,0.00,3.18,8.41,5.39,0.94,0.90,-4.41,-4.16
949,5.60,6.04,0.44,6.04,5.81,5.93,0.11,5.93,4.96,5.11,0.16,0.00,3.88,8.67,4.99,0.93,0.87,-4.55,-4.16
950,5.22,5.63,0.41,5.63,5.32,5.54,0.22,5.54,4.51,4.65,0.13,0.00,4.04,9.49,5.65,0.88,0.93,-3.87,-4.31
951,5.17,5.33,0.16,5.33,4.96,5.49,0.54,5.49,4.04,4.55,0.51,0.00,2.51,8.86,6.48,0.88,0.97,-3.31,-4.22
952,5.46,5.37,0.09,5.46,5.18,5.20,0.03,5.20,4.28,4.31,0.03,0.00,3.56,9.75,6.36,0.91,0.94,-3.68,-4.01
953,6.22,6.14,0.08,6.22,6.09,6.05,0.04,6.09,5.19,5.16,0.04,0.00,2.69,7.46,4.91,0.91,0.89,-4.57,-4.26
954,6.09,5.67,0.42,6.09,5.88,5.87,0.01,5.88,4.74,4.88,0.14,0.00,3.32,9.23,6.08,0.84,0.89,-3.41,-3.94
955,6.26,6.30,0.03,6.30,6.06,6.27,0.21,6.27,5.18,5.33,0.15,0.00,2.67,7.26,4.72,0.92,0.79,-4.76,-3.59
956,6.34,5.78,0.56,6.34,6.11,5.98,0.13,6.11,5.34,5.06,0.27,0.00,2.79,7.20,4.56,0.88,0.94,-4.55,-4.96
957,6.31,6.99,0.68,6.99,6.34,6.35,0.01,6.35,5.41,5.45,0.04,0.01,2.69,6.98,4.42,0.86,0.80,-4.44,-3.92
958,5.53,5.47,0.06,5.53,5.45,5.18,0.27,5.45,4.48,4.52,0.04,0.01,2.52,8.40,6.00,0.96,0.87,-4.25,-3.69
959,6.09,6.47,0.38,6.47,5.98,6.18,0.20,6.18,4.99,5.28,0.30,0.00,3.14,7.82,4.84,0.88,0.90,-4.45,-4.66
960,6.33,6.62,0.30,6.62,6.23,6.41,0.17,6.41,5.44,5.51,0.07,0.01,3.65,7.84,4.37,0.81,0.93,-4.08,-5.00
961,5.11,5.38,0.27,5.38,5.38,5.12,0.26,5.38,4.50,4.25,0.25,0.01,3.36,9.22,6.03,0.91,0.88,-3.78,-3.58
962,6.58,6.60,0.02,6.60,6.35,6.23,0.12,6.35,5.36,5.23,0.13,0.02,2.96,7.66,4.85,0.87,0.87,-4.36,-4.34
963,5.79,5.93,0.14,5.93,5.92,5.66,0.26,5.92,5.00,4.83,0.17,0.00,2.47,7.53,5.18,0.86,0.85,-3.98,-3.82
964,4.99,5.54,0.55,5.54,5.10,5.63,0.52,5.63,4.40,4.73,0.33,0.00,2.33,8.50,6.29,0.89,0.93,-3.60,-3.99
965,6.86,6.44,0.42,6.86,6.48,6.06,0.42,6.48,5.21,5.25,0.04,0.05,3.03,7.78,4.90,0.81,0.84,-3.81,-4.04
966,6.20,5.96,0.23,6.20,6.03,5.90,0.13,6.03,5.05,5.06,0.01,0.00,2.89,7.55,4.81,0.86,0.91,-4.17,-4.49
967,6.60,6.24,0.36,6.60,6.42,6.31,0.12,6.42,5.44,5.32,0.12,0.02,3.06,7.39,4.48,0.85,0.88,-4.45,-4.61
968,4.90,5.24,0.34,5.24,5.07,5.19,0.12,5.19,4.30,4.36,0.06,0.00,2.15,8.41,6.37,0.95,0.93,-4.02,-3.95
969,5.30,5.41,0.11,5.41,5.30,5.41,0.11,5.41,4.57,4.41,0.16,0.00,3.60,9.72,6.30,0.87,0.90,-3.51,-3.89
970,5.24,5.09,0.14,5.24,5.29,5.27,0.02,5.29,4.26,4.34,0.08,0.00,2.96,9.05,6.24,0.93,0.96,-3.87,-4.16
971,6.28,6.00,0.27,6.28,6.07,6.03,0.04,6.07,5.20,5.11,0.10,0.00,2.72,7.46,4.87,0.87,0.93,-4.17,-4.61
972,5.09,5.39,0.30,5.39,5.11,5.35,0.24,5.35,4.12,4.44,0.31,0.00,2.68,9.04,6.50,0.86,0.90,-3.23,-3.71
973,5.14,5.87,0.73,5.87,5.30,5.89,0.58,5.89,4.36,4.84,0.48,0.00,4.27,10.21,6.16,0.86,0.95,-3.39,-4.25
974,6.22,6.21,0.01,6.22,6.24,6.26,0.02,6.26,5.38,5.37,0.01,0.00,2.45,6.71,4.38,0.85,0.88,-4.33,-4.53
975,6.36,5.78,0.58,6.36,5.95,5.80,0.15,5.95,4.98,4.91,0.06,0.03,2.41,7.52,5.24,0.84,0.88,-3.78,-3.99
976,4.95,5.07,0.11,5.07,5.09,5.20,0.11,5.20,4.48,4.18,0.30,0.00,2.68,8.82,6.27,0.87,0.88,-3.55,-3.50
977,5.89,5.80,0.09,5.89,5.63,5.63,0.00,5.63,4.77,4.87,0.10,0.00,2.01,7.50,5.59,0.81,0.97,-3.39,-4.75
978,7.27,6.78,0.49,7.27,6.75,6.75,0.00,6.75,5.88,5.79,0.09,0.03,2.68,5.99,3.44,0.75,0.82,-4.04,-4.68
979,4.89,5.30,0.41,5.30,5.27,5.08,0.19,5.27,4.27,4.27,0.00,0.00,3.17,9.52,6.51,0.95,0.88,-3.85,-3.44
980,5.40,4.85,0.55,5.40,5.23,4.97,0.25,5.23,4.30,4.11,0.19,0.00,3.33,10.08,6.93,0.88,0.96,-3.34,-3.83
981,6.29,6.16,0.14,6.29,6.13,6.23,0.10,6.23,5.21,5.21,0.00,0.01,3.10,7.66,4.71,0.84,0.85,-4.22,-4.29
982,6.27,6.47,0.20,6.47,6.16,6.24,0.08,6.24,5.32,5.31,0.01,0.00,3.55,8.00,4.62,0.83,0.84,-4.00,-4.22
983,6.05,5.75,0.30,6.05,6.09,5.85,0.24,6.09,5.10,4.95,0.15,0.00,3.13,8.00,5.02,0.86,0.83,-4.22,-3.90
984,6.03,5.97,0.06,6.03,5.84,5.72,0.12,5.84,5.04,4.82,0.22,0.00,2.76,7.62,5.00,0.93,0.88,-4.65,-4.18
985,6.07,5.95,0.12,6.07,6.13,5.98,0.15,6.13,5.12,4.96,0.16,0.02,3.21,7.93,4.88,0.85,0.91,-4.14,-4.59
986,6.40,6.55,0.16,6.55,6.34,6.42,0.08,6.42,5.28,5.50,0.22,0.01,2.99,7.13,4.30,0.80,0.84,-3.96,-4.36
987,7.38,7.27,0.12,7.38,6.73,7.06,0.34,7.06,5.66,5.93,0.27,0.15,2.60,5.85,3.38,0.83,0.75,-4.88,-4.19
988,5.45,5.39,0.06,5.45,5.30,5.70,0.40,5.70,4.66,4.64,0.02,0.00,2.83,8.32,5.63,0.89,0.89,-3.99,-3.79
989,6.42,6.22,0.20,6.42,6.19,6.35,0.16,6.35,5.22,5.52,0.31,0.00,2.42,6.45,4.16,0.81,0.85,-4.16,-4.51
990,6.27,6.40,0.13,6.40,6.14,6.35,0.22,6.35,5.13,5.51,0.38,0.07,3.28,7.60,4.48,0.88,0.84,-4.73,-4.28
991,6.41,5.88,0.53,6.41,6.48,6.36,0.12,6.48,5.52,5.57,0.06,0.04,2.37,6.53,4.27,0.86,0.91,-4.71,-4.95
992,5.92,6.04,0.12,6.04,5.87,5.78,0.09,5.87,5.09,5.03,0.06,0.01,2.45,7.46,5.14,0.81,0.89,-3.73,-4.37
993,5.97,5.48,0.49,5.97,5.59,5.28,0.31,5.59,4.74,4.59,0.15,0.00,3.22,8.99,5.93,0.87,0.85,-3.68,-3.45
994,6.45,6.45,0.00,6.45,6.15,6.25,0.10,6.25,5.32,5.22,0.10,0.01,2.74,7.15,4.55,0.87,0.85,-4.46,-4.19
995,5.06,5.62,0.57,5.62,5.15,5.53,0.38,5.53,4.30,4.58,0.28,0.00,2.27,8.14,5.99,0.92,0.84,-3.97,-3.33
996,5.66,5.79,0.12,5.79,5.76,5.78,0.02,5.78,4.86,4.83,0.03,0.00,3.11,7.99,5.03,0.93,0.86,-4.44,-3.99
997,5.98,5.52,0.46,5.98,5.79,5.59,0.19,5.79,4.67,4.49,0.18,0.00,3.21,8.95,5.91,0.82,0.85,-3.16,-3.44
998,6.56,6.77,0.21,6.77,6.49,6.47,0.02,6.49,5.69,5.53,0.16,0.03,4.09,7.84,3.96,0.80,0.83,-4.30,-4.37
999,5.90,5.80,0.10,5.90,5.63,5.55,0.08,5.63,4.82,4.68,0.14,0.00,2.26,8.01,5.86,0.89,0.91,-3.97,-4.06
