,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
829,55.26,48.46,6.80,55.26,48.72,45.98,2.74,48.72,130.97,35.83,130.97,0.96,59.39,88.41,37.92,2901.54,28.40,28.12,21.67,19.38
830,57.72,55.47,2.25,57.72,47.10,47.96,0.86,47.96,194.62,83.69,194.62,0.91,44.94,74.66,36.46,2972.13,26.81,29.31,20.47,19.31
831,53.36,53.57,0.21,53.57,47.97,45.61,2.35,47.97,108.07,283.59,283.59,0.35,49.00,81.35,39.70,3235.21,27.43,26.37,21.11,19.95
832,52.76,54.56,1.80,54.56,46.42,46.23,0.19,46.42,138.21,174.81,174.81,0.45,47.26,84.71,44.53,3744.30,24.90,26.22,21.63,20.37
833,50.87,55.71,4.84,55.71,47.88,47.48,0.40,47.88,115.55,335.77,335.77,0.97,50.57,83.22,40.24,3264.98,28.10,27.02,19.95,21.01
834,53.74,50.91,2.84,53.74,47.89,46.79,1.10,47.89,105.29,101.05,105.29,1.00,57.24,90.00,41.35,3276.31,27.61,27.73,21.86,19.58
835,53.20,48.94,4.26,53.20,46.24,45.83,0.41,46.24,93.82,72.44,93.82,1.00,50.63,82.51,39.47,3187.98,26.49,26.62,19.44,20.18
836,59.22,52.41,6.82,59.22,46.81,46.37,0.45,46.81,393.65,91.03,393.65,0.92,56.54,90.00,41.94,3346.47,24.17,26.76,22.51,20.78
837,53.10,58.12,5.02,58.12,46.52,47.07,0.55,47.07,104.95,224.66,224.66,0.41,57.23,90.00,41.35,3276.84,28.08,27.95,18.24,19.69
838,52.63,55.70,3.08,55.70,45.27,48.60,3.33,48.60,269.19,201.64,269.19,0.98,52.06,83.32,39.07,3126.22,24.14,29.48,22.19,20.01
839,52.34,59.38,7.03,59.38,46.57,47.26,0.70,47.26,122.87,224.44,224.44,0.98,53.31,82.55,37.23,2923.66,27.74,28.48,19.44,19.89
840,56.23,55.64,0.59,56.23,44.92,48.20,3.28,48.20,286.59,390.87,390.87,0.90,56.27,90.00,42.17,3373.04,25.92,28.94,18.91,20.24
841,53.21,50.53,2.68,53.21,45.74,45.77,0.03,45.77,119.57,51.02,119.57,0.85,50.64,82.24,39.20,3160.00,26.63,27.51,19.96,19.58
842,54.51,56.04,1.53,56.04,46.24,48.34,2.10,48.34,212.55,100.79,212.55,0.90,56.96,90.00,41.59,3304.32,25.78,29.43,20.75,19.79
843,51.60,53.21,1.62,53.21,45.95,47.72,1.77,47.72,68.31,314.97,314.97,0.95,39.65,71.21,37.51,3155.82,26.57,27.21,19.77,20.96
844,51.56,58.23,6.67,58.23,45.37,45.26,0.11,45.37,171.48,455.76,455.76,0.96,58.37,88.25,38.64,2988.14,25.92,26.88,21.19,19.81
845,51.72,51.26,0.46,51.72,45.50,46.46,0.96,46.46,115.18,89.76,115.18,0.97,55.63,86.01,38.73,3038.17,25.97,27.86,20.88,19.04
846,53.26,59.11,5.85,59.11,47.36,46.82,0.54,47.36,142.19,186.70,186.70,0.86,54.34,89.11,42.92,3476.65,29.16,23.80,19.17,20.63
847,53.10,49.49,3.61,53.10,47.83,46.89,0.93,47.83,66.76,66.44,66.76,0.89,58.25,88.91,39.40,3066.15,28.32,27.30,20.06,20.00
848,56.93,50.06,6.87,56.93,44.83,45.06,0.23,45.06,204.07,60.98,204.07,0.95,55.07,90.00,43.19,3492.58,25.48,25.45,19.87,20.61
849,51.89,49.24,2.65,51.89,46.94,45.60,1.34,46.94,128.96,148.42,148.42,0.81,54.83,89.58,42.97,3474.83,27.93,25.32,20.06,20.66
850,49.40,55.64,6.24,55.64,47.43,48.09,0.66,48.09,20.61,111.86,111.86,0.98,58.85,90.00,39.97,3114.59,27.71,27.50,20.72,20.98
851,56.94,58.33,1.39,58.33,45.94,48.45,2.51,48.45,153.21,196.75,196.75,1.00,50.47,90.00,47.10,3953.40,23.15,26.94,23.23,19.54
852,51.29,52.27,0.98,52.27,46.01,46.72,0.71,46.72,89.33,53.13,89.33,0.97,60.29,87.17,35.92,2688.11,26.76,29.00,18.27,19.20
853,62.17,55.57,6.59,62.17,46.78,47.41,0.63,47.41,281.93,81.75,281.93,0.92,54.14,90.00,43.98,3585.82,24.51,27.85,22.47,20.08
854,51.51,54.46,2.95,54.46,48.18,47.62,0.56,48.18,43.71,131.44,131.44,0.93,59.65,90.00,39.29,3034.65,29.96,27.01,18.74,20.64
855,51.31,55.07,3.76,55.07,46.09,46.03,0.05,46.09,90.98,170.20,170.20,0.99,51.83,79.60,35.54,2776.99,26.90,27.52,20.36,19.71
856,58.74,57.60,1.14,58.74,45.50,47.72,2.22,47.72,252.54,177.10,252.54,0.75,44.22,76.64,39.05,3241.35,25.45,28.86,21.08,19.98
857,59.32,55.94,3.38,59.32,46.94,47.23,0.29,47.23,312.09,161.76,312.09,0.87,53.67,90.00,44.38,3632.67,24.15,26.30,22.24,21.01
858,52.93,58.72,5.79,58.72,46.08,48.74,2.66,48.74,186.49,200.36,200.36,0.90,49.89,84.11,41.70,3421.44,27.16,28.85,19.32,20.28
859,54.49,53.14,1.35,54.49,46.84,44.76,2.08,46.84,106.38,83.99,106.38,0.94,53.21,88.80,43.57,3559.20,26.72,19.88,20.70,24.01
860,51.44,51.50,0.06,51.50,45.53,45.93,0.41,45.93,82.18,48.09,82.18,0.93,57.79,86.57,37.45,2878.50,27.11,26.71,18.29,19.82
861,54.24,51.39,2.85,54.24,45.87,45.71,0.15,45.87,99.73,76.84,99.73,0.58,57.94,90.00,40.75,3206.17,26.19,26.89,18.92,19.70
862,56.99,53.46,3.54,56.99,46.79,48.39,1.60,48.39,109.80,131.56,131.56,0.89,61.10,90.00,38.07,2890.10,28.49,30.09,19.21,19.13
863,53.73,53.37,0.36,53.73,46.73,45.41,1.32,46.73,188.89,178.40,188.89,0.90,50.02,79.44,36.92,2941.50,27.39,26.72,20.13,19.72
864,54.82,53.50,1.31,54.82,46.25,44.51,1.73,46.25,154.57,184.49,184.49,0.67,41.74,76.27,40.79,3453.44,27.07,25.78,19.11,18.58
865,53.04,61.86,8.81,61.86,46.72,46.73,0.01,46.73,137.68,397.82,397.82,0.97,45.83,81.32,42.37,3549.69,23.69,26.23,23.27,19.87
866,55.06,50.84,4.22,55.06,43.81,47.56,3.75,47.56,270.28,73.16,270.28,0.73,56.79,90.00,41.73,3320.64,24.18,28.88,19.80,19.45
867,52.36,57.48,5.13,57.48,46.68,46.17,0.51,46.68,105.30,173.64,173.64,0.99,56.90,90.00,41.63,3309.71,26.58,25.48,21.78,20.91
868,50.59,59.03,8.44,59.03,45.58,47.36,1.79,47.36,59.75,196.42,196.42,0.95,50.33,81.53,38.75,3120.18,26.70,27.07,19.41,20.90
869,53.03,53.09,0.06,53.09,48.82,46.19,2.63,48.82,225.67,128.88,225.67,0.97,50.23,81.10,38.40,3086.57,28.38,26.74,18.65,19.74
870,52.22,53.39,1.16,53.39,44.74,45.96,1.22,45.96,100.83,202.64,202.64,0.83,47.05,79.90,39.90,3284.38,26.55,26.66,19.19,18.51
871,51.99,55.91,3.93,55.91,48.05,47.58,0.47,48.05,72.45,165.08,165.08,0.97,47.61,80.14,39.67,3253.12,28.67,27.22,20.61,20.20
872,56.18,55.78,0.40,56.18,47.76,46.90,0.86,47.76,135.27,184.29,184.29,0.94,59.07,90.00,39.79,3092.70,28.39,25.28,19.53,22.38
873,53.08,55.64,2.56,55.64,47.75,48.20,0.45,48.20,114.31,146.67,146.67,0.14,56.60,90.00,41.89,3339.99,27.86,28.28,20.15,20.46
874,58.53,54.06,4.47,58.53,46.82,47.61,0.78,47.61,538.93,112.36,538.93,0.96,55.80,88.04,40.62,3224.61,26.72,28.04,21.01,18.44
875,52.78,49.83,2.95,52.78,44.97,45.55,0.58,45.55,115.23,76.64,115.23,0.98,47.64,81.49,41.00,3385.85,24.14,26.75,21.67,19.42
876,53.48,55.53,2.05,55.53,46.91,48.02,1.11,48.02,122.95,174.23,174.23,0.64,51.27,84.80,41.21,3352.09,26.16,27.47,20.51,20.58
877,57.21,51.30,5.91,57.21,46.97,47.05,0.07,47.05,245.82,60.16,245.82,0.97,51.41,80.85,37.15,2944.37,28.04,27.14,19.24,20.75
878,52.66,50.76,1.90,52.66,45.99,45.49,0.50,45.99,81.09,104.87,104.87,0.92,46.31,82.80,43.44,3648.85,26.00,24.67,20.07,21.86
879,55.12,57.52,2.41,57.52,46.40,47.78,1.38,47.78,118.76,159.49,159.49,0.94,50.83,83.44,40.23,3260.91,26.99,26.30,19.05,21.47
880,51.17,53.82,2.65,53.82,47.53,47.77,0.24,47.77,54.22,99.98,99.98,0.93,53.86,83.21,37.43,2934.62,28.45,28.32,20.03,19.81
881,53.66,55.53,1.86,55.53,45.61,47.64,2.03,47.64,140.66,91.87,140.66,0.79,54.49,90.00,43.68,3550.78,25.27,27.04,20.49,20.57
882,62.36,56.14,6.22,62.36,47.96,44.35,3.61,47.96,476.57,126.41,476.57,0.83,53.21,90.00,44.77,3678.95,28.48,20.87,20.05,23.95
883,57.59,54.76,2.83,57.59,47.47,48.33,0.86,48.33,141.53,116.19,141.53,0.88,49.02,82.86,41.20,3384.76,28.52,27.21,19.58,19.58
884,56.04,52.03,4.01,56.04,48.71,44.71,4.00,48.71,164.44,167.91,167.91,0.34,46.56,79.51,39.93,3294.93,30.46,26.18,16.20,18.94
885,52.03,55.07,3.04,55.07,48.60,46.67,1.93,48.60,32.14,204.78,204.78,0.92,46.33,77.36,37.98,3102.74,29.08,26.76,20.33,20.86
886,54.78,50.39,4.39,54.78,48.44,47.62,0.82,48.44,85.02,34.79,85.02,0.98,54.57,82.34,35.96,2777.39,28.67,27.76,21.08,21.17
887,59.07,55.06,4.01,59.07,49.81,45.85,3.95,49.81,194.86,130.26,194.86,0.62,40.69,77.70,43.11,3700.42,29.50,22.55,20.80,24.17
888,62.17,55.22,6.95,62.17,48.17,48.23,0.06,48.23,297.96,88.04,297.96,0.29,55.64,90.00,42.70,3435.57,28.81,27.73,19.83,20.05
889,50.70,50.32,0.38,50.70,45.17,46.67,1.50,46.67,103.53,119.60,119.60,0.95,61.20,90.00,37.98,2879.92,26.44,27.67,20.31,19.23
890,51.92,52.56,0.64,52.56,45.83,47.58,1.75,47.58,95.08,84.46,95.08,0.97,56.34,90.00,42.11,3366.15,26.39,26.50,20.99,22.25
891,53.55,50.92,2.63,53.55,48.82,46.56,2.26,48.82,75.56,77.17,77.17,0.98,54.75,85.27,38.73,3051.67,30.63,26.23,18.37,20.65
892,54.18,51.10,3.08,54.18,45.37,46.02,0.65,46.02,149.92,149.90,149.92,0.97,52.59,87.99,43.29,3539.83,25.63,25.96,19.81,19.38
893,50.35,54.03,3.68,54.03,44.23,45.93,1.70,45.93,104.92,174.89,174.89,0.85,50.91,80.91,37.64,3000.65,25.66,25.61,19.77,20.82
894,50.76,51.65,0.88,51.65,46.64,47.52,0.89,47.52,40.12,97.33,97.33,0.97,47.46,77.02,36.68,2956.43,27.13,27.80,20.14,20.61
895,54.38,58.45,4.07,58.45,46.79,47.89,1.10,47.89,112.31,294.35,294.35,0.97,45.58,73.26,34.51,2767.54,28.22,28.64,18.45,20.42
896,53.51,58.52,5.01,58.52,44.76,47.93,3.18,47.93,136.31,250.36,250.36,0.96,56.09,90.00,42.33,3391.48,25.87,26.83,18.94,19.55
897,51.13,54.28,3.15,54.28,45.60,47.52,1.92,47.52,84.36,67.74,84.36,0.88,54.41,87.21,40.96,3280.22,25.25,27.92,21.07,19.77
898,67.61,52.95,14.66,67.61,47.10,48.02,0.92,48.02,194.53,85.42,194.53,0.34,51.57,90.00,46.17,3843.15,22.95,27.39,22.54,20.78
899,49.44,49.90,0.47,49.90,45.78,45.71,0.07,45.78,118.71,98.99,118.71,0.27,37.83,72.24,40.08,3440.56,26.33,24.58,20.73,21.11
900,50.80,59.65,8.85,59.65,46.39,48.60,2.21,48.60,129.15,188.82,188.82,0.47,50.29,84.53,41.78,3423.09,27.47,28.32,19.33,19.35
901,52.00,56.03,4.03,56.03,47.67,47.17,0.50,47.67,112.71,391.48,391.48,0.82,55.07,90.00,43.19,3492.99,29.21,25.92,19.53,20.05
902,53.97,53.39,0.58,53.97,46.94,45.50,1.44,46.94,155.03,233.36,233.36,0.74,56.86,90.00,41.67,3314.36,27.78,25.26,19.33,20.97
903,53.92,57.36,3.44,57.36,44.60,47.84,3.24,47.84,215.94,162.71,215.94,0.98,53.89,90.00,44.19,3610.82,24.75,23.91,20.71,24.59
904,59.26,57.81,1.44,59.26,48.83,49.01,0.18,49.01,187.33,209.47,209.47,0.26,53.03,88.16,43.08,3512.51,28.09,28.04,19.17,20.50
905,57.60,55.96,1.64,57.60,46.60,48.25,1.65,48.25,209.37,124.76,209.37,0.83,56.58,90.00,41.91,3342.11,26.58,28.83,18.63,18.52
906,52.08,56.17,4.09,56.17,47.92,46.37,1.55,47.92,102.09,234.47,234.47,0.24,52.54,89.25,44.59,3671.09,28.31,26.80,20.88,20.42
907,51.19,53.83,2.64,53.83,46.19,46.43,0.24,46.43,43.35,161.70,161.70,0.96,55.60,85.37,38.11,2976.60,26.52,27.77,20.23,20.47
908,52.51,51.77,0.75,52.51,49.93,46.52,3.42,49.93,64.19,83.11,83.11,0.99,48.51,74.61,33.37,2609.77,30.43,25.72,21.09,21.35
909,55.39,52.68,2.72,55.39,49.35,46.53,2.83,49.35,168.19,63.41,168.19,0.42,54.25,88.24,42.13,3399.49,29.05,26.81,19.96,19.77
910,54.71,50.56,4.14,54.71,47.51,47.41,0.10,47.51,207.04,71.83,207.04,0.79,50.14,83.49,40.87,3334.49,26.33,27.29,19.63,21.04
911,49.79,48.61,1.17,49.79,45.97,46.74,0.77,46.74,29.90,29.82,29.90,0.96,49.73,79.30,37.04,2957.66,28.13,25.96,19.76,21.87
912,55.17,58.74,3.57,58.74,47.32,50.32,3.00,50.32,170.09,98.67,170.09,0.97,56.09,90.00,42.32,3390.95,27.16,29.87,20.74,20.06
913,51.35,52.47,1.12,52.47,47.04,44.99,2.05,47.04,67.04,309.38,309.38,0.96,58.09,90.00,40.63,3191.41,27.69,25.76,20.32,19.13
914,56.41,60.74,4.33,60.74,48.84,47.54,1.30,48.84,159.85,176.30,176.30,0.41,44.88,81.16,43.02,3628.61,27.46,27.03,20.05,19.98
915,60.07,50.95,9.13,60.07,48.12,48.04,0.08,48.12,139.93,18.84,139.93,0.97,59.84,90.00,39.14,3016.44,26.69,29.65,22.28,19.70
916,53.06,56.21,3.15,56.21,45.76,49.12,3.36,49.12,157.31,126.16,157.31,0.73,53.10,88.10,42.97,3500.75,24.62,27.81,20.57,21.26
917,52.05,52.74,0.69,52.74,46.45,47.12,0.67,47.12,72.20,155.31,155.31,0.73,55.13,88.07,41.22,3294.69,26.92,27.60,20.60,19.77
918,62.77,56.42,6.35,62.77,47.07,46.78,0.29,47.07,447.67,227.64,447.67,0.93,53.64,90.00,44.41,3636.29,27.17,22.82,20.79,23.41
919,59.13,54.87,4.26,59.13,48.54,49.26,0.72,49.26,236.08,151.25,236.08,0.80,55.20,90.00,43.08,3479.89,28.70,28.62,19.84,20.49
920,56.03,55.88,0.15,56.03,47.70,49.26,1.57,49.26,251.34,133.38,251.34,0.95,53.34,84.44,39.10,3109.94,28.59,29.92,18.75,20.25
921,48.16,60.73,12.57,60.73,43.98,48.09,4.11,48.09,129.04,190.42,190.42,0.96,53.13,90.00,44.84,3687.11,22.74,27.23,21.95,20.15
922,52.70,55.34,2.65,55.34,48.05,45.93,2.13,48.05,103.32,140.21,140.21,0.26,38.53,73.65,40.90,3512.16,27.90,27.13,20.30,19.37
923,56.42,50.67,5.75,56.42,45.89,44.81,1.09,45.89,232.78,96.90,232.78,0.98,47.90,78.50,37.78,3059.78,26.72,25.42,19.61,19.96
924,52.81,54.00,1.19,54.00,47.03,48.48,1.45,48.48,82.19,43.33,82.19,0.97,56.85,87.15,38.83,3030.39,26.59,29.45,20.10,19.56
925,51.86,59.56,7.70,59.56,46.03,45.03,1.00,46.03,39.11,565.57,565.57,0.98,55.51,86.85,39.67,3134.31,27.16,25.14,19.83,20.68
926,60.10,56.04,4.06,60.10,47.40,47.29,0.11,47.40,431.01,108.63,431.01,0.61,51.39,85.24,41.55,3384.62,27.33,26.02,19.81,21.85
927,53.44,57.90,4.46,57.90,47.97,47.67,0.29,47.97,51.70,157.38,157.38,0.88,57.43,90.00,41.19,3257.37,28.63,28.24,19.93,19.88
928,50.46,54.84,4.39,54.84,45.35,48.51,3.16,48.51,88.82,46.08,88.82,0.91,59.16,90.00,39.71,3083.91,26.26,28.57,19.61,19.61
929,52.40,52.63,0.23,52.63,46.43,47.25,0.82,47.25,150.06,104.02,150.06,0.97,45.72,75.11,36.25,2939.56,27.51,28.04,20.30,19.19
930,58.58,54.72,3.86,58.58,49.09,47.00,2.08,49.09,418.82,130.17,418.82,0.95,59.86,90.00,39.12,3013.55,29.74,27.74,19.93,19.72
931,54.91,49.37,5.55,54.91,46.40,45.41,0.99,46.40,129.59,64.27,129.59,0.47,55.65,90.00,42.70,3435.27,27.18,25.59,18.71,20.74
932,61.51,54.98,6.53,61.51,49.10,46.14,2.97,49.10,309.00,96.47,309.00,0.97,57.43,90.00,41.18,3256.81,27.38,25.92,22.13,21.03
933,53.42,50.24,3.19,53.42,47.45,44.29,3.16,47.45,135.24,67.86,135.24,0.23,51.21,90.00,46.47,3878.78,25.59,22.31,22.09,22.76
934,55.30,52.91,2.40,55.30,48.42,48.38,0.04,48.42,132.37,102.59,132.37,0.89,57.24,88.99,40.33,3174.58,29.02,27.25,19.99,21.46
935,54.08,52.34,1.74,54.08,46.05,45.44,0.61,46.05,118.85,155.94,155.94,0.98,52.77,90.00,45.15,3723.14,24.02,20.92,22.17,24.82
936,49.11,53.81,4.70,53.81,46.49,48.62,2.13,48.62,40.36,104.03,104.03,0.97,61.40,88.87,36.68,2746.88,27.00,29.41,20.15,19.38
937,56.39,54.11,2.28,56.39,45.72,49.47,3.74,49.47,223.98,102.37,223.98,1.00,52.08,86.52,42.26,3444.73,23.96,28.69,22.40,20.09
938,50.66,56.42,5.76,56.42,45.40,46.74,1.34,46.74,50.20,265.48,265.48,0.97,56.04,89.39,41.75,3334.75,26.57,25.83,19.88,21.38
939,52.51,57.23,4.72,57.23,47.07,46.20,0.87,47.07,80.43,508.71,508.71,0.98,55.65,90.00,42.70,3435.03,26.16,25.98,21.38,20.75
940,58.82,62.33,3.50,62.33,48.19,49.81,1.62,49.81,276.51,310.07,310.07,0.96,57.34,90.00,41.26,3266.01,29.15,28.86,19.56,20.84
941,50.10,47.81,2.29,50.10,48.37,46.87,1.51,48.37,11.70,34.42,34.42,0.95,41.77,68.04,32.53,2626.32,30.75,26.64,19.04,21.46
942,53.56,48.19,5.37,53.56,46.57,46.72,0.14,46.72,137.95,65.75,137.95,0.99,50.68,81.39,38.31,3070.43,26.08,26.66,20.93,20.87
943,52.98,53.64,0.65,53.64,47.93,46.74,1.19,47.93,151.69,98.66,151.69,0.91,52.86,83.05,38.12,3018.91,27.92,28.02,19.92,19.01
944,51.88,51.13,0.76,51.88,48.42,46.87,1.55,48.42,54.62,68.51,68.51,0.95,46.17,75.00,35.76,2883.85,30.12,26.87,18.88,19.95
945,51.64,55.43,3.79,55.43,47.53,47.42,0.11,47.53,97.04,225.60,225.60,1.00,48.08,83.19,42.32,3510.79,26.05,27.39,22.92,19.46
946,53.07,52.74,0.34,53.07,48.62,45.56,3.06,48.62,136.20,119.45,136.20,1.00,48.48,73.51,32.31,2503.31,28.61,26.82,21.03,20.41
947,52.57,55.04,2.48,55.04,47.13,45.95,1.18,47.13,85.39,184.26,184.26,0.91,55.25,90.00,43.03,3474.65,26.75,22.89,21.12,23.65
948,60.19,61.37,1.18,61.37,46.04,46.30,0.26,46.30,287.25,224.19,287.25,0.96,56.12,90.00,42.30,3388.49,26.58,25.78,20.34,19.53
949,48.56,51.71,3.15,51.71,45.34,45.14,0.20,45.34,28.52,92.92,92.92,0.97,51.28,84.17,40.59,3289.54,26.78,25.54,18.53,20.84
950,53.80,47.34,6.46,53.80,47.40,44.55,2.85,47.40,128.76,103.47,128.76,0.30,52.73,88.13,43.31,3540.28,25.97,24.25,21.00,20.26
951,52.08,56.77,4.69,56.77,46.01,46.45,0.44,46.45,135.68,184.40,184.40,0.97,56.61,90.00,41.88,3338.58,26.67,25.58,20.82,20.90
952,59.28,52.27,7.01,59.28,48.81,44.65,4.17,48.81,171.05,91.96,171.05,0.80,51.79,90.00,45.98,3821.26,29.61,17.99,20.09,25.83
953,54.57,56.23,1.66,56.23,47.83,46.82,1.02,47.83,110.21,153.00,153.00,0.95,54.27,90.00,43.87,3572.77,26.32,25.48,21.45,20.53
954,53.93,51.62,2.31,53.93,44.36,47.36,2.99,47.36,237.49,58.73,237.49,0.86,53.49,86.06,40.60,3257.59,24.68,28.51,19.71,19.61
955,54.88,51.73,3.16,54.88,46.37,44.62,1.75,46.37,127.49,145.13,145.13,0.93,55.58,90.00,42.76,3442.17,27.19,21.23,20.35,23.81
956,53.83,64.75,10.92,64.75,46.67,48.30,1.63,48.30,97.05,345.35,345.35,0.97,54.41,90.00,43.75,3558.62,27.29,26.94,20.18,20.90
957,52.19,58.38,6.18,58.38,48.44,48.57,0.13,48.57,54.78,195.89,195.89,0.96,59.69,90.00,39.26,3030.73,29.48,28.68,19.90,21.16
958,55.62,58.67,3.05,58.67,47.50,44.05,3.46,47.50,132.35,206.51,206.51,0.23,48.73,90.00,48.58,4127.44,27.20,19.60,20.12,23.66
959,60.92,51.19,9.73,60.92,49.87,46.11,3.76,49.87,261.84,80.86,261.84,0.55,55.67,85.90,38.58,3022.78,29.89,27.00,20.44,20.11
960,52.21,60.29,8.08,60.29,44.74,49.89,5.16,49.89,215.21,234.42,234.42,0.91,52.17,90.00,45.66,3783.07,20.20,29.34,24.75,19.80
961,53.58,53.83,0.25,53.83,41.72,45.18,3.46,45.18,331.60,135.01,331.60,0.87,45.87,87.39,48.40,4152.08,13.92,24.60,28.23,21.39
962,51.48,58.95,7.48,58.95,46.36,48.00,1.64,48.00,116.46,581.67,581.67,0.49,54.83,89.54,42.93,3470.48,25.91,27.21,20.41,19.94
963,55.16,55.65,0.49,55.65,47.13,47.87,0.73,47.87,242.64,223.48,242.64,0.39,55.14,90.00,43.13,3486.20,26.81,27.30,20.65,20.78
964,48.66,51.61,2.95,51.61,45.52,44.66,0.86,45.52,81.59,71.31,81.59,0.68,57.33,90.00,41.27,3266.84,27.13,21.12,18.37,24.21
965,52.65,53.80,1.15,53.80,46.37,47.90,1.53,47.90,93.55,141.30,141.30,0.92,50.64,83.14,40.09,3249.49,25.83,28.45,21.55,20.91
966,52.46,53.91,1.45,53.91,47.42,45.23,2.19,47.42,34.70,308.14,308.14,0.98,61.11,90.00,38.05,2888.81,28.24,25.51,20.13,20.15
967,51.98,59.72,7.74,59.72,46.98,50.02,3.04,50.02,77.16,152.66,152.66,0.95,59.61,90.00,39.33,3038.87,27.42,30.34,19.51,20.22
968,53.41,48.93,4.48,53.41,46.08,46.25,0.17,46.25,104.10,43.14,104.10,0.39,54.83,88.60,42.00,3377.38,22.92,27.41,22.81,19.73
969,51.46,54.19,2.73,54.19,45.87,45.66,0.21,45.87,122.60,126.75,126.75,0.95,59.36,90.00,39.55,3064.33,23.81,27.77,22.11,18.62
970,54.96,54.94,0.02,54.96,46.34,48.63,2.29,48.63,175.87,94.05,175.87,0.31,52.99,87.12,42.08,3412.79,27.04,29.31,20.28,18.71
971,52.88,54.31,1.43,54.31,47.35,47.37,0.01,47.37,210.95,139.53,210.95,0.98,52.86,83.61,38.68,3075.09,28.11,27.99,20.74,19.90
972,52.98,51.76,1.22,52.98,46.42,47.40,0.97,47.40,101.72,61.74,101.72,0.95,50.06,80.80,38.25,3074.09,25.61,27.90,20.76,19.99
973,54.42,57.41,2.99,57.41,47.09,49.06,1.97,49.06,131.90,101.64,131.90,0.96,56.29,90.00,42.16,3371.19,27.25,28.31,20.94,20.07
974,50.08,57.80,7.73,57.80,46.96,46.44,0.52,46.96,60.93,175.26,175.26,0.98,50.92,83.74,40.46,3281.67,27.66,25.04,19.47,21.18
975,51.34,51.29,0.05,51.34,48.36,45.64,2.72,48.36,105.20,72.98,105.20,0.85,53.41,87.30,41.90,3389.21,27.86,24.09,21.16,21.88
976,52.35,56.51,4.16,56.51,46.99,46.43,0.56,46.99,158.19,263.48,263.48,0.91,47.77,80.63,40.02,3285.62,27.59,27.03,19.54,19.79
977,53.72,54.85,1.12,54.85,45.77,47.41,1.64,47.41,200.14,82.84,200.14,0.97,49.06,90.00,48.30,4093.89,16.82,28.28,28.71,19.79
978,54.75,61.62,6.87,61.62,47.02,48.14,1.12,48.14,194.05,327.71,327.71,0.92,59.09,90.00,39.78,3091.49,27.63,27.93,21.02,20.71
979,60.74,53.52,7.23,60.74,48.25,47.25,1.01,48.25,231.94,154.39,231.94,0.98,59.65,90.00,39.30,3034.83,29.53,26.74,19.82,20.32
980,50.57,54.31,3.74,54.31,45.60,46.19,0.58,46.19,56.03,186.29,186.29,0.70,49.15,77.19,35.41,2803.92,27.81,27.63,17.98,19.41
981,56.87,56.39,0.48,56.87,47.03,49.91,2.88,49.91,281.20,88.53,281.20,0.98,54.24,90.00,43.90,3576.40,27.95,28.61,20.36,20.96
982,55.02,57.37,2.34,57.37,46.88,49.16,2.28,49.16,141.39,262.04,262.04,0.95,53.13,90.00,44.84,3686.55,27.53,27.40,19.85,19.07
983,53.37,56.09,2.73,56.09,46.75,46.94,0.19,46.94,174.78,134.93,174.78,0.28,52.60,89.95,45.24,3734.56,26.35,26.01,20.10,19.62
984,51.95,54.24,2.29,54.24,44.71,47.67,2.96,47.67,115.13,81.65,115.13,0.99,58.08,90.00,40.64,3192.37,27.29,25.50,18.47,22.29
985,53.71,60.34,6.63,60.34,46.28,45.51,0.77,46.28,170.16,527.98,527.98,0.99,52.91,86.40,41.43,3348.89,25.39,25.78,21.79,20.59
986,53.49,50.76,2.73,53.49,48.12,45.18,2.94,48.12,118.05,126.44,126.44,0.53,57.09,90.00,41.47,3291.03,28.02,25.32,20.74,21.32
987,52.91,56.38,3.47,56.38,49.15,48.57,0.57,49.15,133.85,121.11,133.85,0.50,57.53,90.00,41.10,3246.54,29.89,28.33,19.56,19.63
988,52.00,53.46,1.46,53.46,45.96,45.90,0.07,45.96,63.04,148.66,148.66,0.95,55.71,89.90,42.55,3418.89,27.06,25.18,19.34,20.58
989,51.50,54.60,3.10,54.60,47.21,48.04,0.82,48.04,79.41,112.75,112.75,0.97,44.92,75.05,36.87,3012.76,28.58,28.08,19.35,19.76
990,57.48,54.42,3.05,57.48,48.45,46.58,1.87,48.45,154.22,159.24,159.24,0.45,58.19,89.81,40.35,3162.48,28.13,26.92,20.54,19.41
991,50.11,50.95,0.84,50.95,46.03,47.23,1.20,47.23,61.39,74.91,74.91,0.93,47.92,77.89,37.16,2997.50,25.92,27.94,21.07,20.58
992,56.66,57.32,0.66,57.32,47.21,47.93,0.72,47.93,176.34,237.43,237.43,0.38,54.05,90.00,44.05,3594.61,23.72,27.42,23.82,21.20
993,50.84,52.15,1.31,52.15,47.30,49.86,2.55,49.86,69.97,53.29,69.97,0.95,56.12,81.41,33.70,2528.48,28.08,30.82,21.25,19.73
994,49.22,50.05,0.83,50.05,44.68,43.48,1.20,44.68,61.79,69.94,69.94,0.95,57.62,90.00,41.02,3237.78,26.85,23.06,18.25,21.40
