,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
748,9.44,9.26,0.18,9.44,9.07,8.91,0.15,9.07,0.49,1.38,1.38,0.72,4.27,7.89,4.27,362.71,0.71,0.95,-4.65,-4.47,1.33,3.23
749,9.04,8.75,0.28,9.04,8.94,8.59,0.35,8.94,1.00,0.98,1.00,0.72,6.03,11.08,5.95,504.46,0.99,0.78,-3.87,-4.39,4.06,1.95
750,9.59,9.08,0.51,9.59,9.24,9.07,0.18,9.24,0.50,1.25,1.25,0.67,5.56,9.46,4.73,389.92,0.84,0.90,-4.57,-4.97,2.38,2.55
751,9.03,8.96,0.07,9.03,9.18,8.95,0.23,9.18,0.76,1.03,1.03,0.78,7.22,13.05,6.92,583.69,0.94,0.91,-3.46,-4.58,4.26,2.86
752,8.92,8.80,0.12,8.92,8.98,8.74,0.24,8.98,0.93,0.41,0.93,0.78,8.29,12.79,5.75,450.41,0.92,0.90,-4.78,-4.22,2.86,3.22
753,9.06,9.01,0.05,9.06,9.05,9.16,0.11,9.16,2.02,0.97,2.02,0.52,6.42,12.23,6.77,580.95,0.86,0.96,-4.87,-3.55,2.32,4.28
754,9.45,8.91,0.54,9.45,9.14,8.63,0.51,9.14,0.99,0.56,0.99,0.75,6.90,10.29,4.42,338.65,0.75,0.87,-4.74,-4.31,1.49,2.83
755,9.35,8.71,0.64,9.35,9.13,8.89,0.24,9.13,0.84,4.00,4.00,0.73,8.11,13.40,6.51,528.98,0.79,0.99,-4.64,-3.79,1.88,4.36
756,9.02,8.92,0.10,9.02,8.87,8.87,0.00,8.87,0.76,1.75,1.75,0.71,5.46,11.50,6.86,603.57,0.77,0.97,-4.46,-3.37,1.82,4.36
757,9.16,9.13,0.03,9.16,9.08,9.45,0.36,9.45,0.69,1.65,1.65,0.59,4.79,10.50,6.43,571.53,0.80,0.93,-4.17,-3.65,2.23,3.89
758,8.84,9.07,0.23,9.07,8.66,8.89,0.23,8.89,0.97,0.66,0.97,0.75,5.49,10.66,6.00,517.66,0.91,0.89,-3.46,-4.85,3.86,2.44
759,8.70,9.16,0.47,9.16,9.07,9.18,0.11,9.18,1.50,1.05,1.50,0.71,6.27,11.06,5.73,478.86,0.98,0.85,-4.26,-5.18,3.92,1.99
760,8.88,9.01,0.12,9.01,8.81,8.75,0.06,8.81,1.77,0.60,1.77,0.68,5.35,9.42,4.87,407.19,0.91,0.93,-5.15,-4.89,2.16,2.61
761,9.00,9.52,0.52,9.52,9.00,8.99,0.01,9.00,0.80,0.61,0.80,0.81,6.02,10.68,5.56,465.65,0.89,0.82,-3.55,-5.01,3.80,1.88
762,8.62,8.92,0.30,8.92,8.63,8.98,0.35,8.98,1.42,1.16,1.42,0.41,6.22,11.38,6.10,516.67,0.98,0.81,-4.38,-4.54,3.66,2.18
763,8.86,8.99,0.13,8.99,9.09,8.95,0.14,9.09,0.95,0.70,0.95,0.75,8.36,13.36,6.26,500.21,0.95,0.93,-4.52,-4.55,3.26,3.05
764,9.04,8.68,0.36,9.04,8.78,8.89,0.11,8.89,0.53,1.68,1.68,0.71,7.63,12.26,5.77,462.73,0.82,0.96,-4.80,-4.28,1.89,3.45
765,8.80,8.93,0.13,8.93,9.01,8.84,0.17,9.01,0.82,0.54,0.82,0.68,8.24,14.22,7.22,598.23,0.94,0.93,-3.36,-4.88,4.32,2.89
766,9.00,9.28,0.28,9.28,9.12,9.27,0.16,9.27,0.57,1.02,1.02,0.78,5.75,10.45,5.57,470.52,0.95,0.93,-4.46,-4.99,3.43,2.93
767,9.31,9.11,0.20,9.31,9.23,9.30,0.07,9.30,1.08,0.94,1.08,0.80,6.33,12.04,6.66,571.48,0.87,1.00,-4.61,-3.94,2.54,4.14
768,8.71,9.74,1.03,9.74,8.88,9.37,0.49,9.37,1.72,0.68,1.72,0.88,5.15,9.77,5.39,461.70,0.90,0.83,-4.10,-4.45,3.32,2.45
769,8.67,8.73,0.06,8.73,8.71,8.69,0.03,8.71,0.91,0.77,0.91,0.83,5.92,10.35,5.31,442.54,0.88,0.97,-4.75,-4.57,2.36,3.16
770,8.78,9.12,0.34,9.12,8.97,9.04,0.08,9.04,1.02,1.27,1.27,0.71,6.44,12.52,7.05,608.39,1.03,0.89,-4.02,-4.70,4.36,2.65
771,8.78,8.68,0.10,8.78,8.59,8.88,0.29,8.88,1.69,1.91,1.91,0.71,7.34,13.39,7.16,605.58,0.95,0.91,-3.52,-4.51,3.98,2.76
772,9.52,8.49,1.03,9.52,9.07,8.47,0.60,9.07,0.72,1.18,1.18,0.59,6.54,11.21,5.65,467.06,0.78,0.95,-4.67,-4.06,1.64,3.48
773,8.66,9.07,0.42,9.07,8.95,8.81,0.15,8.95,2.25,0.67,2.25,0.66,6.79,11.28,5.51,449.19,0.96,0.88,-4.80,-4.62,3.11,2.57
774,8.99,9.52,0.53,9.52,9.02,9.10,0.08,9.10,1.14,1.03,1.14,0.64,4.90,10.89,6.72,598.97,0.93,0.75,-3.34,-3.38,4.39,2.91
775,8.50,9.09,0.59,9.09,8.61,8.84,0.22,8.84,1.20,0.60,1.20,0.91,5.93,10.57,5.54,464.69,0.93,0.84,-4.29,-4.41,3.20,2.42
776,8.86,9.25,0.40,9.25,8.71,9.00,0.29,9.00,1.04,0.86,1.04,0.71,7.01,11.41,5.45,439.86,0.96,0.79,-4.37,-4.65,3.39,1.80
777,9.44,8.74,0.70,9.44,9.28,8.80,0.48,9.28,0.32,1.53,1.53,0.60,5.32,9.72,5.20,440.57,0.78,0.94,-5.06,-3.68,1.42,4.04
778,8.69,8.92,0.22,8.92,8.80,8.64,0.16,8.80,0.60,1.32,1.32,0.87,5.82,12.43,7.48,660.29,0.92,0.97,-3.91,-3.80,3.46,3.95
779,8.75,9.00,0.25,9.00,8.67,8.95,0.29,8.95,1.56,1.21,1.56,0.80,6.89,13.01,7.15,611.93,0.93,0.95,-4.59,-3.64,2.97,3.97
780,8.74,8.61,0.14,8.74,8.75,8.97,0.22,8.97,1.22,0.94,1.22,0.86,8.33,13.86,6.78,553.22,0.89,0.96,-4.63,-3.83,2.69,3.93
781,8.78,9.08,0.30,9.08,8.71,8.99,0.27,8.99,0.84,0.68,0.84,0.81,6.70,11.25,5.56,455.31,0.96,0.82,-4.20,-4.66,3.59,2.03
782,9.29,8.76,0.53,9.29,8.83,8.87,0.05,8.87,1.28,0.88,1.28,0.67,4.97,9.54,5.31,456.89,0.83,0.90,-4.88,-3.59,2.09,3.89
783,9.33,8.93,0.40,9.33,9.06,9.02,0.04,9.06,0.63,1.40,1.40,0.82,6.67,12.13,6.46,545.99,0.85,0.97,-4.53,-3.74,2.44,4.13
784,9.24,9.54,0.30,9.54,8.86,9.07,0.21,9.07,0.47,0.31,0.47,0.63,4.14,7.20,3.68,305.87,0.91,0.74,-5.05,-4.70,2.47,1.51
785,8.99,8.98,0.01,8.99,8.91,8.97,0.07,8.97,0.91,0.65,0.91,0.78,6.24,11.44,6.14,520.61,0.90,0.96,-4.95,-3.71,2.42,4.06
786,8.84,9.21,0.37,9.21,8.69,9.04,0.36,9.04,0.56,0.81,0.81,0.90,4.82,10.05,5.95,523.11,0.82,0.95,-4.29,-3.38,2.43,4.30
787,9.43,8.97,0.46,9.43,9.29,9.22,0.06,9.29,1.02,1.53,1.53,0.93,5.29,10.15,5.65,485.79,0.89,1.00,-5.23,-4.18,2.16,4.05
788,8.68,9.70,1.03,9.70,8.90,9.14,0.24,9.14,2.30,0.70,2.30,0.55,5.10,10.02,5.68,491.88,0.96,0.73,-3.89,-4.74,4.12,1.39
789,8.98,9.35,0.37,9.35,9.00,9.06,0.06,9.06,1.55,0.88,1.55,0.50,5.66,11.23,6.42,557.10,0.93,0.81,-3.42,-4.54,4.16,2.21
790,9.21,8.91,0.30,9.21,8.97,8.77,0.21,8.97,0.74,0.40,0.74,0.89,6.67,9.77,4.11,310.51,0.81,0.89,-5.15,-4.71,1.65,2.52
791,8.84,8.68,0.16,8.84,8.88,8.69,0.19,8.88,1.68,1.32,1.68,0.53,6.09,12.13,6.94,603.01,0.95,0.90,-3.95,-4.20,3.62,2.96
792,8.87,8.99,0.11,8.99,8.79,9.04,0.25,9.04,0.70,1.13,1.13,0.82,7.71,12.06,5.51,435.62,0.86,0.93,-4.99,-4.07,2.03,3.44
793,8.47,8.96,0.50,8.96,8.72,8.91,0.19,8.91,0.91,0.75,0.91,0.72,5.04,9.64,5.35,459.71,0.90,0.88,-3.62,-5.01,3.62,2.13
794,8.94,9.17,0.23,9.17,9.06,8.77,0.29,9.06,1.79,1.59,1.79,0.67,5.20,10.12,5.69,491.42,0.94,0.87,-4.27,-5.01,3.41,2.11
795,8.96,9.07,0.11,9.07,8.76,8.90,0.13,8.90,0.53,1.35,1.35,0.84,6.04,11.01,5.88,497.06,0.84,0.98,-5.02,-3.61,1.90,4.26
796,9.86,9.16,0.70,9.86,9.37,9.09,0.28,9.37,0.52,1.65,1.65,0.78,5.93,10.42,5.38,449.49,0.75,0.95,-5.05,-4.04,1.39,3.80
797,8.56,8.77,0.21,8.77,8.51,8.95,0.44,8.95,1.85,1.15,1.85,0.77,6.37,11.91,6.50,554.36,0.96,0.91,-3.64,-5.12,3.92,2.24
798,8.66,8.59,0.06,8.66,8.89,8.86,0.03,8.89,1.86,1.67,1.86,0.63,6.41,11.65,6.20,524.32,0.87,0.92,-4.88,-3.47,2.22,3.99
799,8.64,8.74,0.10,8.74,8.68,8.68,0.01,8.68,1.10,1.16,1.16,0.83,7.17,11.62,5.52,444.96,0.93,0.87,-4.68,-4.53,2.92,2.61
800,9.17,8.90,0.27,9.17,9.21,8.75,0.46,9.21,0.63,1.63,1.63,0.82,6.21,10.40,5.12,419.19,0.93,0.85,-4.23,-5.21,3.48,1.89
801,8.94,9.00,0.07,9.00,9.03,8.92,0.11,9.03,1.23,1.82,1.82,0.71,6.04,11.15,6.01,510.52,0.85,0.94,-4.67,-3.77,2.32,3.91
802,8.69,9.28,0.59,9.28,8.66,8.97,0.31,8.97,1.72,0.83,1.72,0.61,6.19,11.05,5.79,485.91,0.96,0.81,-4.01,-4.50,3.72,2.07
803,9.34,8.95,0.39,9.34,8.95,8.99,0.04,8.99,0.81,0.79,0.81,0.81,5.31,8.33,3.82,302.24,0.85,0.88,-5.07,-5.08,2.03,2.25
804,8.83,9.20,0.36,9.20,9.19,9.21,0.02,9.21,1.15,0.92,1.15,0.84,7.32,11.67,5.45,434.95,0.98,0.88,-5.17,-4.57,3.04,2.77
805,8.92,8.66,0.27,8.92,8.99,8.86,0.13,8.99,1.29,2.42,2.42,0.69,7.11,13.80,7.75,668.70,0.81,0.98,-3.30,-3.87,3.22,4.11
806,8.96,9.55,0.59,9.55,9.05,9.22,0.17,9.22,0.38,1.15,1.15,0.86,5.94,10.18,5.13,423.80,0.90,0.86,-4.24,-4.76,3.16,2.44
807,9.95,9.38,0.57,9.95,9.15,9.09,0.06,9.15,0.67,0.97,0.97,0.84,6.19,10.72,5.46,453.08,0.70,0.95,-4.32,-3.82,1.62,4.05
808,8.65,8.94,0.29,8.94,8.86,8.82,0.03,8.86,1.04,0.57,1.04,0.67,4.60,9.14,5.23,453.60,0.96,0.83,-4.38,-4.94,3.56,1.98
809,9.14,9.08,0.06,9.14,8.98,9.28,0.30,9.28,0.74,1.10,1.10,0.84,8.23,12.76,5.77,453.75,0.88,0.92,-4.89,-4.25,2.63,3.45
810,8.98,9.20,0.21,9.20,8.71,9.15,0.44,9.15,0.71,0.30,0.71,0.75,5.46,9.63,4.98,416.51,0.85,0.88,-5.12,-4.11,1.95,3.22
811,9.14,9.81,0.67,9.81,8.88,9.37,0.50,9.37,0.76,0.64,0.76,0.63,4.72,8.06,4.04,333.60,0.94,0.72,-4.70,-4.81,2.84,1.16
812,8.92,8.94,0.02,8.94,8.88,8.92,0.03,8.92,1.50,0.65,1.50,0.66,6.15,10.61,5.38,445.73,0.96,0.84,-4.38,-4.79,3.43,2.10
813,9.27,8.70,0.56,9.27,8.90,8.50,0.40,8.90,0.72,1.46,1.46,0.76,7.56,13.26,6.83,569.79,0.66,1.00,-2.75,-3.83,2.65,4.19
814,9.17,9.12,0.05,9.17,8.98,8.84,0.14,8.98,0.86,0.61,0.86,0.75,4.68,9.16,5.18,447.77,0.93,0.79,-4.11,-4.36,3.51,2.14
815,8.53,9.25,0.72,9.25,8.73,8.85,0.12,8.85,1.37,0.56,1.37,0.79,4.88,10.01,5.87,513.44,1.01,0.73,-3.74,-4.04,4.48,2.03
816,8.72,8.74,0.02,8.74,8.78,9.08,0.30,9.08,0.71,1.21,1.21,0.84,8.76,14.67,7.23,591.11,0.88,0.98,-3.63,-4.02,3.59,3.89
817,9.05,9.60,0.55,9.60,9.05,9.23,0.18,9.23,0.59,1.11,1.11,0.76,5.49,10.30,5.64,481.52,0.91,0.89,-4.36,-4.94,3.28,2.47
818,8.55,8.95,0.40,8.95,8.74,8.93,0.19,8.93,1.28,0.87,1.28,0.84,7.88,12.50,5.81,462.66,0.92,0.88,-4.16,-4.54,3.33,2.58
819,9.36,9.43,0.07,9.43,9.09,9.21,0.12,9.21,1.06,0.51,1.06,0.65,5.50,10.14,5.47,464.10,0.91,0.92,-4.65,-4.81,2.83,2.75
820,9.00,9.15,0.15,9.15,8.81,9.28,0.47,9.28,0.77,1.56,1.56,0.61,5.60,8.93,4.17,333.22,0.84,0.85,-5.03,-4.91,1.92,2.16
821,9.53,9.10,0.44,9.53,9.06,8.78,0.27,9.06,1.19,0.66,1.19,0.84,5.38,10.13,5.56,475.50,0.77,0.94,-4.76,-3.60,1.67,4.06
822,9.52,9.07,0.45,9.52,9.27,9.08,0.19,9.27,0.92,1.13,1.13,0.72,5.86,9.78,4.80,391.62,0.66,0.93,-4.32,-3.96,1.29,3.83
823,9.05,9.14,0.08,9.14,8.86,8.82,0.04,8.86,0.95,0.90,0.95,0.85,8.34,13.17,6.08,482.98,0.93,0.84,-3.85,-4.46,3.76,2.40
824,9.09,8.48,0.61,9.09,8.98,8.51,0.47,8.98,0.45,0.69,0.69,0.82,5.23,9.74,5.29,450.30,0.79,0.92,-4.74,-3.56,1.74,3.93
825,9.27,8.98,0.29,9.27,9.23,8.72,0.51,9.23,0.43,1.36,1.36,0.61,6.27,12.03,6.70,575.89,0.82,0.97,-4.60,-3.19,2.14,4.64
826,8.68,8.82,0.14,8.82,8.92,8.87,0.05,8.92,1.49,1.20,1.49,0.63,7.42,12.58,6.27,515.46,0.89,0.90,-4.62,-4.03,2.62,3.16
827,9.37,9.06,0.31,9.37,9.08,9.01,0.07,9.08,1.08,0.64,1.08,0.76,8.08,13.03,6.16,494.75,0.86,0.91,-4.73,-3.39,2.35,4.09
828,9.50,8.83,0.67,9.50,8.98,8.73,0.24,8.98,0.61,1.03,1.03,0.61,6.58,11.55,5.96,496.87,0.87,0.95,-4.53,-4.27,2.46,3.38
829,9.10,9.26,0.16,9.26,8.78,9.00,0.22,9.00,1.03,0.63,1.03,0.73,5.17,8.53,4.14,336.00,0.85,0.86,-5.06,-4.95,2.04,2.32
830,8.53,8.99,0.46,8.99,8.67,9.13,0.47,9.13,1.79,0.50,1.79,0.59,7.06,13.15,7.15,608.72,0.93,0.93,-3.53,-4.83,3.97,2.79
831,8.82,9.07,0.26,9.07,8.83,9.01,0.17,9.01,0.86,0.63,0.86,0.88,5.94,10.41,5.36,447.22,0.90,0.89,-4.74,-4.49,2.73,2.89
832,8.64,8.44,0.20,8.64,8.74,8.80,0.06,8.80,1.77,1.16,1.77,0.88,5.58,10.34,5.59,475.38,0.88,0.98,-4.86,-4.61,2.46,3.44
833,9.43,9.15,0.28,9.43,8.87,8.99,0.12,8.99,0.79,0.75,0.79,0.65,4.77,9.74,5.68,496.79,0.82,0.87,-4.59,-3.52,2.04,3.45
834,9.23,8.93,0.30,9.23,9.00,8.78,0.22,9.00,1.11,3.94,3.94,0.60,5.42,11.01,6.41,559.36,0.86,0.97,-4.47,-4.21,2.55,3.60
835,9.01,8.99,0.02,9.01,9.10,8.86,0.24,9.10,1.49,1.56,1.56,0.67,5.94,9.82,4.78,388.61,0.87,0.85,-4.90,-4.72,2.30,2.29
836,8.24,8.82,0.59,8.82,8.64,8.77,0.13,8.77,1.63,1.38,1.63,0.84,6.58,12.86,7.26,627.31,0.94,0.90,-3.36,-4.57,4.14,2.65
837,8.94,8.71,0.23,8.94,9.23,8.92,0.31,9.23,0.51,1.19,1.19,0.82,6.33,11.12,5.74,479.19,0.90,0.94,-4.90,-4.17,2.55,3.51
838,8.86,8.99,0.13,8.99,8.68,8.99,0.30,8.99,0.91,1.08,1.08,0.75,8.22,12.79,5.80,456.49,0.85,0.93,-4.54,-4.59,2.30,2.85
839,8.67,8.83,0.16,8.83,8.98,8.89,0.09,8.98,1.45,1.26,1.45,0.58,8.78,13.62,6.16,484.49,0.91,0.90,-4.93,-4.21,2.48,3.13
840,9.38,9.04,0.34,9.38,9.12,9.45,0.34,9.45,0.77,2.03,2.03,0.82,5.92,9.93,4.90,401.16,0.84,0.90,-4.97,-4.68,2.10,2.82
841,8.51,9.31,0.79,9.31,8.59,9.10,0.50,9.10,1.55,0.63,1.55,0.68,5.66,10.48,5.68,482.74,0.90,0.89,-3.89,-4.63,3.34,2.59
842,8.85,9.56,0.71,9.56,8.75,8.95,0.20,8.95,1.22,0.89,1.22,0.83,5.51,11.11,6.43,560.25,0.94,0.83,-4.09,-3.80,3.56,2.96
843,8.94,9.12,0.19,9.12,8.99,9.05,0.06,9.05,1.29,1.33,1.33,0.70,7.14,13.36,7.29,622.38,0.93,0.88,-3.18,-5.02,4.44,2.26
844,8.96,9.05,0.08,9.05,8.95,9.02,0.07,9.02,0.95,1.77,1.77,0.70,6.68,12.01,6.32,532.04,0.78,0.93,-4.79,-3.66,1.76,4.09
845,8.77,9.05,0.28,9.05,8.80,8.99,0.19,8.99,1.59,0.51,1.59,0.66,6.10,11.80,6.61,569.55,0.87,0.89,-3.75,-4.36,3.47,3.04
846,9.28,9.34,0.07,9.34,8.83,8.94,0.10,8.94,0.65,0.39,0.65,0.76,6.28,10.24,4.90,395.56,0.82,0.94,-4.80,-4.59,1.93,3.05
847,9.41,9.04,0.37,9.41,9.19,8.97,0.23,9.19,0.49,1.07,1.07,0.71,6.16,9.26,4.02,309.98,0.80,0.88,-4.77,-4.95,1.99,2.48
848,9.60,9.12,0.48,9.60,9.24,9.03,0.21,9.24,0.79,0.63,0.79,0.83,7.34,12.05,5.81,471.20,0.74,0.97,-4.63,-3.52,1.70,4.53
849,9.73,8.86,0.87,9.73,9.01,9.06,0.05,9.06,0.79,1.14,1.14,0.73,8.27,13.92,6.89,565.23,0.76,0.97,-3.67,-3.88,2.56,4.14
850,8.66,8.69,0.03,8.69,8.80,8.79,0.01,8.80,1.22,0.75,1.22,0.77,5.92,10.95,5.92,502.88,0.93,0.91,-4.04,-4.43,3.47,2.89
851,9.47,8.98,0.49,9.47,9.17,8.90,0.27,9.17,0.94,1.20,1.20,0.79,5.39,10.14,5.56,474.71,0.80,0.93,-4.62,-3.47,2.05,4.29
852,9.35,8.99,0.36,9.35,8.91,8.81,0.09,8.91,0.62,0.96,0.96,0.68,6.73,11.20,5.48,447.37,0.83,0.95,-4.57,-4.48,2.12,3.26
853,8.98,8.65,0.33,8.98,8.93,8.80,0.12,8.93,1.13,1.05,1.13,0.69,6.47,11.23,5.73,476.01,0.89,0.86,-4.41,-4.14,2.89,2.84
854,9.42,9.35,0.07,9.42,9.01,9.04,0.03,9.04,0.55,0.71,0.71,0.67,8.26,11.52,4.51,326.79,0.79,0.82,-4.46,-4.79,1.96,1.97
855,9.30,9.23,0.07,9.30,9.07,9.31,0.24,9.31,0.45,1.07,1.07,0.78,5.11,9.66,5.32,455.43,0.73,0.99,-4.55,-4.14,1.65,4.17
856,9.19,8.59,0.60,9.19,8.88,8.60,0.27,8.88,0.96,0.73,0.96,0.69,4.96,9.95,5.73,498.45,0.90,0.93,-4.42,-4.34,3.02,3.25
857,8.56,8.71,0.15,8.71,8.78,8.81,0.03,8.81,1.97,1.55,1.97,0.54,6.86,13.45,7.62,659.28,0.93,0.95,-4.52,-3.30,3.14,4.38
858,9.07,8.89,0.18,9.07,8.93,9.02,0.09,9.02,1.37,0.87,1.37,0.47,6.17,12.18,6.93,600.48,0.93,0.94,-4.06,-4.38,3.49,3.28
859,9.21,8.75,0.47,9.21,8.87,8.90,0.02,8.90,0.59,1.91,1.91,0.78,5.33,10.56,6.03,522.90,0.75,0.99,-4.66,-3.79,1.56,4.21
860,9.05,8.92,0.13,9.05,8.76,8.99,0.23,8.99,1.03,1.33,1.33,0.68,5.88,10.69,5.70,481.74,0.87,0.92,-4.38,-4.67,2.67,2.82
861,8.74,8.68,0.07,8.74,8.75,8.73,0.02,8.75,0.87,0.95,0.95,0.69,6.33,11.33,5.95,499.80,0.89,0.90,-4.74,-4.14,2.46,3.15
862,9.30,8.88,0.42,9.30,9.16,8.92,0.24,9.16,1.17,0.72,1.17,0.64,4.94,10.01,5.82,507.67,0.93,0.91,-4.82,-4.36,2.81,3.07
863,8.70,9.20,0.50,9.20,8.86,9.05,0.19,9.05,0.86,1.06,1.06,0.81,4.43,8.57,4.81,414.55,0.91,0.85,-3.84,-5.16,3.72,1.94
864,8.86,9.17,0.31,9.17,9.00,8.94,0.06,9.00,1.40,1.95,1.95,0.68,7.22,12.74,6.59,551.07,0.95,0.81,-3.30,-4.81,4.36,1.81
865,9.09,9.12,0.02,9.12,8.86,8.93,0.06,8.93,1.02,0.55,1.02,0.79,8.69,12.83,5.44,414.12,0.94,0.87,-4.78,-5.03,3.05,2.30
866,8.66,9.31,0.64,9.31,8.90,9.04,0.15,9.04,1.27,0.61,1.27,0.84,4.52,8.98,5.14,446.01,1.00,0.73,-4.23,-4.43,3.89,1.63
867,9.34,8.65,0.68,9.34,9.12,9.00,0.12,9.12,0.60,1.06,1.06,0.59,6.12,12.27,7.08,615.75,0.93,0.95,-4.22,-3.75,3.28,3.85
868,8.48,8.77,0.29,8.77,8.54,8.99,0.45,8.99,1.14,0.90,1.14,0.82,6.62,10.95,5.32,432.33,0.92,0.89,-4.38,-4.73,2.90,2.46
869,8.48,8.93,0.44,8.93,8.75,9.03,0.28,9.03,1.20,1.01,1.20,0.63,7.92,13.86,7.13,594.02,0.95,0.93,-3.96,-4.26,3.48,3.16
870,8.87,8.90,0.03,8.90,8.93,8.97,0.04,8.97,0.94,0.91,0.94,0.64,5.07,8.34,4.03,327.19,0.78,0.84,-4.46,-4.62,1.98,2.26
871,9.26,8.67,0.59,9.26,9.18,9.06,0.12,9.18,0.61,1.06,1.06,0.79,6.49,11.65,6.14,516.59,0.85,0.99,-4.35,-4.18,2.73,3.92
872,8.66,9.08,0.43,9.08,8.94,8.54,0.40,8.94,1.50,1.32,1.50,0.68,6.37,12.11,6.70,574.32,0.97,0.89,-3.67,-4.49,3.99,2.58
873,9.01,8.81,0.20,9.01,9.30,8.83,0.47,9.30,0.95,1.70,1.70,0.84,9.22,15.40,7.56,617.99,0.96,1.00,-4.34,-4.58,3.48,3.57
874,9.19,8.88,0.30,9.19,9.03,8.99,0.03,9.03,1.30,1.34,1.34,0.66,7.03,13.04,7.07,601.57,0.95,0.89,-3.47,-4.82,4.16,2.46
875,9.02,8.61,0.41,9.02,8.99,9.13,0.14,9.13,1.71,2.13,2.13,0.83,6.16,11.31,6.07,515.04,0.87,0.99,-4.83,-4.06,2.31,4.02
876,8.91,8.50,0.41,8.91,8.93,8.60,0.32,8.93,1.97,1.37,1.97,0.65,6.12,11.64,6.44,552.00,0.95,0.93,-4.44,-4.32,3.40,3.34
877,8.83,8.64,0.20,8.83,9.04,8.91,0.13,9.04,0.98,2.18,2.18,0.76,6.31,11.23,5.86,491.78,0.86,0.92,-4.22,-4.56,2.74,2.85
878,9.18,9.15,0.03,9.18,9.03,9.14,0.11,9.14,1.03,0.87,1.03,0.85,5.14,10.74,6.38,560.58,0.86,0.90,-3.98,-3.68,3.25,3.83
879,9.13,9.10,0.02,9.13,9.09,8.93,0.17,9.09,1.77,0.85,1.77,0.55,6.37,10.70,5.29,433.58,0.95,0.82,-3.93,-5.08,3.94,1.85
880,8.89,8.76,0.14,8.89,8.80,9.12,0.32,9.12,1.04,1.39,1.39,0.66,8.37,12.94,5.82,456.20,0.81,0.93,-4.48,-4.24,2.14,3.38
881,8.99,9.13,0.13,9.13,8.91,9.22,0.30,9.22,0.75,1.70,1.70,0.81,4.70,10.84,6.84,613.61,0.96,0.92,-3.60,-4.63,4.16,3.05
882,8.57,9.08,0.52,9.08,8.98,8.90,0.09,8.98,1.47,1.66,1.66,0.84,6.22,11.11,5.82,488.59,0.93,0.85,-4.14,-4.58,3.45,2.28
883,9.11,8.45,0.66,9.11,8.99,8.77,0.22,8.99,0.63,1.09,1.09,0.73,6.25,10.80,5.49,455.50,0.88,0.93,-4.48,-4.60,2.64,2.79
884,9.02,8.89,0.13,9.02,9.03,8.88,0.14,9.03,0.96,1.31,1.31,0.78,6.25,12.82,7.51,656.77,0.79,0.92,-3.32,-3.58,3.15,4.03
885,9.02,8.96,0.06,9.02,8.95,8.98,0.04,8.98,2.42,0.34,2.42,0.47,6.95,12.47,6.57,552.57,0.92,0.94,-4.43,-4.60,3.01,3.05
886,9.17,8.98,0.18,9.17,9.01,8.97,0.04,9.01,0.99,1.72,1.72,0.73,5.93,10.73,5.69,479.73,0.82,0.95,-4.79,-4.06,1.95,3.68
887,8.78,8.71,0.07,8.78,8.94,8.75,0.19,8.94,0.57,1.12,1.12,0.74,5.87,12.03,7.04,616.01,0.94,0.93,-3.42,-4.58,4.21,2.98
888,9.16,9.18,0.02,9.18,8.91,9.11,0.20,9.11,1.01,1.20,1.20,0.78,5.59,10.00,5.24,440.55,0.81,0.96,-4.97,-4.23,1.82,3.67
889,9.89,9.24,0.66,9.89,9.37,8.95,0.42,9.37,1.06,0.75,1.06,0.69,5.09,9.41,5.09,432.34,0.69,0.92,-4.34,-3.36,1.45,4.18
890,9.68,8.47,1.21,9.68,9.02,8.59,0.43,9.02,1.08,2.07,2.07,0.70,6.16,11.96,6.72,579.95,0.78,1.00,-4.73,-3.28,1.60,4.69
891,8.92,8.84,0.08,8.92,8.85,9.21,0.37,9.21,0.53,1.57,1.57,0.86,5.74,10.74,5.87,500.58,0.85,0.95,-4.81,-3.74,2.17,4.00
892,8.94,8.63,0.31,8.94,8.81,8.64,0.18,8.81,1.00,0.87,1.00,0.80,5.99,10.75,5.66,476.08,0.88,0.97,-4.40,-4.58,2.74,3.13
893,9.16,9.11,0.04,9.16,9.18,9.01,0.17,9.18,0.52,0.73,0.73,0.78,5.01,7.76,3.50,275.10,0.87,0.75,-4.99,-4.73,2.34,1.61
894,9.13,8.96,0.17,9.13,8.66,8.76,0.10,8.76,0.94,1.00,1.00,0.81,5.04,9.38,5.10,434.12,0.57,0.92,-3.34,-3.86,1.35,3.65
895,9.87,9.78,0.10,9.87,9.32,8.93,0.39,9.32,0.64,1.17,1.17,0.80,5.70,9.01,4.17,330.96,0.89,0.64,-4.34,-4.08,3.23,1.40
896,9.90,8.87,1.04,9.90,9.43,8.94,0.49,9.43,0.65,1.33,1.33,0.74,7.99,13.58,6.79,559.05,0.83,0.94,-4.81,-3.56,2.24,4.09
897,9.16,9.00,0.16,9.16,9.23,9.02,0.21,9.23,0.71,0.86,0.86,0.81,7.01,12.62,6.66,560.63,0.93,0.93,-4.01,-4.08,3.60,3.48
