,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
839,8.41,8.89,0.48,8.89,8.74,9.09,0.34,9.09,1.94,1.36,1.94,0.58,8.22,13.01,6.03,479.70,4.38,6.37,3.60,2.05
840,8.96,9.09,0.13,9.09,9.01,9.62,0.61,9.62,1.36,2.18,2.18,0.88,6.70,10.51,4.81,380.42,5.66,6.35,2.67,2.23
841,8.51,9.06,0.56,9.06,8.79,9.16,0.38,9.16,1.68,0.68,1.68,0.72,6.12,10.78,5.58,465.83,5.86,4.48,2.40,3.52
842,8.79,9.18,0.39,9.18,8.88,8.93,0.05,8.93,1.39,0.93,1.39,0.82,5.90,11.66,6.65,576.35,4.91,4.66,3.28,3.43
843,8.79,8.71,0.08,8.79,9.10,8.94,0.15,9.10,1.78,2.33,2.33,0.68,8.57,15.46,8.18,689.61,4.68,4.34,3.62,3.72
844,8.17,9.01,0.84,9.01,8.84,9.19,0.35,9.19,2.78,1.94,2.78,0.75,7.99,14.57,7.77,657.55,4.21,5.04,3.87,3.41
845,8.41,9.05,0.64,9.05,8.76,9.06,0.30,9.06,2.66,0.55,2.66,0.70,5.80,11.54,6.61,574.12,3.97,6.17,4.19,2.32
846,8.79,9.46,0.67,9.46,8.72,9.14,0.42,9.14,0.86,0.50,0.86,0.77,7.74,11.71,5.13,396.88,4.88,6.39,3.06,1.98
847,8.99,9.11,0.12,9.11,9.06,9.12,0.07,9.12,0.69,1.37,1.37,0.76,7.19,10.24,4.13,305.62,6.03,6.39,2.36,2.22
848,8.86,9.20,0.34,9.20,9.23,9.19,0.03,9.23,1.39,0.70,1.39,0.80,8.74,14.11,6.68,536.84,4.74,4.84,3.42,3.58
849,9.06,8.94,0.12,9.06,8.86,9.16,0.30,9.16,1.32,1.11,1.32,0.74,9.21,14.93,7.10,571.96,4.58,5.01,3.51,3.38
850,8.54,8.54,0.00,8.54,8.75,8.82,0.07,8.82,1.45,0.99,1.45,0.78,6.33,11.37,6.00,504.89,4.43,5.25,3.62,2.81
851,8.85,8.99,0.14,8.99,8.97,9.08,0.11,9.08,1.25,1.30,1.30,0.77,5.13,10.39,6.03,526.37,4.46,5.03,3.53,3.40
852,8.98,9.01,0.03,9.01,8.71,8.86,0.16,8.86,0.98,0.99,0.99,0.65,7.21,11.69,5.56,447.89,5.28,5.53,2.71,2.77
853,8.92,8.32,0.60,8.92,9.05,8.85,0.20,9.05,1.42,1.72,1.72,0.71,7.18,11.86,5.76,468.85,5.95,4.76,2.42,3.34
854,9.05,9.14,0.09,9.14,8.93,9.19,0.26,9.19,0.92,0.89,0.92,0.68,9.97,13.18,4.70,320.95,6.19,6.44,2.05,1.93
855,8.55,9.28,0.74,9.28,8.72,9.44,0.72,9.44,1.39,0.94,1.39,0.80,6.12,12.11,6.91,598.81,4.31,4.77,3.76,3.75
856,9.05,8.42,0.62,9.05,8.85,8.63,0.22,8.85,1.14,0.90,1.14,0.74,5.37,10.46,5.89,508.72,5.62,4.40,2.71,3.71
857,8.42,8.58,0.16,8.58,8.73,8.94,0.21,8.94,2.24,1.54,2.24,0.57,6.42,12.91,7.46,649.28,4.54,4.30,3.66,3.83
858,8.95,8.78,0.17,8.95,8.93,9.06,0.13,9.06,1.64,1.09,1.64,0.49,6.56,12.53,6.95,597.06,4.68,4.82,3.44,3.33
859,8.36,8.78,0.43,8.78,8.58,8.91,0.33,8.91,2.01,1.76,2.01,0.74,6.43,13.28,7.81,684.69,4.35,4.34,3.55,3.87
860,8.69,8.97,0.28,8.97,8.62,9.19,0.57,9.19,1.77,1.29,1.77,0.70,6.35,11.19,5.80,484.39,4.62,6.27,3.38,2.12
861,8.66,8.42,0.24,8.66,8.69,8.70,0.01,8.70,1.05,1.40,1.40,0.69,6.93,11.95,6.06,502.05,6.24,4.41,2.02,3.62
862,9.11,8.88,0.24,9.11,9.13,8.98,0.15,9.13,1.53,0.83,1.53,0.65,5.21,10.26,5.83,505.05,4.59,5.98,3.55,2.33
863,8.76,8.85,0.10,8.85,9.02,8.91,0.11,9.02,0.96,1.07,1.07,0.84,4.76,8.81,4.76,404.87,5.95,5.10,2.56,3.07
864,8.84,8.46,0.39,8.84,9.20,8.75,0.46,9.20,1.55,4.24,4.24,0.65,9.08,15.33,7.62,625.54,4.51,4.45,3.66,3.43
865,9.25,8.65,0.60,9.25,9.10,8.79,0.31,9.10,1.06,0.86,1.06,0.81,9.50,13.53,5.45,402.84,6.59,4.86,2.00,3.36
866,8.72,8.59,0.14,8.72,9.00,9.00,0.00,9.00,1.13,1.59,1.59,0.83,4.97,10.83,6.60,585.78,4.70,4.41,3.52,3.54
867,9.22,8.58,0.64,9.22,9.16,9.09,0.07,9.16,0.76,1.19,1.19,0.58,6.47,12.67,7.17,620.13,4.51,4.35,3.54,3.68
868,8.31,8.72,0.41,8.72,8.52,8.99,0.47,8.99,1.45,1.17,1.45,0.81,7.10,11.46,5.42,435.45,4.56,6.16,3.33,2.06
869,8.41,8.80,0.39,8.80,8.80,9.06,0.26,9.06,1.39,1.27,1.39,0.64,8.26,14.15,7.14,589.67,4.39,4.81,3.46,3.18
870,8.60,8.84,0.24,8.84,9.04,9.36,0.33,9.36,1.64,1.19,1.64,0.69,6.12,9.26,4.06,314.18,6.26,6.09,2.10,2.23
871,8.99,8.76,0.24,8.99,8.96,9.13,0.17,9.13,0.85,0.95,0.95,0.80,6.78,11.88,6.12,510.06,4.73,5.14,3.50,3.16
872,8.66,8.77,0.11,8.77,9.00,8.60,0.40,9.00,1.54,1.96,1.96,0.66,6.81,13.03,7.24,622.06,4.36,4.36,3.60,3.49
873,8.94,8.81,0.12,8.94,9.32,8.86,0.47,9.32,1.09,1.67,1.67,0.84,9.10,15.29,7.55,619.04,4.40,4.81,3.72,3.37
874,9.16,8.63,0.53,9.16,9.11,8.74,0.37,9.11,1.38,1.83,1.83,0.67,7.62,14.93,8.45,730.96,3.98,4.15,4.10,3.86
875,8.55,8.53,0.02,8.55,8.99,9.10,0.11,9.10,3.05,2.54,3.05,0.81,6.61,12.02,6.40,541.33,4.44,5.30,3.57,2.99
876,8.79,8.41,0.38,8.79,8.90,8.68,0.22,8.90,2.33,1.66,2.33,0.67,6.44,11.93,6.46,548.99,4.61,5.16,3.65,3.11
877,8.46,8.57,0.10,8.57,9.05,9.02,0.03,9.05,1.60,2.37,2.37,0.77,6.88,11.83,5.98,494.93,4.63,5.88,3.35,2.33
878,8.86,8.98,0.12,8.98,9.01,9.12,0.10,9.12,1.36,1.16,1.36,0.88,5.82,12.19,7.24,637.03,4.02,4.66,4.24,3.69
879,9.36,8.53,0.83,9.36,9.29,8.81,0.48,9.29,1.47,1.24,1.47,0.59,7.13,11.46,5.40,433.18,6.57,4.24,2.06,3.83
880,8.56,8.64,0.08,8.64,8.69,9.05,0.36,9.05,1.69,1.56,1.69,0.70,9.31,13.90,5.98,458.52,6.03,4.77,2.17,3.43
881,8.99,8.87,0.12,8.99,8.93,9.01,0.09,9.01,0.79,2.39,2.39,0.88,5.05,11.27,6.98,621.98,4.63,4.41,3.51,3.85
882,8.70,8.55,0.15,8.70,9.08,8.74,0.34,9.08,1.33,3.14,3.14,0.80,6.80,11.78,6.00,498.44,6.28,4.24,2.18,3.61
883,8.86,8.52,0.33,8.86,8.84,8.73,0.11,8.84,1.00,1.10,1.10,0.72,6.73,11.29,5.57,455.80,4.66,5.97,3.36,2.17
884,8.43,8.72,0.28,8.72,8.92,8.91,0.00,8.92,1.93,1.70,1.93,0.78,7.33,14.23,8.00,689.73,4.33,4.51,3.75,3.78
885,8.84,8.80,0.04,8.84,8.93,8.96,0.03,8.96,2.94,0.46,2.94,0.49,7.22,12.77,6.63,555.09,5.28,4.88,2.86,3.25
886,8.59,9.06,0.47,9.06,8.75,9.17,0.42,9.17,1.98,1.64,1.98,0.75,6.63,11.44,5.80,480.83,4.50,6.22,3.48,2.21
887,8.71,8.63,0.08,8.71,8.99,8.69,0.30,8.99,0.77,1.29,1.29,0.73,5.19,11.27,6.86,607.90,4.65,4.38,3.54,3.70
888,8.52,9.45,0.93,9.45,9.02,9.32,0.31,9.32,1.95,1.04,1.95,0.76,6.04,10.49,5.36,445.56,4.65,6.36,3.45,2.22
889,9.24,9.21,0.04,9.24,9.12,9.03,0.10,9.12,2.02,0.85,2.02,0.78,5.79,10.41,5.49,462.02,6.06,4.35,2.17,3.96
890,8.96,8.36,0.60,8.96,8.75,8.74,0.01,8.75,1.82,2.61,2.61,0.69,8.43,14.31,7.14,587.72,4.34,5.25,3.43,2.94
891,8.48,8.77,0.28,8.77,8.82,9.27,0.45,9.27,1.03,1.80,1.80,0.89,6.49,12.22,6.71,573.21,4.65,4.59,3.37,3.62
892,8.86,8.59,0.27,8.86,8.91,8.63,0.28,8.91,1.23,0.94,1.23,0.82,6.49,11.21,5.70,472.87,5.80,4.46,2.44,3.49
893,9.21,8.68,0.54,9.21,9.40,8.92,0.48,9.40,0.59,1.44,1.44,0.82,5.79,8.45,3.53,266.36,6.52,6.51,2.11,1.94
894,8.35,9.03,0.68,9.03,8.68,8.89,0.21,8.89,0.93,0.99,0.99,0.85,6.16,10.53,5.29,436.98,5.58,5.45,2.42,2.92
895,10.08,9.09,0.99,10.08,9.50,9.18,0.32,9.50,0.83,0.62,0.83,0.81,7.42,10.43,4.12,301.08,6.53,5.99,2.33,2.33
896,9.31,8.70,0.62,9.31,9.30,8.99,0.31,9.30,1.13,1.69,1.69,0.80,9.71,15.87,7.62,616.36,4.37,5.07,3.81,3.15
897,9.04,8.90,0.14,9.04,9.25,9.15,0.11,9.25,0.87,0.94,0.94,0.81,7.50,13.09,6.71,558.93,4.68,4.49,3.52,3.64
898,8.81,8.61,0.20,8.81,8.99,8.93,0.05,8.99,1.12,1.10,1.12,0.75,7.38,13.39,7.12,601.00,4.43,4.36,3.74,3.55
899,9.19,9.40,0.21,9.40,9.06,9.16,0.11,9.16,0.96,1.14,1.14,0.69,3.95,7.43,4.08,348.39,5.86,6.14,2.56,2.38
900,8.83,9.33,0.50,9.33,8.80,9.20,0.40,9.20,0.93,1.00,1.00,0.88,6.50,10.92,5.40,442.30,4.46,6.49,3.69,1.90
901,8.82,8.90,0.08,8.90,8.93,9.33,0.40,9.33,1.46,0.96,1.46,0.84,5.51,9.72,5.03,420.78,4.58,5.95,3.44,2.24
902,9.05,8.64,0.41,9.05,9.24,8.63,0.61,9.24,1.45,1.50,1.50,0.58,6.11,11.94,6.75,583.66,4.73,5.10,3.63,3.13
903,9.03,8.74,0.29,9.03,8.85,8.69,0.17,8.85,0.63,1.49,1.49,0.91,6.27,12.59,7.27,632.55,4.51,4.15,3.77,3.84
904,8.60,8.75,0.14,8.75,8.79,8.99,0.21,8.99,1.53,0.92,1.53,0.76,7.80,13.67,7.04,586.73,4.81,4.24,3.28,3.86
905,9.06,8.08,0.99,9.06,9.03,8.60,0.43,9.03,0.80,2.01,2.01,0.87,7.01,12.01,6.05,500.14,5.02,4.83,3.28,3.23
906,8.52,8.62,0.09,8.62,8.75,8.80,0.05,8.80,1.53,1.13,1.53,0.68,6.05,10.64,5.50,458.85,6.07,4.53,2.06,3.50
907,8.75,8.75,0.01,8.75,8.88,9.12,0.23,9.12,2.22,1.93,2.22,0.53,10.12,14.13,5.53,401.31,6.26,5.48,2.22,2.66
908,8.64,8.68,0.04,8.68,8.76,9.13,0.36,9.13,1.55,1.33,1.55,0.83,6.57,11.59,6.00,501.89,4.41,5.59,3.48,2.67
909,8.76,8.57,0.19,8.76,8.92,8.61,0.31,8.92,1.92,0.80,1.92,0.76,8.53,13.17,5.92,464.37,6.15,4.52,2.29,3.59
910,8.62,8.68,0.07,8.68,9.02,8.65,0.37,9.02,1.11,2.02,2.02,0.91,6.13,11.63,6.42,549.96,4.36,5.61,3.67,2.68
911,8.36,8.42,0.07,8.42,8.68,8.65,0.03,8.68,0.87,2.96,2.96,0.82,7.91,12.76,6.04,485.07,5.59,4.76,2.47,3.28
912,8.82,8.38,0.44,8.82,8.91,8.72,0.18,8.91,0.92,1.78,1.78,0.86,6.79,11.40,5.63,461.29,6.20,4.33,2.13,3.61
913,9.20,8.98,0.22,9.20,9.32,9.09,0.23,9.32,0.62,1.45,1.45,0.75,5.69,10.56,5.72,486.70,6.43,4.37,2.18,3.67
914,9.12,8.76,0.36,9.12,9.23,8.87,0.36,9.23,1.97,0.72,1.97,0.79,6.12,10.40,5.19,427.55,6.49,4.41,2.02,3.57
915,9.06,8.91,0.16,9.06,8.90,9.27,0.37,9.27,0.89,0.67,0.89,0.68,6.96,11.94,6.03,498.60,4.40,6.27,3.85,2.23
916,8.99,8.96,0.03,8.99,8.68,9.11,0.43,9.11,0.73,0.99,0.99,0.82,5.36,10.70,6.15,534.24,4.75,5.29,3.19,3.05
917,8.86,9.12,0.26,9.12,9.03,9.52,0.49,9.52,1.39,0.98,1.39,0.77,6.29,9.07,3.72,277.86,6.37,6.48,2.12,2.19
918,8.36,8.24,0.12,8.36,8.79,8.60,0.19,8.79,1.68,2.54,2.54,0.69,6.71,12.92,7.21,620.83,4.40,4.77,3.50,3.28
919,8.81,8.09,0.72,8.81,8.87,8.62,0.25,8.87,1.42,1.87,1.87,0.75,6.15,10.51,5.28,436.12,6.43,4.36,1.97,3.67
920,8.81,8.62,0.19,8.81,8.86,8.70,0.16,8.86,0.83,1.59,1.59,0.85,7.50,13.45,7.07,594.73,4.84,4.68,3.42,3.44
921,8.94,9.37,0.43,9.37,9.18,9.27,0.10,9.27,1.20,1.88,1.88,0.79,6.52,9.78,4.24,326.29,6.34,6.25,2.18,2.22
922,8.60,9.09,0.50,9.09,8.87,9.15,0.28,9.15,1.90,1.45,1.90,0.74,5.51,10.04,5.36,452.89,5.37,5.95,2.94,2.37
923,8.93,8.52,0.41,8.93,9.06,8.82,0.24,9.06,1.34,1.67,1.67,0.80,6.64,11.65,6.00,500.24,6.15,4.53,2.33,3.63
924,8.85,8.74,0.11,8.85,9.05,9.09,0.03,9.09,1.23,1.39,1.39,0.88,5.37,10.96,6.40,559.46,4.46,4.96,3.80,3.24
925,8.71,9.47,0.76,9.47,9.04,9.04,0.00,9.04,1.67,1.27,1.67,0.76,9.73,14.05,5.78,431.78,4.76,6.42,3.32,2.07
926,8.96,8.98,0.02,8.98,8.78,8.80,0.02,8.80,0.84,0.73,0.84,0.82,6.90,9.77,3.90,286.52,6.44,6.20,1.84,1.92
927,8.82,8.78,0.03,8.82,8.74,9.05,0.30,9.05,1.73,1.82,1.82,0.84,6.77,12.56,6.80,578.31,4.28,4.85,3.87,3.31
928,8.42,8.52,0.10,8.52,8.75,8.69,0.06,8.75,2.11,1.39,2.11,0.70,8.02,13.82,7.00,579.66,4.95,4.35,3.17,3.67
929,8.65,8.74,0.10,8.74,8.68,8.96,0.28,8.96,1.34,1.59,1.59,0.78,6.66,12.31,6.65,564.84,4.45,5.18,3.53,3.00
930,8.62,9.05,0.42,9.05,8.74,9.15,0.41,9.15,0.91,1.12,1.12,0.94,6.67,10.73,5.06,406.26,4.69,6.34,3.49,2.24
931,8.69,8.83,0.14,8.83,9.02,9.05,0.03,9.05,1.48,0.88,1.48,0.69,7.42,12.73,6.42,530.98,3.95,5.99,4.04,2.26
932,9.24,8.86,0.38,9.24,9.13,8.93,0.20,9.13,1.11,2.01,2.01,0.87,5.46,11.29,6.65,583.16,4.58,4.79,3.57,3.41
933,8.56,9.01,0.45,9.01,8.81,9.22,0.41,9.22,1.24,0.62,1.24,0.79,5.72,9.70,4.85,398.91,4.82,6.57,3.30,2.03
934,9.42,8.91,0.52,9.42,9.30,8.94,0.37,9.30,1.09,2.07,2.07,0.75,6.62,11.68,6.06,506.48,6.61,3.88,2.15,4.00
935,8.87,8.86,0.01,8.87,9.14,8.89,0.25,9.14,1.23,0.34,1.23,0.65,6.48,10.04,4.53,355.87,5.92,5.71,2.44,2.53
936,8.77,9.34,0.57,9.34,9.13,9.23,0.10,9.23,0.75,1.00,1.00,0.85,9.33,12.44,4.51,310.89,6.14,6.14,2.20,2.15
937,9.00,9.36,0.36,9.36,8.99,9.31,0.33,9.31,1.76,1.20,1.76,0.86,5.10,7.86,3.52,275.21,6.47,6.44,2.02,2.08
938,9.56,8.90,0.66,9.56,9.37,9.09,0.29,9.37,1.10,1.77,1.77,0.80,7.03,11.11,5.14,408.37,6.40,5.16,1.95,3.00
939,8.46,8.41,0.05,8.46,9.05,8.89,0.15,9.05,1.59,2.17,2.17,0.83,7.72,13.56,7.00,584.16,4.78,4.27,3.53,3.97
940,8.99,8.39,0.60,8.99,8.97,8.84,0.12,8.97,1.41,1.67,1.67,0.69,7.75,12.91,6.33,516.61,5.29,4.71,2.88,3.22
941,8.75,8.90,0.15,8.90,8.97,8.98,0.01,8.98,1.17,1.40,1.40,0.73,5.86,9.13,4.14,326.21,6.39,6.27,2.00,2.15
942,8.93,8.89,0.04,8.93,8.92,8.92,0.01,8.92,1.05,1.28,1.28,0.75,7.01,12.04,6.08,502.79,5.36,5.06,2.79,3.04
943,8.97,9.34,0.37,9.34,8.90,9.28,0.38,9.28,1.03,1.39,1.39,0.91,8.08,13.11,6.24,502.48,5.53,4.75,2.93,3.56
944,8.95,9.04,0.09,9.04,9.47,9.09,0.39,9.47,1.96,1.44,1.96,0.76,6.01,12.14,7.04,613.49,4.65,4.49,3.62,3.67
945,8.69,8.59,0.10,8.69,9.05,8.79,0.25,9.05,1.40,2.13,2.13,0.68,6.84,11.57,5.76,473.06,6.00,4.36,2.20,3.50
946,9.04,8.68,0.36,9.04,9.10,8.85,0.25,9.10,0.89,0.46,0.89,0.87,7.21,10.80,4.66,358.21,6.25,4.97,2.23,3.23
947,9.39,8.95,0.44,9.39,9.64,9.34,0.29,9.64,1.03,1.67,1.67,0.89,5.95,11.53,6.48,558.41,4.89,4.70,3.65,3.76
948,8.87,8.90,0.04,8.90,9.31,9.22,0.10,9.31,1.68,1.66,1.68,0.70,5.86,10.27,5.29,441.40,6.20,4.88,2.21,3.50
949,9.21,8.86,0.35,9.21,9.28,8.73,0.55,9.28,0.72,0.65,0.72,0.75,5.89,9.89,4.88,399.93,6.57,4.68,2.04,3.47
950,8.88,9.15,0.27,9.15,9.09,9.22,0.13,9.22,1.51,1.78,1.78,0.62,6.02,10.87,5.75,484.50,4.23,6.57,3.67,1.93
951,8.37,8.77,0.40,8.77,8.79,8.87,0.08,8.87,3.04,1.42,3.04,0.69,5.84,12.62,7.65,677.69,4.34,4.29,3.60,3.74
952,8.72,8.94,0.22,8.94,8.85,9.38,0.53,9.38,1.96,1.97,1.97,0.82,6.10,11.28,6.10,518.21,4.72,5.82,3.45,2.68
953,8.86,8.36,0.49,8.86,8.97,8.59,0.39,8.97,1.00,1.99,1.99,0.73,6.60,12.12,6.51,551.73,5.00,4.53,3.21,3.37
954,9.07,8.91,0.15,9.07,9.30,8.93,0.37,9.30,0.73,1.47,1.47,0.70,7.46,11.75,5.41,428.70,6.29,4.56,2.18,3.43
955,8.62,8.70,0.08,8.70,8.85,8.78,0.07,8.85,2.21,0.67,2.21,0.86,6.96,12.61,6.70,565.52,4.49,4.80,3.58,3.35
956,8.95,9.01,0.06,9.01,9.04,9.00,0.04,9.04,0.65,1.41,1.41,0.86,8.31,12.76,5.70,445.45,5.05,6.06,3.21,2.36
957,8.89,8.67,0.22,8.89,9.16,8.96,0.20,9.16,1.26,1.53,1.53,0.79,6.85,13.24,7.42,639.22,4.63,4.50,3.77,3.87
958,8.91,8.54,0.36,8.91,9.20,8.79,0.40,9.20,0.64,1.73,1.73,0.82,5.75,11.04,6.15,529.23,5.43,4.25,2.68,3.80
959,8.86,8.95,0.10,8.95,8.98,9.13,0.15,9.13,0.62,1.75,1.75,0.94,6.70,11.43,5.74,473.18,5.31,5.56,2.90,2.83
960,8.57,8.68,0.11,8.68,8.97,8.51,0.46,8.97,2.14,1.20,2.14,0.70,7.38,13.26,6.98,587.50,5.01,4.54,3.38,3.46
961,8.84,8.74,0.10,8.84,9.28,8.92,0.37,9.28,1.69,1.94,1.94,0.71,7.23,14.12,7.98,689.77,4.15,4.30,3.86,3.52
962,9.02,8.52,0.50,9.02,9.04,8.72,0.32,9.04,2.21,0.90,2.21,0.68,6.39,12.60,7.17,621.56,4.54,4.26,3.78,3.78
963,8.67,8.70,0.02,8.70,8.74,8.96,0.22,8.96,1.19,1.15,1.19,0.77,5.90,11.88,6.87,598.17,4.52,4.62,3.51,3.59
964,8.95,8.69,0.26,8.95,9.43,8.84,0.59,9.43,1.15,1.30,1.30,0.75,9.08,14.20,6.48,512.30,5.97,4.11,2.44,3.93
965,9.04,8.57,0.47,9.04,8.91,9.04,0.13,9.04,0.55,1.71,1.71,0.88,7.39,10.12,3.84,272.81,6.58,6.54,1.89,1.76
966,9.03,8.87,0.17,9.03,8.94,8.90,0.04,8.94,0.78,1.12,1.12,0.74,6.32,11.33,5.95,500.39,4.33,6.05,3.77,2.23
967,8.68,8.69,0.01,8.69,8.96,8.70,0.26,8.96,2.78,1.72,2.78,0.49,6.03,10.97,5.84,493.92,6.19,4.35,2.04,3.39
968,8.61,8.50,0.11,8.61,8.83,8.53,0.30,8.83,1.79,2.08,2.08,0.74,6.66,12.20,6.54,554.33,4.57,5.10,3.55,2.93
969,8.48,8.55,0.08,8.55,8.73,8.76,0.02,8.76,2.08,1.46,2.08,0.55,7.87,13.90,7.21,603.11,4.67,4.64,3.11,3.48
970,8.73,8.45,0.29,8.73,8.91,8.74,0.18,8.91,1.40,1.42,1.42,0.62,5.21,9.96,5.53,474.90,5.89,4.46,2.30,3.55
971,9.26,9.30,0.03,9.30,9.24,9.19,0.05,9.24,0.88,0.65,0.88,0.81,9.45,12.62,4.59,317.07,6.25,6.43,2.17,2.17
972,9.33,8.73,0.60,9.33,9.07,8.87,0.20,9.07,1.31,1.75,1.75,0.69,6.24,12.44,7.13,619.78,4.75,4.82,3.53,3.38
973,9.06,8.62,0.44,9.06,9.08,9.01,0.07,9.08,0.80,1.51,1.51,0.85,5.34,9.06,4.52,372.26,6.54,4.91,1.95,3.42
974,8.42,9.06,0.64,9.06,8.78,9.06,0.28,9.06,2.10,1.34,2.10,0.72,7.30,11.79,5.58,448.27,4.42,6.31,3.43,2.08
975,8.75,8.63,0.12,8.75,8.96,8.88,0.08,8.96,0.72,1.24,1.24,0.84,7.64,13.00,6.51,536.71,5.17,4.50,3.05,3.69
976,8.77,9.45,0.68,9.45,8.91,9.34,0.43,9.34,1.73,0.98,1.73,0.89,5.17,9.54,5.15,437.21,4.68,6.15,3.53,2.44
977,9.15,8.77,0.38,9.15,9.00,9.11,0.11,9.11,1.05,1.50,1.50,0.78,7.05,10.14,4.15,309.53,6.23,6.53,2.06,1.92
978,9.47,8.80,0.67,9.47,9.08,8.88,0.20,9.08,0.64,0.91,0.91,0.76,6.86,11.64,5.82,478.66,6.35,4.28,2.04,3.84
979,8.74,8.47,0.27,8.74,8.92,8.92,0.00,8.92,1.03,2.31,2.31,0.78,7.31,12.69,6.48,538.62,4.70,4.73,3.43,3.37
980,8.78,8.38,0.40,8.78,8.95,8.97,0.03,8.97,0.57,1.36,1.36,0.78,6.22,9.86,4.57,364.23,6.27,5.18,2.10,2.95
981,9.19,8.83,0.36,9.19,9.19,8.79,0.40,9.19,0.84,1.22,1.22,0.80,5.75,8.95,4.07,320.50,6.50,6.07,2.05,2.27
982,8.95,8.61,0.34,8.95,8.95,8.99,0.04,8.99,0.70,1.41,1.41,0.79,8.53,13.89,6.64,536.61,5.56,4.21,2.53,3.95
983,8.54,8.41,0.14,8.54,8.72,8.71,0.01,8.72,1.71,2.11,2.11,0.61,6.09,11.32,6.15,523.54,6.00,4.09,2.06,3.87
984,8.69,8.75,0.06,8.75,8.98,8.80,0.18,8.98,1.33,1.13,1.33,0.63,7.42,13.51,7.20,609.01,4.72,4.43,3.50,3.73
985,8.88,8.79,0.09,8.88,9.29,9.09,0.20,9.29,1.41,1.06,1.41,0.83,7.87,12.63,5.94,475.72,5.92,4.66,2.39,3.47
986,8.68,9.25,0.57,9.25,8.95,9.09,0.14,9.09,1.42,0.77,1.42,0.88,7.28,13.17,6.99,589.66,4.50,4.40,3.52,3.56
987,9.12,8.67,0.45,9.12,9.04,8.78,0.26,9.04,1.11,1.11,1.11,0.90,5.29,10.03,5.53,474.03,5.77,4.90,2.84,3.50
988,8.97,8.91,0.06,8.97,8.94,9.20,0.26,9.20,1.31,1.01,1.31,0.75,6.16,10.75,5.52,459.45,4.80,6.41,3.46,1.95
989,8.75,8.33,0.42,8.75,9.10,8.83,0.27,9.10,1.93,3.29,3.29,0.56,5.86,11.84,6.85,597.12,5.04,4.57,3.28,3.57
990,8.92,9.01,0.08,9.01,9.02,9.04,0.01,9.04,0.65,0.94,0.94,0.81,5.68,8.95,4.13,327.39,6.43,5.86,2.12,2.35
991,8.86,9.36,0.50,9.36,9.09,9.34,0.25,9.34,0.87,0.98,0.98,0.90,5.31,10.42,5.90,510.68,4.22,5.48,3.82,2.89
992,8.92,8.94,0.02,8.94,8.94,8.97,0.03,8.97,0.88,1.60,1.60,0.70,7.71,13.18,6.62,546.46,4.57,4.73,3.53,3.42
993,8.94,8.93,0.00,8.94,9.00,9.31,0.31,9.31,1.13,0.91,1.13,0.90,6.62,11.35,5.73,473.46,5.11,4.56,3.09,3.81
994,8.38,8.35,0.03,8.38,8.75,8.36,0.40,8.75,1.38,1.04,1.38,0.43,5.97,10.89,5.81,491.81,4.32,5.97,3.68,2.11
995,8.51,8.38,0.13,8.51,8.83,8.81,0.02,8.83,0.66,1.42,1.42,0.80,7.58,12.57,6.12,498.74,5.11,4.62,3.12,3.63
996,8.64,9.31,0.67,9.31,8.75,9.24,0.50,9.24,0.91,0.69,0.91,0.84,4.77,8.68,4.62,390.86,5.28,6.16,2.79,2.28
997,9.21,8.93,0.28,9.21,9.27,9.03,0.24,9.27,0.46,1.00,1.00,0.77,6.20,10.26,4.99,406.07,4.74,6.08,3.58,2.32
998,8.69,8.95,0.26,8.95,9.05,8.98,0.07,9.05,1.23,1.42,1.42,0.75,5.44,9.87,5.25,443.48,6.06,4.91,2.22,3.24
999,9.17,8.93,0.24,9.17,9.16,9.06,0.09,9.16,1.64,1.34,1.64,0.66,6.17,12.09,6.85,592.41,4.72,4.85,3.51,3.43
